TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20200330,6.501,1.0,365.006,240.053,1.0,271.952,1.0,5.122,1.0,83.46,1.0,0.306,0.645833,3.244,1.0,0.25255731397340914,1.0,116.24854166666667,1.0,459.22125000000005,1.0,48.416875,1.0,80.88541666666666,1.0,36.595625000000005,1.0,360.71041666666673,1.0,417.909,1.0,7.961,7.114,6.341,7.321,12.065,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.166,13.862,15.27,-9999,7.646,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,6.42457,1.0,28.7582,1.0,34.0646,31.3156,34.9292,1.90989,68.7404,1.0,81.4242,74.8532,83.4908,3.74996,-0.219105,1.0,0.0317513,-0.219237,-0.217931,-0.212689,1.0,1.0,1.0,0.353684,0.353704,0.355596,0.365705,0.572922,0.572942,0.57387,0.578196,0.508479,0.503621,0.505541,0.512228,0.696455,0.697048,0.6978,0.701218,-9999,-9999
20200331,11.586,1.0,367.74,253.06,1.0,292.758,1.0,9.733,1.0,83.084,1.0,0.967,0.645833,4.513,1.0,0.36691014883496026,1.0,130.4604347826087,0.9583333333333334,488.5347916666667,1.0,50.90833333333334,1.0,59.16041666666666,1.0,38.94854166666667,1.0,385.4395833333333,1.0,417.103,1.0,10.539,8.706,7.508,7.35,12.688,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.268,13.899,15.303,-9999,7.644,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,9.41991,1.0,30.8577,1.0,36.5515,32.8314,37.4792,1.87684,65.757,1.0,77.8903,69.9628,79.8673,3.23761,-0.0021653,1.0,0.0325329,-0.0021653,-0.0021653,-0.0019763,1.0,1.0,1.0,0.425513,0.424956,0.425915,0.435798,0.427678,0.426933,0.428017,0.441816,0.587311,0.58837,0.596147,0.613328,0.526805,0.516635,0.522306,0.530612,-9999,-9999
20200401,5.633,1.0,370.454,277.089,1.0,267.965,1.0,3.919,1.0,82.439,1.0,1.106,0.0416667,4.042,1.0,0.3379174545356438,0.9791666666666666,135.294375,1.0,533.0679166666667,1.0,55.844166666666666,1.0,62.791666666666664,1.0,42.50104166666667,1.0,368.4354166666667,1.0,417.314,1.0,10.749,9.839,8.668,7.371,12.64,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.042,13.804,15.248,-9999,7.643,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.02525,1.0,26.3145,1.0,31.17,27.9976,31.9611,1.69473,83.295,1.0,98.6644,88.6225,101.169,3.30695,-0.323104,1.0,0.0433697,-0.323161,-0.323104,-0.322466,1.0,1.0,1.0,0.327397,0.32741,0.330861,0.338255,0.650558,0.650571,0.654798,0.660553,0.375627,0.382197,0.410808,0.449903,0.642625,0.618784,0.629207,0.661542,-9999,-9999
20200402,-0.765,1.0,373.149,317.035,1.0,220.771,1.0,3.165,1.0,83.124,1.0,0.248,0.291667,3.528,1.0,0.2673237899658439,1.0,151.25729166666665,1.0,586.6149999999999,1.0,70.77770833333334,1.0,66.4625,1.0,53.08083333333334,1.0,334.07916666666665,1.0,418.608,1.0,8.125,9.101,8.651,7.399,12.077,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.166,13.862,15.27,-9999,7.646,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,0.629744,1.0,40.3699,1.0,47.8189,42.952,49.0326,2.15343,85.264,1.0,100.997,90.7175,103.56,3.82869,-0.310176,1.0,0.0331525,-0.310208,-0.296484,-0.292821,1.0,1.0,1.0,0.231377,0.231308,0.236323,0.24771,0.524198,0.524092,0.531162,0.552035,0.220794,0.225339,0.260341,0.315247,0.630234,0.603614,0.630412,0.659034,-9999,-9999
20200403,1.132,1.0,375.824,303.776,1.0,211.898,1.0,5.072,1.0,83.054,0.875,0.35,1.0,2.484,1.0,0.18557959119787515,0.9583333333333334,126.07729166666667,1.0,565.4777083333333,1.0,59.49187499999999,1.0,54.760416666666664,1.0,47.55625,1.0,342.09999999999997,1.0,419.677,0.979167,6.67,7.853,7.803,7.435,11.751,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.268,13.899,15.303,-9999,7.644,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,0.479597,1.0,23.5495,0.979167,27.8948,25.0557,29.2869,1.8275,94.0305,0.979167,111.381,100.045,116.939,4.05218,-0.292343,0.791667,0.0357721,-0.303647,-0.291808,-0.264411,0.979167,0.791667,0.979167,0.258578,0.256797,0.259964,0.271018,0.562225,0.525128,0.557736,0.562225,0.211627,0.221531,0.25527,0.308506,0.580074,0.556362,0.583452,0.611633,-9999,-9999
20200404,6.822,1.0,378.477,274.0,1.0,250.987,1.0,7.921,1.0,82.523,1.0,0.621,0.625,3.588,1.0,0.293878352583468,0.9791666666666666,127.39066666666666,0.9375,518.1910416666666,1.0,54.534375000000004,1.0,63.145833333333336,1.0,45.86111111111112,0.9375,366.89166666666665,1.0,418.607,1.0,8.255,8.069,7.665,7.484,11.639,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.042,13.804,15.248,-9999,7.643,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.36597,1.0,22.3532,0.979167,25.8483,23.7829,27.1498,2.82793,78.8045,1.0,91.1262,83.8448,95.7145,3.97816,-0.15247,0.979167,0.037173,-0.152627,-0.152068,-0.150284,0.979167,0.979167,0.979167,0.338957,0.334058,0.340337,0.342827,0.491426,0.48219,0.490074,0.493009,0.311518,0.3214,0.351832,0.388035,0.555887,0.539489,0.558158,0.575537,-9999,-9999
20200405,11.9,1.0,381.108,232.171,1.0,296.752,1.0,9.566,1.0,82.275,1.0,0.284,0.6875,7.585,1.0,0.6119279572463013,1.0,105.32458333333334,1.0,448.15875000000005,1.0,47.019375000000004,1.0,78.42291666666667,1.0,36.374583333333334,1.0,389.3333333333333,1.0,416.763,1.0,11.014,9.688,8.677,7.542,11.429,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.166,13.862,15.27,-9999,7.646,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.35782,1.0,23.9198,1.0,28.3335,25.4497,29.7475,2.21087,54.8287,1.0,64.9455,58.3355,68.1867,3.89716,-0.0556164,1.0,0.0353505,-0.0559002,-0.0557411,-0.0555863,1.0,1.0,1.0,0.409641,0.401073,0.4059,0.409855,0.465382,0.45666,0.461801,0.465596,0.480718,0.486125,0.498844,0.509774,0.556382,0.554946,0.558068,0.562102,-9999,-9999
20200406,11.033,1.0,383.718,149.252,1.0,300.712,1.0,8.888,1.0,82.678,1.0,0.1,1.0,6.767,1.0,0.5480291913748893,1.0,38.856739130434775,0.9583333333333334,274.45304347826084,0.9583333333333334,29.091304347826075,0.9583333333333334,127.94565217391305,0.9583333333333334,21.21413043478261,0.9583333333333334,376.1565217391304,0.9583333333333334,416.275,1.0,10.344,9.85,9.107,7.602,11.115,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.268,13.899,15.303,-9999,7.644,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,2.77718,1.0,18.2704,1.0,21.9,19.8951,23.2286,1.47269,22.9591,1.0,27.5202,25.0008,29.1898,2.97901,-0.242272,1.0,0.0351465,-0.242888,-0.242847,-0.242758,1.0,1.0,1.0,0.389116,0.373818,0.389178,0.39281,0.631963,0.616705,0.632024,0.635082,0.534141,0.537807,0.548265,0.554283,0.642044,0.642862,0.646369,0.648169,-9999,-9999
20200407,10.408,1.0,386.305,254.574,1.0,282.656,1.0,8.337,1.0,83.339,1.0,0.256,0.645833,3.075,1.0,0.2577424914872593,1.0,110.86666666666667,1.0,492.5472916666667,1.0,52.424791666666664,1.0,91.64375,1.0,39.91229166666667,1.0,386.16875,1.0,416.844,1.0,11.826,10.444,9.419,7.66,11.153,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.042,13.804,15.248,-9999,7.643,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.88144,1.0,25.1181,1.0,30.108,27.3517,31.9346,2.32604,81.8683,1.0,98.1324,89.1485,104.086,4.29505,-0.352204,1.0,0.0389499,-0.357236,-0.355131,-0.335762,1.0,1.0,1.0,0.372322,0.349346,0.374228,0.378106,0.728175,0.701438,0.711538,0.728222,0.582424,0.586855,0.608829,0.623415,0.861995,0.861704,0.863418,0.866814,-9999,-9999
20200408,10.83,1.0,388.868,287.785,1.0,264.465,1.0,8.76,1.0,83.372,0.916667,0.19,1.0,2.939,1.0,0.2690440472235575,1.0,128.3745652173913,0.9583333333333334,547.0639583333333,1.0,58.67916666666667,1.0,73.65625,1.0,47.39347826086957,0.9583333333333334,386.925,1.0,418.009,1.0,12.09,10.937,9.978,7.722,11.488,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.166,13.862,15.27,-9999,7.646,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.17513,1.0,28.7521,1.0,34.0574,31.3089,36.5549,1.91677,62.5913,1.0,74.1405,68.1573,79.5775,4.10165,-0.415803,1.0,0.0391616,-0.437865,-0.423024,-0.416853,1.0,1.0,1.0,0.371112,0.33867,0.371249,0.378766,0.794135,0.782851,0.792791,0.79807,0.659705,0.665316,0.700282,0.719438,0.951737,0.946471,0.950145,0.952978,-9999,-9999
20200409,7.604,1.0,391.406,122.629,1.0,310.367,1.0,4.181,1.0,83.262,0.958333,2.284,0.6875,3.04,1.0,0.2202084378891537,0.9791666666666666,61.20297872340424,0.9791666666666666,251.29645833333333,1.0,23.31916666666667,1.0,84.10416666666667,1.0,17.97617021276596,0.9791666666666666,357.5125,1.0,419.433,1.0,9.263,10.392,10.062,7.791,11.577,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.268,13.899,15.303,-9999,7.644,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-2.09388,1.0,20.0311,1.0,24.2321,21.8124,25.4672,1.65604,20.9664,1.0,25.3635,22.8309,26.6563,2.67408,-0.0415512,1.0,0.0415108,-0.114652,-0.0510733,-0.0409805,1.0,1.0,1.0,0.339029,0.298641,0.34176,0.353683,0.388735,0.388735,0.398065,0.408973,0.57909,0.588913,0.707953,0.729667,0.670762,0.64161,0.660288,0.670762,-9999,-9999
20200410,7.592,1.0,393.921,294.812,1.0,257.596,1.0,5.723,1.0,83.196,1.0,0.61,1.0,2.166,1.0,0.20691639085561916,0.9583333333333334,140.3864583333333,1.0,567.1735416666667,1.0,56.74875,1.0,60.27916666666667,1.0,43.756875,1.0,368.25624999999997,1.0,419.193,1.0,10.433,9.961,9.417,7.868,11.481,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.042,13.804,15.248,-9999,7.643,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.55045,1.0,51.2513,1.0,57.6874,54.5294,65.16,3.1997,57.7126,1.0,64.9601,61.4039,73.3748,4.26271,-0.277705,1.0,0.0575983,-0.298674,-0.2893,-0.277677,1.0,1.0,1.0,0.363709,0.315302,0.369938,0.379107,0.65301,0.613691,0.653107,0.657573,0.576547,0.582099,0.680531,0.706149,0.900701,0.879867,0.89615,0.905599,-9999,-9999
20200411,9.838,1.0,396.411,248.014,1.0,284.337,1.0,7.812,1.0,82.668,1.0,1.546,0.645833,3.965,1.0,0.30309424122472073,0.9791666666666666,116.08291666666666,1.0,485.97,1.0,50.53354166666667,1.0,86.2354166666667,1.0,38.691875,1.0,377.1645833333334,1.0,417.767,1.0,11.423,10.764,9.998,7.951,11.104,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.166,13.862,15.27,-9999,7.646,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,3.56967,1.0,39.3962,1.0,45.8065,42.8995,50.0876,2.53513,63.4475,1.0,73.7713,69.0896,80.666,3.91948,-0.203715,1.0,0.0389931,-0.239937,-0.223406,-0.203715,1.0,1.0,1.0,0.422974,0.373206,0.429963,0.43513,0.64638,0.626555,0.640021,0.64684,0.573713,0.572259,0.600112,0.611664,0.706029,0.693949,0.704974,0.715975,-9999,-9999
20200412,3.366,1.0,398.874,319.535,1.0,231.781,1.0,4.976,1.0,83.0,1.0,0.481,0.645833,4.138,1.0,0.3349666771609412,1.0,143.17479166666666,1.0,599.14125,1.0,62.50791666666667,1.0,91.09791666666668,1.0,50.49104166666667,1.0,357.5041666666666,1.0,418.205,1.0,10.728,10.993,10.356,8.039,10.796,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.268,13.899,15.303,-9999,7.644,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,1.64772,1.0,28.3853,1.0,34.3382,31.0546,37.0157,1.85667,81.467,0.979167,98.5523,89.1282,106.237,4.21894,-0.462154,1.0,0.0467612,-0.478948,-0.462619,-0.445778,1.0,1.0,1.0,0.335518,0.283978,0.34832,0.360726,0.798137,0.762926,0.798137,0.815917,0.426178,0.388965,0.402631,0.426178,0.693345,0.689822,0.694701,0.760794,-9999,-9999
20200413,-0.615,1.0,401.313,210.995,1.0,222.748,1.0,3.829,1.0,83.424,0.9375,0.685,0.625,3.175,1.0,0.3503416331838733,0.9791666666666666,76.21249999999999,1.0,398.86583333333334,1.0,41.80020833333334,1.0,110.83541666666667,1.0,33.381458333333335,1.0,324.93333333333334,1.0,420.46,1.0,6.42,8.985,9.348,8.125,10.653,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.042,13.804,15.248,-9999,7.643,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-9.02884,1.0,8.99104,0.979167,10.454,9.78868,11.7247,0.918018,42.417,1.0,49.3189,46.1801,55.3138,3.51832,-0.323237,0.958333,0.0460772,-0.391679,-0.363004,-0.323237,0.979167,0.958333,0.958333,0.279922,0.234952,0.294838,0.309632,0.65924,0.623198,0.633397,0.657262,0.329886,0.257226,0.28918,0.329886,0.547861,0.540905,0.547861,0.690065,-9999,-9999
20200414,1.824,1.0,403.724,319.005,1.0,223.206,1.0,5.557,1.0,83.762,0.979167,0.48,0.666667,3.459,1.0,0.2628703322475466,0.9791666666666666,148.9313043478261,0.9583333333333334,598.5306382978724,0.9791666666666666,62.63361702127659,0.9791666666666666,58.231914893617045,0.9791666666666666,51.588913043478264,0.9583333333333334,348.88085106382977,0.9791666666666666,420.066,1.0,7.385,8.158,8.237,8.212,10.777,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.166,13.862,15.27,-9999,7.646,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,0.418478,1.0,19.0429,1.0,23.6823,20.8337,25.3,1.82795,109.014,1.0,135.574,119.266,144.835,4.69731,-0.346783,0.979167,0.0495427,-0.379451,-0.349777,-0.332025,0.979167,1.0,1.0,0.271855,0.230075,0.285054,0.292108,0.60388,0.558006,0.621757,0.67048,0.361242,0.225642,0.248831,0.343782,0.572369,0.562582,0.617124,0.845156,-9999,-9999
20200415,7.104,1.0,406.108,216.195,1.0,292.654,1.0,6.525,1.0,83.108,1.0,2.473,0.645833,3.705,0.958333,0.3158069127126951,0.9583333333333334,106.60958333333333,1.0,420.8177083333333,1.0,44.34020833333333,1.0,115.95208333333333,1.0,33.73020833333334,1.0,368.98541666666665,1.0,418.236,1.0,9.428,9.184,8.722,8.294,10.948,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.268,13.899,15.303,-9999,7.644,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,3.82495,1.0,19.6163,1.0,24.9399,21.6022,26.062,1.61413,70.8589,1.0,90.0887,78.0324,94.142,4.27331,-0.361941,1.0,0.0544147,-0.37617,-0.365122,-0.362455,1.0,1.0,1.0,0.275306,0.243088,0.276086,0.291807,0.640113,0.607359,0.646044,0.656929,0.471923,0.240249,0.323227,0.458083,0.491604,0.491251,0.616339,0.721022,-9999,-9999
20200416,2.125,1.0,408.465,229.941,1.0,269.919,1.0,2.784,1.0,83.252,1.0,1.121,0.5625,2.778,1.0,0.30834277270787586,0.9791666666666666,126.50666666666666,1.0,438.2129166666667,1.0,44.34583333333334,1.0,104.40208333333334,1.0,34.84020833333334,1.0,340.7,1.0,420.799,1.0,8.247,9.26,8.996,8.367,11.001,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.042,13.804,15.248,-9999,7.643,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-2.03351,1.0,25.072,1.0,32.4789,27.6102,33.3102,1.93978,34.3939,1.0,44.5547,37.8758,45.6951,3.26012,-0.120732,1.0,0.0746408,-0.136096,-0.121037,-0.120732,1.0,1.0,1.0,0.156505,0.143643,0.156505,0.171655,0.277285,0.274528,0.27731,0.292848,0.305694,0.145614,0.237843,0.305694,0.535288,0.54806,0.757586,0.838184,-9999,-9999
20200417,3.276,1.0,410.793,264.635,1.0,247.098,1.0,4.931,1.0,83.396,1.0,0.2,1.0,2.086,1.0,0.1838456924410817,1.0,115.41937499999999,1.0,502.44041666666664,1.0,52.46,1.0,141.69375,1.0,40.98854166666667,1.0,352.90000000000003,1.0,421.24,1.0,7.31,8.229,8.261,8.426,11.061,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.166,13.862,15.27,-9999,7.646,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,0.746131,1.0,28.5289,1.0,35.4794,31.2117,37.824,2.06832,80.1244,1.0,99.6453,87.6593,106.23,4.58491,-0.584176,1.0,0.051076,-0.586273,-0.563239,-0.555435,1.0,1.0,1.0,0.108032,0.104386,0.109808,0.124422,0.663466,0.664271,0.674348,0.704245,0.340786,0.112542,0.29981,0.332772,0.550494,0.574833,0.850813,0.894182,-9999,-9999
20200418,7.231,1.0,413.094,160.407,1.0,288.344,1.0,5.33,1.0,82.94,1.0,0.56,1.0,2.121,1.0,0.1993132352322309,1.0,63.692499999999995,1.0,323.55749999999995,1.0,33.447916666666664,1.0,127.40208333333332,1.0,24.230625,1.0,360.2583333333334,1.0,419.804,1.0,8.104,8.662,8.445,8.476,10.969,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.268,13.899,15.303,-9999,7.644,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,0.474239,1.0,16.9595,1.0,19.719,18.464,22.4851,1.54938,37.7809,1.0,43.9283,41.1326,50.0904,3.56376,-0.379156,1.0,0.0474613,-0.384812,-0.381562,-0.37897,1.0,1.0,1.0,0.107071,0.107071,0.117821,0.135419,0.486735,0.488004,0.499563,0.511381,0.457372,0.274506,0.43253,0.488049,0.579911,0.592065,0.756606,0.813704,-9999,-9999
20200419,8.082,1.0,415.365,179.837,1.0,288.956,1.0,5.423,1.0,83.087,0.979167,1.407,0.75,3.02,1.0,0.2548960294832964,0.9791666666666666,72.705,1.0,358.8479166666666,1.0,37.49958333333334,1.0,142.39374999999998,1.0,27.629166666666666,1.0,366.75416666666666,1.0,418.452,1.0,9.084,8.96,8.559,8.518,10.941,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.042,13.804,15.248,-9999,7.643,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,2.26373,1.0,16.7041,1.0,21.6389,18.186,22.1928,1.64209,38.7454,1.0,50.1917,42.1827,51.4765,3.837,-0.472579,1.0,0.0618864,-0.47575,-0.471835,-0.461479,1.0,1.0,1.0,0.0920178,0.0921665,0.11155,0.132906,0.565364,0.562458,0.594561,0.608453,0.48925,0.540423,0.596638,0.625357,0.914468,0.878295,0.914468,0.93395,-9999,-9999
20200420,8.822,1.0,417.607,268.937,1.0,272.225,1.0,6.304,1.0,83.295,1.0,0.8,1.0,2.446,1.0,0.20346778891180647,0.9375,120.54702127659579,0.9791666666666666,521.7522916666666,1.0,55.04333333333333,1.0,78.21666666666668,1.0,42.90936170212766,0.9791666666666666,380.9854166666667,1.0,418.636,1.0,11.281,10.21,9.316,8.554,10.909,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.166,13.862,15.27,-9999,7.646,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.86561,1.0,25.7371,1.0,29.9249,26.6433,34.1227,1.77944,75.704,1.0,88.0221,78.3693,100.369,4.80486,-0.622334,1.0,0.0715377,-0.629082,-0.622956,-0.615507,1.0,1.0,1.0,0.0750946,0.0771877,0.112033,0.129786,0.704959,0.699683,0.708488,0.74951,0.47065,0.54538,0.651221,0.756276,1.0901,0.990819,1.05133,1.08412,-9999,-9999
20200421,10.769,1.0,419.819,226.497,1.0,288.012,1.0,8.676,1.0,83.305,1.0,0.41,1.0,2.677,1.0,0.24863764073627287,0.9583333333333334,100.32872340425531,0.9791666666666666,442.9470833333333,1.0,46.121874999999996,1.0,120.57499999999999,1.0,35.37765957446808,0.9791666666666666,383.3458333333333,1.0,418.754,1.0,11.673,10.964,10.109,8.585,10.983,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.256,13.899,15.303,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,6.5757,1.0,19.2704,1.0,22.406,19.9489,25.549,1.66465,43.8184,1.0,50.9483,45.3611,58.095,3.84049,-0.586052,1.0,0.0793546,-0.601507,-0.587775,-0.579339,1.0,1.0,1.0,0.0598919,0.0639997,0.11742,0.131011,0.662095,0.662229,0.68592,0.702537,0.412954,0.486283,0.551716,0.672589,0.934137,0.840456,0.868795,0.934137,-9999,-9999
20200422,11.395,1.0,422.002,276.466,1.0,278.133,1.0,9.474,1.0,83.594,1.0,0.392,0.625,3.366,1.0,0.25254502895022657,0.9583333333333334,122.99499999999999,1.0,532.9472916666667,1.0,56.32833333333334,1.0,100.25,1.0,43.07604166666667,1.0,388.21458333333334,1.0,417.241,1.0,12.547,11.488,10.535,8.615,11.079,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.027,13.804,15.248,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.41244,1.0,20.9764,1.0,24.3895,21.6824,27.8108,1.88159,65.8057,1.0,76.5132,68.0206,87.2461,4.64533,-0.545064,1.0,0.065057,-0.630583,-0.559864,-0.54888,1.0,1.0,1.0,0.0757162,0.0827755,0.133024,0.14706,0.705899,0.6877,0.695196,0.713359,0.322631,0.373378,0.438646,0.539153,0.941946,0.825177,0.867252,0.918509,-9999,-9999
20200423,11.304,1.0,424.154,245.874,1.0,311.219,1.0,7.353,1.0,83.442,1.0,1.915,0.708333,4.077,1.0,0.3169110775699096,1.0,129.295,1.0,480.10645833333336,1.0,48.83395833333333,1.0,103.75833333333333,1.0,37.74895833333333,1.0,391.3333333333333,1.0,417.994,1.0,13.295,12.297,11.27,8.65,11.029,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.141,13.862,15.27,-9999,7.677,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.06251,1.0,33.2698,1.0,43.0985,34.3896,48.3136,1.86183,55.605,1.0,72.0321,57.4766,80.7482,4.48678,-0.280479,1.0,0.07582,-0.289658,-0.28654,-0.275641,1.0,1.0,1.0,0.146332,0.150612,0.199329,0.211497,0.432988,0.438721,0.474623,0.490683,0.241569,0.286694,0.352555,0.523097,0.864863,0.743531,0.777216,0.855072,-9999,-9999
20200424,9.035,1.0,426.275,318.192,1.0,259.94,1.0,7.757,1.0,83.773,1.0,0.29,0.75,3.659,1.0,0.2932796956461532,1.0,137.88,1.0,600.3347916666667,1.0,64.604375,1.0,84.10000000000001,1.0,50.272083333333335,1.0,388.3875,1.0,418.749,1.0,13.45,12.706,11.698,8.692,11.278,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.256,13.899,15.303,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.02028,1.0,30.5627,1.0,39.5917,31.5914,44.3825,1.97768,109.035,1.0,141.247,112.705,158.338,5.5049,-0.827743,0.9375,0.0782252,-0.833973,-0.828598,-0.825945,0.9375,0.9375,0.9375,0.203222,0.20276,0.252049,0.269179,1.0328,1.03273,1.08198,1.09716,0.243079,0.287549,0.326685,0.506385,1.08542,0.982032,1.02234,1.11892,-9999,-9999
