TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20180409,20180415,7.485,1.0,396.36,218.589,1.0,271.98,1.0,6.888,1.0,83.37,0.979167,0.496,0.595238,3.485,0.0,-9999,-9999,113.28092963340622,0.9756944444444445,461.14651199494955,0.986111111111111,45.99741477272727,0.986111111111111,98.24517045454546,0.986111111111111,34.72336311192405,0.9756944444444445,355.49277146464647,0.986111111111111,413.988,0.502976,9.12,9.877,9.38,9.325,8.929,8.306,8.295,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,12.907,9.172,7.924,-9999,6.474,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,1.99343,0.997024,8.15615,0.0,10.6287,-9999,76.3543,0.0,99.501,-9999,0.173508,0.0,-9999,0.167151,0.174093,0.188117,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180416,20180422,8.91,0.660714,413.036,270.771,0.666667,275.17,0.660714,8.469,0.660714,83.101,0.630952,0.919,0.6875,3.396,0.0,-9999,-9999,135.34171875,0.6666666666666666,524.7329166666667,0.6666666666666666,64.67203125,0.6666666666666666,115.97968750000001,0.6666666666666666,46.349010416666665,0.6666666666666666,356.15520833333335,0.6666666666666666,414.372,0.104167,10.863,11.138,10.378,10.137,9.288,8.679,8.67,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,13.034,9.172,7.921,-9999,6.464,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.82108,0.991071,8.1673,0.0,10.2081,-9999,77.0002,0.0,96.2402,-9999,0.173863,0.0,-9999,0.166623,0.174424,0.1864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180423,20180429,13.89,0.508929,428.302,305.632,0.514881,281.368,0.508929,12.081,0.508929,83.295,0.479167,0.427,0.925595,3.339,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,414.54,0.53869,15.991,16.884,14.797,14.065,12.381,9.702,9.036,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,12.925,9.183,7.924,-9999,6.458,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.05024,0.964286,8.1673,0.0,10.6181,-9999,75.2526,0.0,97.8341,-9999,0.171518,0.0,-9999,0.165365,0.172069,0.186007,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180430,20180506,11.401,0.991071,442.025,255.919,0.991071,294.033,0.991071,9.239,0.991071,83.323,0.96131,0.651,0.845238,2.836,0.0,-9999,-9999,131.2735791835187,0.9652777777777778,492.59545634920624,0.9791666666666666,48.43217261904761,0.9791666666666666,100.80276970284238,0.982638888888889,39.114590844193536,0.9652777777777778,374.76921834625324,0.982638888888889,413.198,0.997024,13.397,14.192,13.475,13.409,12.658,10.994,9.785,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,12.907,9.172,7.924,-9999,6.474,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,2.54503,0.985119,8.15615,0.0,10.2491,-9999,57.05,0.0,71.6897,-9999,0.173508,0.0,-9999,0.167151,0.174093,0.188117,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180507,20180513,13.917,1.0,454.098,241.783,1.0,315.68,1.0,10.652,1.0,83.081,0.991071,1.082,0.91369,2.473,0.0,-9999,-9999,124.62910285829305,0.9756944444444445,475.95645833333333,1.0,47.913090277777776,1.0,88.41493055555556,1.0,37.83041968599033,0.9861111111111112,403.5510416666668,1.0,414.138,1.0,16.33,19.944,16.167,16.155,14.716,11.954,10.425,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,13.034,9.172,7.921,-9999,6.464,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.15312,0.988095,8.1673,0.0,10.4171,-9999,52.5558,0.0,67.0327,-9999,0.173863,0.0,-9999,0.166623,0.174424,0.1864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180514,20180520,13.831,1.0,464.43,284.748,1.0,302.851,1.0,9.243,1.0,83.113,0.979167,0.843,1.0,2.111,0.0,-9999,-9999,151.7434565110323,0.9861111111111112,568.5756273148148,0.9895833333333334,54.53892592592592,0.9895833333333334,87.20615740740742,0.9895833333333334,43.27624778368794,0.9861111111111112,396.3948611111111,0.9895833333333334,415.603,1.0,16.105,21.142,15.757,15.563,14.395,12.598,11.113,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,12.925,9.183,7.924,-9999,6.458,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.76953,0.958333,8.1673,0.0,10.4128,-9999,64.5961,0.0,82.3564,-9999,0.171518,0.0,-9999,0.165365,0.172069,0.186007,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180521,20180527,16.082,1.0,472.95,278.862,1.0,313.362,1.0,12.435,1.0,83.074,0.991071,1.484,0.985119,2.71,0.0,-9999,-9999,151.52653667514647,0.9791666666666666,582.795625,1.0,58.702222222222225,1.0,91.89548611111111,1.0,47.43602390404974,0.982638888888889,417.8729166666667,1.0,415.312,1.0,18.041,22.778,17.5,16.789,15.773,13.251,11.608,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,12.936,9.238,8.025,-9999,6.474,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.73272,0.994048,8.15615,0.0,10.7005,-9999,61.8966,0.0,81.2053,-9999,0.173508,0.0,-9999,0.167151,0.174093,0.188117,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180528,20180603,15.949,1.0,479.601,305.529,1.0,306.197,1.0,11.724,1.0,83.285,0.979167,0.49,1.0,2.884,0.0,-9999,-9999,149.11812657390277,0.9895833333333334,566.7415640096618,0.9930555555555555,55.24598580917874,0.9930555555555555,95.53337862318841,0.9930555555555555,43.71792578887861,0.9895833333333334,406.8440972222222,0.9930555555555555,416.349,0.869048,18.91,21.494,17.671,17.011,16.244,14.011,12.16,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,13.064,9.377,8.082,-9999,6.464,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.43902,0.9375,8.1673,0.0,10.4737,-9999,69.0388,0.0,88.5346,-9999,0.173863,0.0,-9999,0.166623,0.174424,0.1864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180604,20180610,22.497,1.0,484.342,364.841,1.0,307.98,1.0,24.481,1.0,83.05,1.0,0.29,1.0,4.475,0.0,-9999,-9999,164.00484273820538,0.986111111111111,686.9108680555556,1.0,73.7909375,1.0,58.16284722222221,1.0,58.19226449275362,0.9930555555555557,459.6895833333333,1.0,413.654,0.988095,27.728,26.873,22.137,20.811,18.569,15.037,12.735,-9999,1.0,1.0,1.0,1.0,0.919643,1.0,1.0,-9999,12.95,9.386,8.087,-9999,6.458,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,10.703,0.994048,8.1673,0.0,10.6458,-9999,101.295,0.0,132.034,-9999,0.171518,0.0,-9999,0.165365,0.172069,0.186007,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180611,20180617,21.928,1.0,487.142,356.888,1.0,316.252,1.0,21.879,1.0,82.882,0.997024,0.32,1.0,3.456,0.0,-9999,-9999,166.1087444513765,0.9652777777777778,677.6125105676329,0.9930555555555557,76.1503925120773,0.9930555555555557,53.60219414893617,0.9965277777777777,59.586388585204496,0.9756944444444443,457.12216312056734,0.9965277777777777,411.358,0.991071,27.103,29.137,23.719,22.457,18.392,16.448,13.574,-9999,1.0,1.0,1.0,1.0,0.47619,1.0,1.0,-9999,12.931,9.371,8.082,-9999,6.474,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,10.1407,0.991071,8.15615,0.0,10.0098,-9999,92.3083,0.0,113.287,-9999,0.173508,0.0,-9999,0.167151,0.174093,0.188117,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180618,20180624,19.946,1.0,487.99,361.415,1.0,311.694,1.0,17.756,1.0,83.398,0.985119,0.317,1.0,3.256,0.0,-9999,-9999,162.4917104468599,0.9930555555555557,686.1894716183574,0.9930555555555557,78.95691425120772,0.9930555555555557,56.386971618357485,0.9930555555555557,58.6801056763285,0.9930555555555557,449.41456823671496,0.9930555555555557,409.186,0.991071,26.332,28.465,24.489,23.362,18.33,17.604,14.453,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,13.064,9.377,8.082,-9999,6.464,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,9.08005,0.991071,8.1673,0.0,9.25053,-9999,98.2755,0.0,111.31,-9999,0.173863,0.0,-9999,0.166623,0.174424,0.1864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180625,20180701,23.207,1.0,486.888,372.167,1.0,315.727,1.0,25.087,1.0,83.301,0.97619,0.24,1.0,3.378,0.0,-9999,-9999,167.84702906726844,0.9618055555555555,709.1139583333334,1.0,84.42784722222223,1.0,57.359027777777776,1.0,64.31240549283304,0.9722222222222222,468.5736111111111,1.0,409.772,0.9375,28.335,28.177,26.153,24.863,18.67,18.582,15.228,-9999,1.0,0.931548,1.0,1.0,0.0,1.0,1.0,-9999,12.95,9.386,8.087,-9999,6.341,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,9.4361,0.940476,8.1673,0.0,8.381,-9999,104.111,0.0,106.835,-9999,0.171518,0.0,-9999,0.165365,0.172069,0.186007,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180702,20180708,26.442,0.973214,483.857,326.853,0.973214,349.655,0.973214,29.517,0.973214,83.616,0.96131,0.327,0.994048,3.547,0.0,-9999,-9999,131.08627538975145,0.9479166666666666,632.6907986111111,0.9618055555555557,74.97311655405407,0.9618055555555557,69.80422297297298,0.9618055555555557,55.212840194785436,0.951388888888889,479.69158220720715,0.9618055555555557,411.155,0.443452,29.313,29.682,26.966,25.574,18.763,19.42,15.966,-9999,0.979167,0.970238,0.979167,0.979167,0.0,0.979167,0.979167,-9999,13.458,9.371,8.082,-9999,6.296,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,13.1048,0.732143,8.15615,0.0,8.39124,-9999,87.436,0.0,89.9562,2.62349,0.173508,0.0,-9999,0.167151,0.174093,0.188117,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180709,20180715,25.578,0.985119,478.931,273.173,0.985119,374.708,0.985119,22.197,0.985119,83.649,0.931548,0.577,0.988095,2.523,0.625,-9999,-9999,113.4371726778656,0.9548611111111112,524.3712720959596,0.96875,58.58099050093963,0.96875,93.93917885247828,0.96875,41.87930437708083,0.9583333333333334,478.29621138712713,0.96875,413.337,0.970238,29.002,29.042,27.371,26.235,18.264,20.233,16.623,-9999,0.994048,0.994048,0.994048,0.994048,0.0,0.991071,0.994048,-9999,14.044,9.377,8.082,-9999,6.25,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.56665,0.669643,8.1673,0.0,8.84597,-9999,63.1561,0.553571,68.4041,2.01213,0.173863,0.0,-9999,0.166623,0.174424,0.1864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180716,20180722,26.732,1.0,472.16,306.104,1.0,368.998,1.0,26.764,1.0,83.646,0.991071,0.303,0.880952,2.918,1.0,0.2867664935862024,0.9791666666666666,136.44543897754136,0.9826388888888888,627.1139236111111,1.0,71.09368055555555,1.0,99.78472222222223,1.0,51.86975626991469,0.986111111111111,492.3954861111111,1.0,411.525,1.0,30.659,30.475,28.456,27.023,18.413,20.828,17.237,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,13.905,9.386,8.087,-9999,6.245,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.84348,0.997024,8.1673,0.0,8.81659,-9999,78.8899,1.0,85.1616,2.14485,0.171518,0.0,-9999,0.165365,0.172069,0.186007,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180723,20180729,27.431,1.0,463.606,305.455,1.0,360.971,1.0,29.882,1.0,83.754,0.970238,0.49,1.0,3.018,0.997024,0.28972213542908504,0.9826388888888888,132.6633683831843,0.9548611111111112,605.5844685990338,0.9930555555555557,69.98597071256039,0.9930555555555557,85.62070774231678,0.9965277777777777,52.86059552197896,0.9583333333333334,491.3061170212766,0.9965277777777777,409.971,1.0,30.952,30.776,28.886,27.52,18.776,21.427,17.782,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,14.035,9.371,8.185,-9999,6.024,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.73239,0.994048,8.15615,0.0,8.88919,-9999,85.5888,0.997024,93.2811,1.91271,0.173508,0.0,-9999,0.167151,0.174093,0.188117,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180730,20180805,25.908,1.0,453.346,284.167,1.0,355.661,1.0,26.828,1.0,83.506,1.0,0.504,1.0,3.203,0.997024,0.26425135452434007,0.9618055555555557,114.11845383432693,0.9618055555555557,550.4079166666668,1.0,64.03309027777777,1.0,117.46354166666664,1.0,49.19788469609758,0.9722222222222222,483.03263888888887,1.0,410.235,1.0,29.503,29.513,28.048,26.909,18.772,21.778,18.262,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,14.294,9.377,8.327,-9999,5.836,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,6.59004,0.997024,9.28162,0.0,10.3495,-9999,78.5213,0.991071,87.5554,1.82876,0.206786,0.0,-9999,0.196637,0.206786,0.22587,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180806,20180812,25.742,1.0,441.461,299.549,1.0,339.238,1.0,28.831,1.0,83.6,0.985119,0.29,0.982143,2.832,1.0,0.2572873381471159,0.9930555555555555,114.55322750611334,0.9409722222222222,578.6222731481481,0.9895833333333334,68.54868055555555,0.9895833333333334,83.3763425925926,0.9895833333333334,54.69266172579223,0.9409722222222222,474.66597222222225,0.9895833333333334,407.724,1.0,28.255,28.414,27.236,27.782,18.981,21.846,18.584,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,14.152,9.386,8.503,-9999,5.721,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.64987,0.997024,9.51512,0.0,10.9948,-9999,84.2043,0.559524,97.299,1.75888,0.206941,0.0,-9999,0.195183,0.209182,0.231468,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180813,20180819,24.1,1.0,428.051,262.334,1.0,354.356,1.0,22.674,1.0,83.642,0.970238,0.487,1.0,2.559,1.0,0.2485824664050231,0.9756944444444443,107.01115942028984,0.9756944444444445,513.2473958333334,1.0,60.338541666666664,1.0,107.89687499999998,1.0,43.68506954508856,0.982638888888889,468.09062500000005,1.0,408.683,0.997024,27.306,27.417,26.446,25.972,18.9,21.788,18.777,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,14.143,9.371,8.558,-9999,5.66,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,3.84199,0.991071,9.51964,0.0,10.1395,-9999,69.6027,0.0,74.1346,1.42804,0.214406,0.0,-9999,0.200735,0.214406,0.233741,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180820,20180826,22.713,1.0,413.224,255.061,1.0,339.647,1.0,20.253,1.0,83.329,0.991071,0.932,0.607143,3.696,1.0,0.30946258992812553,0.9930555555555555,100.30225546690309,0.9861111111111112,499.6994983747045,0.9965277777777777,58.28122488179668,0.9965277777777777,95.83891105200945,0.9965277777777777,42.05095375295508,0.9861111111111112,448.7553560874705,0.9965277777777777,408.838,1.0,24.773,25.083,24.486,23.983,19.322,21.447,18.846,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,14.302,9.377,8.557,-9999,5.649,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,3.00027,0.991071,9.03608,0.0,9.03192,-9999,62.4762,0.625,62.4474,1.23538,0.208253,0.0,-9999,0.195221,0.209512,0.23091,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180827,20180902,20.777,1.0,397.107,274.639,1.0,316.615,1.0,19.747,1.0,83.324,0.982143,0.281,1.0,3.29,1.0,0.3274193556879938,0.9861111111111112,100.02911077705828,0.9895833333333334,546.2790277777777,1.0,66.4129861111111,1.0,71.61458333333333,1.0,47.305391612704284,0.9895833333333334,446.21805555555557,1.0,404.099,1.0,25.319,25.529,24.705,24.002,19.401,21.086,18.765,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,14.153,9.386,8.558,-9999,5.649,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,3.60615,0.997024,9.22999,0.0,9.34671,-9999,67.2091,0.994048,68.059,1.31759,0.207223,0.0,-9999,0.193737,0.208611,0.232768,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180903,20180909,22.336,1.0,379.842,252.84,1.0,329.968,1.0,22.013,1.0,83.562,0.970238,0.32,1.0,2.617,1.0,0.22729697884078134,0.986111111111111,92.35825042983022,0.9652777777777778,497.3386923758865,0.9965277777777777,61.411328309692685,0.9965277777777777,70.22064125295508,0.9965277777777777,43.941779819471314,0.96875,450.7781914893617,0.9965277777777777,406.175,0.997024,25.62,25.739,24.621,23.765,19.386,20.883,18.699,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,14.143,9.371,8.558,-9999,5.66,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.08711,1.0,9.15538,0.0,8.86995,-9999,64.7627,1.0,62.7436,1.38102,0.214516,0.0,-9999,0.199125,0.214516,0.236445,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180910,20180916,23.22,1.0,361.595,270.372,1.0,314.149,1.0,25.004,1.0,83.062,1.0,0.161,0.830357,4.484,1.0,0.360756818869241,0.9861111111111112,90.29180256835235,0.982638888888889,544.6614236111112,1.0,68.55472222222222,1.0,36.488194444444446,1.0,49.57860857359441,0.9861111111111112,452.3079861111111,1.0,406.536,1.0,25.5,26.138,24.514,23.537,19.428,20.796,18.647,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,14.302,9.377,8.557,-9999,5.649,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.10586,1.0,9.40906,0.0,9.01462,-9999,63.639,1.0,60.9712,1.32087,0.208255,0.0,-9999,0.194101,0.209461,0.233048,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180917,20180923,19.917,1.0,342.561,252.201,1.0,300.203,1.0,20.023,1.0,83.292,0.967262,0.159,1.0,3.38,0.988095,0.2534938730928775,0.9791666666666666,88.45458675523349,0.9479166666666666,513.3480751811594,0.9930555555555557,65.34368055555557,0.9895833333333334,29.909118357487916,0.9930555555555557,47.789449482156925,0.9513888888888888,427.56428240740735,0.9895833333333334,405.616,1.0,22.346,26.376,22.413,21.884,13.039,20.59,18.619,-9999,1.0,0.866071,1.0,1.0,0.0,1.0,1.0,-9999,14.153,9.386,8.558,-9999,5.649,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,1.95145,0.997024,9.04025,0.0,8.97046,-9999,62.9988,0.994048,62.5125,1.19712,0.206804,0.0,-9999,0.192013,0.208151,0.235334,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180924,20180930,17.246,1.0,322.961,229.597,1.0,292.149,1.0,16.58,1.0,83.419,0.988095,0.052,0.119048,3.882,0.997024,0.26822093693436416,0.9791666666666666,80.6605284180457,0.9652777777777777,476.12000000000006,1.0,61.54184027777779,1.0,42.72465277777778,1.0,44.45129043538219,0.9652777777777777,411.1583333333333,1.0,404.963,1.0,20.189,23.967,20.288,20.106,6.152,19.882,18.445,-9999,1.0,0.0714286,1.0,1.0,0.0,1.0,1.0,-9999,14.143,9.371,8.558,-9999,5.66,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,0.346796,0.997024,8.66581,0.0,14.7476,-9999,52.2044,0.994048,88.8422,1.24418,0.213983,0.0,-9999,0.19808,0.214121,0.238221,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20181001,20181007,12.614,1.0,303.052,141.497,1.0,328.599,1.0,6.423,1.0,83.046,0.994048,2.483,0.0,3.462,0.994048,0.2716810081476596,0.986111111111111,65.2272798463357,0.9965277777777777,311.2182291666667,1.0,37.07430555555556,1.0,75.09791666666666,1.0,24.749285608747048,0.9965277777777777,391.3125,1.0,411.258,1.0,15.344,17.891,17.578,18.168,6.148,19.183,18.081,-9999,1.0,0.800595,1.0,1.0,0.0,0.997024,1.0,-9999,14.302,9.377,8.557,-9999,5.649,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-6.42558,0.997024,6.78679,0.0,10.2595,-9999,26.3175,1.0,39.7838,1.13459,0.201641,0.0,-9999,0.184655,0.201641,0.233314,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20181008,20181014,5.57,1.0,283.126,158.231,1.0,271.499,1.0,3.499,1.0,83.101,1.0,1.227,0.0,2.942,1.0,0.27192671474452423,0.9895833333333334,57.18302083333334,1.0,308.6971875,1.0,34.45670138888889,1.0,62.15694444444444,1.0,22.828541666666666,1.0,351.1597222222222,1.0,413.394,1.0,8.674,12.444,11.193,12.423,6.143,17.648,17.576,-9999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9999,9.932,9.386,8.558,-9999,5.649,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-9.80355,1.0,7.62136,0.755952,12.9702,-9999,28.9345,1.0,49.2412,1.22913,0.199652,0.529762,-9999,0.187557,0.199652,0.223104,0.529762,0.529762,0.529762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
