TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20180518,8.213,1.0,425.84,151.856,1.0,319.317,1.0,4.137,1.0,93.251,1.0,0.744,0.0,4.587,1.0,0.2863321599574187,1.0,96.05375,1.0,338.365,1.0,23.93416666666667,1.0,128.18958333333333,1.0,23.55916666666667,1.0,356.28125,1.0,415.009,0.708333,8.072,7.591,3.517,0.257,-0.042,0.418,-0.139,0.128,-0.155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.29006,1.0,21.7234,1.0,37.3687,29.2788,39.6427,1.77835,31.6695,1.0,54.4781,42.6842,57.7933,3.63841,0.0455223,0.1875,0.0277515,-0.0799237,-0.0342772,-0.00586035,0.1875,0.1875,0.6875,1.18897,0.864842,1.12099,1.20753,0.954081,0.951454,1.18161,1.24051,0.99154,1.02626,1.09709,1.16622,0.730696,0.727173,0.777965,0.823173,-9999,-9999
20180519,8.785,1.0,428.827,220.802,1.0,290.102,1.0,5.989,1.0,92.741,1.0,0.308,0.0,5.414,0.979167,0.3595148958194862,0.9583333333333334,125.41187500000001,1.0,459.355,1.0,32.261041666666664,1.0,91.77916666666665,1.0,35.899166666666666,1.0,357.2354166666667,1.0,414.741,0.833333,8.975,8.188,3.498,0.324,-0.041,0.417,-0.136,0.131,-0.153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.6006,1.0,37.7983,1.0,56.9257,50.9447,68.9777,1.85535,44.1599,1.0,66.5065,59.5189,80.587,3.2529,0.116304,0.291667,0.0304338,-0.0815779,-0.0538892,-0.0364229,0.458333,0.270833,0.270833,1.23145,0.878856,1.15621,1.24746,0.962751,0.962751,1.23779,1.30078,1.02887,1.06647,1.14218,1.2231,0.880912,0.880912,0.939379,1.01414,-9999,-9999
20180520,9.226,1.0,431.749,214.531,1.0,305.244,1.0,6.745,1.0,92.189,0.9375,0.001,0.0,3.501,1.0,0.2317208069847545,1.0,128.68270833333335,1.0,449.2354166666667,1.0,31.52208333333333,1.0,142.67083333333332,1.0,33.750416666666666,1.0,363.9020833333334,1.0,414.632,0.875,9.998,9.161,4.209,0.424,-0.04,0.416,-0.135,0.134,-0.152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.3967,1.0,33.486,1.0,50.4312,45.1326,60.6598,1.73486,48.0172,1.0,72.3157,64.7177,86.9831,3.00037,-0.0614175,0.479167,0.0489221,-0.173039,-0.148855,-0.113683,0.8125,0.833333,0.375,1.27093,0.889788,1.18735,1.28314,1.07388,1.07001,1.36774,1.40512,1.06317,1.10533,1.18987,1.27728,0.975419,0.975419,1.04015,1.12175,-9999,-9999
20180521,10.123,1.0,434.605,304.177,1.0,277.331,1.0,7.538,1.0,91.676,1.0,0.0,0.0,3.166,1.0,0.23489924178551025,1.0,168.56270833333335,1.0,640.594375,1.0,46.37583333333333,1.0,77.05,1.0,51.439166666666665,1.0,369.3625,1.0,414.187,0.875,11.457,10.443,4.828,0.623,-0.038,0.415,-0.133,0.138,-0.151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.3323,1.0,43.0887,1.0,64.1739,58.075,77.2623,1.7799,88.5004,1.0,131.808,119.281,158.69,3.92144,-0.22164,0.583333,0.058444,-0.342485,-0.311493,-0.249542,0.875,0.854167,0.5,1.33476,0.907247,1.22876,1.33476,1.24447,1.24447,1.57601,1.59376,1.11711,1.16632,1.26301,1.35556,1.2513,1.25904,1.33966,1.46526,-9999,-9999
20180522,9.413,1.0,437.393,192.484,1.0,301.829,1.0,5.499,1.0,92.265,1.0,0.166,0.0,3.098,1.0,0.2196418387451854,0.9583333333333334,114.39595744680852,0.9791666666666666,408.7947916666667,1.0,28.723958333333332,1.0,106.40833333333335,1.0,31.126170212765953,0.9791666666666666,361.28749999999997,1.0,414.475,1.0,10.485,9.738,4.867,0.731,-0.036,0.414,-0.131,0.14,-0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.9408,1.0,28.3975,1.0,40.8343,38.269,50.0675,1.78627,28.7872,1.0,41.3947,38.7943,50.7547,2.88987,0.00837975,0.6875,0.0646316,-0.112068,-0.0686933,-0.00608061,1.0,1.0,0.604167,1.30506,0.906312,1.24083,1.34541,1.0036,1.00582,1.33731,1.36427,1.09867,1.1388,1.22047,1.33988,1.11466,1.11475,1.18774,1.26865,-9999,-9999
20180523,7.524,1.0,440.111,174.299,1.0,326.41,1.0,3.228,1.0,92.665,0.9375,0.663,0.0,2.251,0.9375,0.18510327903093743,0.8958333333333334,117.67770833333334,1.0,372.0039583333334,1.0,25.205208333333335,1.0,128.30833333333334,1.0,26.469791666666666,1.0,359.57916666666665,1.0,415.231,1.0,9.586,8.877,4.488,0.726,-0.036,0.413,-0.129,0.143,-0.149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.7093,1.0,26.659,1.0,38.1329,32.3668,47.0025,1.61864,31.914,1.0,45.6496,38.7469,56.2676,2.85385,0.016591,0.625,0.0660546,-0.0368741,-0.0121598,-0.00575012,1.0,0.604167,0.583333,1.20824,0.889849,1.22759,1.33453,0.896324,0.903758,1.26559,1.35389,1.0358,1.04642,1.08744,1.23629,1.06312,1.06556,1.13291,1.19464,-9999,-9999
20180524,4.682,1.0,442.758,144.007,1.0,311.542,1.0,2.019,1.0,92.541,0.9375,1.602,0.0,2.868,0.979167,0.2093968097860648,0.9791666666666666,92.14958333333333,1.0,320.73020833333334,1.0,21.13791666666667,1.0,123.47708333333333,1.0,22.954583333333332,1.0,341.4333333333334,1.0,415.684,1.0,5.755,5.291,2.325,0.254,-0.042,0.412,-0.128,0.146,-0.148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.85622,1.0,22.5439,1.0,32.1859,27.3706,39.7471,1.44387,26.97,1.0,38.505,32.7444,47.5508,2.23975,-0.191892,0.708333,0.0655984,-0.228893,-0.213201,-0.186436,0.6875,1.0,0.708333,1.05525,0.865073,1.19321,1.29749,1.03342,1.04657,1.40358,1.52594,0.934673,0.916875,0.986176,1.06629,1.17786,1.15988,1.23758,1.2768,-9999,-9999
20180525,8.038,1.0,445.331,175.533,1.0,285.071,1.0,6.245,1.0,92.592,0.875,0.085,0.0,1.952,1.0,0.14577043858827096,0.9791666666666666,80.779375,1.0,372.72499999999997,1.0,26.438124999999996,1.0,112.64583333333333,1.0,29.173750000000002,1.0,353.51458333333335,1.0,415.035,1.0,8.636,7.958,3.804,0.544,-0.037,0.413,-0.126,0.148,-0.146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.5363,1.0,25.8333,1.0,36.8822,31.3644,45.5467,1.66863,29.0915,1.0,41.5338,35.32,51.2911,2.67489,-0.0658093,0.6875,0.0779025,-0.210672,-0.20164,-0.168002,1.0,0.6875,0.6875,1.26148,0.909824,1.2865,1.40247,1.12336,1.1255,1.49219,1.59056,1.11214,1.13824,1.23457,1.3114,1.36641,1.30397,1.38514,1.44565,-9999,-9999
20180526,7.992,1.0,447.831,212.394,1.0,293.713,1.0,5.204,1.0,92.414,0.854167,1.236,0.0,2.705,0.979167,0.20057592108443295,0.9791666666666666,120.68187499999999,1.0,446.79604166666667,1.0,31.088541666666668,1.0,124.18958333333335,1.0,35.17583333333333,1.0,356.7854166666666,1.0,414.615,1.0,9.267,8.63,4.411,0.763,-0.031,0.413,-0.125,0.15,-0.145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.91453,1.0,30.2909,1.0,40.8207,36.7763,53.4059,1.78136,48.605,1.0,65.5012,59.0116,85.6955,3.11524,-0.114313,0.708333,0.0834881,-0.265738,-0.253383,-0.239722,0.708333,1.0,1.0,1.27049,0.91581,1.3093,1.4294,1.157,1.16864,1.57733,1.69279,1.11776,1.16481,1.22589,1.35275,1.43942,1.31294,1.34196,1.4535,-9999,-9999
20180527,8.047,1.0,450.254,184.81,1.0,323.06,1.0,4.335,1.0,92.746,1.0,0.237,0.0,2.655,1.0,0.1945652365963954,0.9791666666666666,121.28770833333333,1.0,387.30458333333337,1.0,26.173125000000002,1.0,135.29375000000002,1.0,29.716041666666666,1.0,360.9770833333334,1.0,414.666,1.0,10.267,9.533,5.236,1.013,-0.019,0.413,-0.124,0.153,-0.144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.4458,1.0,26.3115,1.0,35.8442,31.9449,46.3898,1.85452,35.72,1.0,48.6614,43.3677,62.9778,3.27529,0.0310059,0.645833,0.0841515,-0.165494,-0.122972,-0.0505462,1.0,0.9375,0.604167,1.28507,0.909581,1.33512,1.45956,1.07527,1.07507,1.47076,1.51721,1.22521,1.1654,1.28333,1.44805,1.45564,1.2372,1.29021,1.45546,-9999,-9999
20180528,9.577,1.0,452.6,297.446,1.0,270.138,1.0,7.211,1.0,93.097,0.979167,0.52,0.0,3.008,0.979167,0.22965808468920806,0.9791666666666666,154.18354166666666,1.0,617.6904166666667,1.0,43.65312500000001,1.0,77.25833333333334,1.0,51.564166666666665,1.0,369.8833333333334,1.0,414.324,1.0,13.025,11.958,6.164,1.402,0.039,0.415,-0.122,0.155,-0.143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0668,1.0,36.5957,1.0,49.8544,44.431,64.5218,1.83714,62.4374,1.0,85.0586,75.8055,110.083,3.70979,-0.0699716,0.708333,0.0826067,-0.185119,-0.161193,-0.137353,1.0,0.979167,1.0,1.39282,0.908616,1.39036,1.52078,1.08441,1.06966,1.55232,1.71576,1.51993,1.26356,1.55699,1.70731,1.7681,1.3851,1.60034,1.74441,-9999,-9999
20180529,9.354,1.0,454.867,326.541,1.0,271.873,1.0,6.643,1.0,93.033,0.916667,0.054,0.0,3.371,1.0,0.26256690924501996,1.0,186.00583333333336,1.0,676.2527083333333,1.0,46.99,1.0,59.710416666666674,1.0,55.71104166666667,1.0,368.40208333333334,1.0,414.477,1.0,11.37,10.457,5.752,1.612,0.138,0.417,-0.121,0.157,-0.142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.7296,1.0,44.0138,1.0,61.4281,55.3558,77.6008,1.9557,101.453,1.0,141.593,127.597,178.872,3.92389,-0.232859,0.666667,0.0839392,-0.337344,-0.293382,-0.283058,0.9375,0.625,0.666667,1.39003,0.930025,1.41001,1.54556,1.24303,1.23223,1.74736,1.83609,1.8351,1.49467,1.69613,1.77109,1.66749,1.61224,1.7786,1.86992,-9999,-9999
20180530,7.719,1.0,457.053,287.899,1.0,275.225,1.0,5.731,1.0,93.158,1.0,0.102,0.0,3.948,1.0,0.28556053383092644,1.0,159.04937499999997,1.0,598.240625,1.0,41.95041666666667,1.0,131.87708333333333,1.0,50.205208333333324,1.0,360.78749999999997,1.0,413.928,1.0,10.215,9.534,5.22,1.652,0.24,0.421,-0.12,0.159,-0.141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.47067,1.0,37.4804,1.0,51.0597,45.5051,60.8622,1.87498,82.3018,1.0,112.12,99.9228,133.645,3.43861,-0.333287,0.729167,0.0860625,-0.428765,-0.418078,-0.380916,1.0,0.625,0.708333,1.29978,0.910542,1.39971,1.53663,1.35617,1.33346,1.82598,1.92066,2.13618,0.992171,1.70152,2.19037,1.52552,1.51821,2.11953,2.66373,-9999,-9999
20180531,6.868,1.0,459.157,180.603,1.0,295.298,1.0,3.774,1.0,93.089,0.875,0.526,0.0,2.651,1.0,0.21253196595717486,0.9791666666666666,92.36166666666668,1.0,391.33437499999997,1.0,27.100833333333338,1.0,129.84166666666667,1.0,31.11708333333333,1.0,352.3791666666666,1.0,413.739,1.0,7.979,7.489,4.657,1.518,0.286,0.423,-0.12,0.16,-0.141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.02306,1.0,27.0416,1.0,36.8388,32.8313,43.4104,1.77556,39.6572,1.0,54.025,48.1479,63.6625,2.7665,-0.169757,0.729167,0.083264,-0.254513,-0.245752,-0.213314,1.0,1.0,0.583333,1.25821,0.90256,1.40435,1.54352,1.20881,1.13756,1.67345,1.78586,1.9247,0.805746,1.50091,1.9619,1.3278,1.30516,1.88557,2.38467,-9999,-9999
20180601,7.728,1.0,461.176,161.089,1.0,289.492,1.0,3.583,1.0,93.381,1.0,0.843,0.0,3.096,1.0,0.1608826296988379,1.0,74.646875,1.0,351.3470833333333,1.0,24.306250000000006,1.0,98.78749999999998,1.0,27.839583333333334,1.0,351.9479166666667,1.0,412.971,1.0,8.761,8.414,5.083,1.671,0.358,0.427,-0.119,0.162,-0.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.04566,1.0,25.8211,1.0,34.9457,31.3495,38.4566,1.76625,24.1645,1.0,32.7037,29.3382,35.9893,2.36255,-0.402613,0.916667,0.0850709,-0.538393,-0.430322,-0.400663,0.708333,0.854167,0.9375,1.32423,0.92703,1.44712,1.5928,1.39162,1.3254,1.79589,2.12941,1.29025,0.90658,1.08706,1.2641,1.39316,1.29283,1.49259,1.61116,-9999,-9999
20180602,11.2,1.0,463.112,279.076,1.0,288.152,1.0,7.119,1.0,93.551,0.875,1.06,0.0,2.626,1.0,0.15077216912028854,0.9791666666666666,156.24854166666668,1.0,580.9697916666667,1.0,39.6225,1.0,90.15625,1.0,47.36687499999999,1.0,375.3125,1.0,412.369,0.979167,12.956,12.064,7.027,2.275,0.583,0.436,-0.117,0.165,-0.138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.7886,1.0,45.8308,0.979167,62.4354,57.641,68.258,2.0727,66.2776,0.979167,90.2902,83.3568,98.7104,3.19095,-0.320587,0.916667,0.0846618,-0.482277,-0.41149,-0.362436,0.6875,0.770833,0.9375,1.56178,0.974249,1.54943,1.70358,1.47143,1.38321,1.91016,2.19494,1.22868,0.881859,1.20188,1.23869,1.67269,1.48331,1.67269,1.69192,-9999,-9999
20180603,12.514,1.0,464.96,243.148,1.0,294.779,1.0,8.718,1.0,93.422,0.875,0.283,0.0,1.961,1.0,0.1696276062836112,0.9375,132.06808510638297,0.9791666666666666,508.7691666666667,1.0,34.33541666666667,1.0,85.85833333333333,1.0,41.65659574468086,0.9791666666666666,377.2666666666667,1.0,412.318,1.0,13.012,12.142,7.232,2.715,0.826,0.446,-0.117,0.167,-0.138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.099,1.0,39.5646,1.0,53.8989,49.76,56.4862,2.06435,47.3418,1.0,64.4939,59.5414,67.5898,2.99376,-0.227736,0.854167,0.0836312,-0.337292,-0.303953,-0.247342,0.9375,0.9375,0.895833,1.66109,0.999201,1.60463,1.76508,1.46093,1.33025,1.82234,2.07866,1.55842,1.04874,1.27492,1.55981,1.55438,1.40453,1.55438,1.74645,-9999,-9999
20180604,13.529,1.0,466.72,257.494,1.0,299.042,1.0,8.797,1.0,93.053,1.0,0.961,0.0,3.325,1.0,0.23345875574569672,0.9791666666666666,143.206875,1.0,529.6358333333333,1.0,35.65291666666666,1.0,91.39791666666667,1.0,44.100625,1.0,380.14375,1.0,410.837,1.0,14.395,13.573,8.178,3.235,1.147,0.461,-0.116,0.169,-0.137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.1487,1.0,44.092,1.0,60.0666,55.4541,62.95,2.04102,49.1993,1.0,67.0243,61.8775,70.2417,2.8397,-0.511544,0.833333,0.0826615,-0.533131,-0.521688,-0.509004,0.854167,0.854167,0.833333,1.74379,1.02039,1.65238,1.81867,1.70027,1.59803,2.15528,2.334,2.2935,1.86861,2.18575,2.2954,2.36594,2.31678,2.52216,2.56612,-9999,-9999
20180605,12.154,1.0,468.391,177.172,1.0,308.558,1.0,5.781,1.0,92.535,0.9375,0.827,0.0,2.465,1.0,0.15900191947440503,0.9791666666666666,92.60145833333333,1.0,368.536875,1.0,24.311666666666667,1.0,73.91250000000001,1.0,30.721249999999998,1.0,372.27500000000003,1.0,410.01,1.0,12.863,12.343,7.894,3.335,1.642,0.505,-0.115,0.17,-0.136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.4223,1.0,28.3026,1.0,38.304,35.5959,39.5006,2.32139,22.0557,1.0,29.8496,27.7392,30.782,2.58379,-0.392338,0.895833,0.0824742,-0.398741,-0.38923,-0.375693,0.895833,1.0,1.0,1.66457,1.01758,1.64835,1.81718,1.55812,1.41453,1.9924,2.2187,3.18374,3.10151,3.21891,3.33818,3.35996,3.31705,3.4211,3.51688,-9999,-9999
20180606,12.613,1.0,469.971,239.452,1.0,298.444,1.0,6.793,1.0,92.113,1.0,2.374,0.0,3.179,1.0,0.19823137411919767,0.8958333333333334,123.71625,1.0,509.18875,1.0,34.49041666666667,1.0,82.32291666666667,1.0,43.28875,1.0,377.05833333333334,1.0,409.51,1.0,13.422,12.728,8.07,3.312,1.885,0.589,-0.113,0.172,-0.135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.3652,1.0,49.4188,1.0,66.8822,62.5006,68.9714,2.29278,38.7789,1.0,52.4824,49.0442,54.1219,2.62125,-0.793534,0.958333,0.0873854,-0.862774,-0.83994,-0.795508,0.958333,0.958333,0.958333,1.71089,1.03295,1.68377,1.85766,2.04894,1.88515,2.46736,2.73437,3.6303,3.6038,3.76897,3.8728,4.25709,4.15278,4.27936,4.48479,-9999,-9999
20180607,9.961,1.0,471.459,186.545,1.0,306.4,1.0,4.569,1.0,92.323,1.0,4.131,0.0,3.442,1.0,0.23348851434954665,1.0,106.92340425531914,0.9791666666666666,389.26125,1.0,25.63166666666667,1.0,101.49583333333334,1.0,33.69212765957447,0.9791666666666666,363.9375,1.0,410.508,1.0,11.287,10.82,7.208,3.372,1.867,0.648,-0.112,0.174,-0.134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.2781,1.0,35.3719,1.0,48.1872,45.6645,53.028,2.42931,20.5041,1.0,27.9328,26.4704,30.7388,2.32043,-0.78244,0.958333,0.087289,-0.840842,-0.794275,-0.77818,0.958333,0.958333,0.958333,1.54271,1.04663,1.6439,1.82133,1.99179,1.83067,2.42208,2.665,3.06005,2.92253,3.08277,3.25267,3.75163,3.71575,3.77649,3.87827,-9999,-9999
20180608,9.465,1.0,472.853,162.817,1.0,321.438,1.0,3.541,1.0,92.912,1.0,3.225,0.0,3.027,1.0,0.19107586088954212,1.0,93.75645833333333,1.0,351.3102083333333,1.0,21.765416666666667,1.0,133.15833333333333,1.0,27.544375000000002,1.0,364.9437500000001,1.0,410.337,1.0,10.773,10.19,6.952,3.195,1.725,0.675,-0.112,0.175,-0.134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.1502,1.0,38.0474,1.0,51.8321,49.4423,57.039,2.02498,22.0496,1.0,30.0382,28.6532,33.0558,2.37333,-0.838538,1.0,0.0884008,-0.851528,-0.83751,-0.820947,1.0,1.0,1.0,1.52197,1.02885,1.65664,1.83741,2.05171,1.83563,2.48293,2.68874,2.53137,2.4571,2.52779,2.63223,3.23201,3.1553,3.23194,3.27337,-9999,-9999
20180609,9.986,1.0,474.153,248.642,1.0,306.658,1.0,3.942,1.0,93.145,0.9375,1.791,0.0,3.788,1.0,0.2660950831311358,1.0,151.20395833333333,1.0,511.0799999999999,1.0,32.306875,1.0,119.72291666666668,1.0,43.90708333333333,1.0,367.8854166666667,1.0,410.172,1.0,12.99,12.395,8.137,3.596,1.932,0.743,-0.11,0.177,-0.133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.1818,1.0,50.603,1.0,69.964,65.7582,81.2341,2.37712,50.8004,1.0,70.2368,66.0146,81.5509,3.10361,-0.996722,1.0,0.0898781,-1.04164,-1.01696,-0.996781,1.0,1.0,1.0,1.57091,1.07447,1.69329,1.8798,2.26362,2.20791,2.68391,2.88054,1.86452,1.75565,1.89119,2.00662,3.03364,2.83094,2.93621,3.07283,-9999,-9999
20180610,7.351,1.0,475.357,79.257,1.0,323.683,1.0,1.846,1.0,92.782,1.0,3.667,0.0,5.862,1.0,0.4140326421784232,1.0,41.305,1.0,181.03395833333335,1.0,10.406666666666668,1.0,79.37291666666665,1.0,13.420625,1.0,348.8458333333333,1.0,410.317,1.0,6.837,6.754,4.946,2.765,1.891,0.89,-0.108,0.178,-0.132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.09162,1.0,12.6497,1.0,17.4896,16.4382,20.3069,1.43772,-7.03887,1.0,-9.73198,-11.2996,-9.14695,1.66594,-0.316637,1.0,0.084339,-0.354688,-0.321256,-0.309343,1.0,1.0,1.0,1.43342,1.18782,1.67718,1.83339,1.60275,1.48694,1.98333,2.18188,1.38626,1.23892,1.40083,1.50499,1.8295,1.61524,1.76542,1.8303,-9999,-9999
20180611,3.866,1.0,476.465,163.577,1.0,304.169,1.0,2.405,1.0,92.998,1.0,1.991,0.0,3.137,0.979167,0.2586586713222525,0.9375,100.01104166666666,1.0,344.3520833333334,1.0,20.981875000000002,1.0,139.96041666666667,1.0,27.852500000000003,1.0,340.625,1.0,410.632,1.0,5.847,5.247,2.205,0.853,0.754,0.763,-0.107,0.18,-0.132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.37633,1.0,23.9351,1.0,33.0928,30.8998,38.4235,1.6404,28.938,1.0,40.0099,37.3585,46.4548,2.47659,-0.704995,1.0,0.0905801,-0.768964,-0.735694,-0.705474,1.0,1.0,1.0,1.26054,1.26054,1.47675,1.74293,1.98894,1.9967,2.18137,2.51175,1.28867,1.03202,1.22268,1.309,2.43514,2.13058,2.36557,2.4367,-9999,-9999
20180612,5.635,1.0,477.475,181.538,1.0,285.473,1.0,4.558,1.0,93.409,0.729167,0.133,0.0,2.009,1.0,0.15325983163993218,0.9791666666666666,96.15255319148936,0.9791666666666666,380.50354166666665,1.0,24.238124999999997,1.0,156.30833333333334,1.0,31.953191489361696,0.9791666666666666,346.0520833333333,1.0,410.206,1.0,7.426,6.896,3.487,1.012,0.852,0.756,-0.106,0.181,-0.131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.34525,1.0,28.6609,1.0,38.789,36.8727,46.0099,1.74706,38.3639,1.0,51.9208,49.3557,61.5863,2.53575,-0.913742,0.979167,0.0924704,-0.932246,-0.910696,-0.901,0.979167,0.979167,0.979167,1.40609,1.3812,1.62242,1.82986,2.2919,2.2869,2.5319,2.76282,1.49304,1.22731,1.44046,1.56195,2.70409,2.38086,2.58832,2.67825,-9999,-9999
20180613,9.657,1.0,478.386,313.224,1.0,282.892,1.0,7.36,1.0,93.206,0.854167,0.119,0.0,2.511,1.0,0.16662445523747904,0.9375,175.09479166666665,1.0,639.3275,1.0,40.26333333333333,1.0,111.75208333333335,1.0,54.61750000000001,1.0,374.11041666666665,1.0,410.083,0.958333,13.499,12.465,6.56,1.795,1.351,0.811,-0.104,0.183,-0.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.1823,1.0,50.5822,1.0,65.7311,64.0751,75.8305,2.17282,76.2873,1.0,99.1346,96.6371,114.366,3.69887,-1.07858,1.0,0.0956108,-1.2274,-1.07858,-1.05311,1.0,1.0,1.0,1.6786,1.49627,1.84135,1.94386,2.56124,2.54752,2.9164,3.17845,1.94201,1.88376,1.94201,2.04462,3.18705,3.0164,3.12035,3.13814,-9999,-9999
20180614,11.271,1.0,479.197,149.245,1.0,325.633,1.0,7.073,1.0,92.885,0.979167,0.709,0.0,6.214,0.979167,0.4542542180839825,0.9791666666666666,82.81583333333333,1.0,315.1222916666666,1.0,19.930625,1.0,121.49583333333332,1.0,26.46625,1.0,368.1875,1.0,409.186,1.0,10.919,10.333,6.742,2.851,1.812,0.795,-0.102,0.184,-0.129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.78493,1.0,40.1976,1.0,52.2364,50.9203,60.2624,2.03229,8.5947,1.0,11.1687,10.8874,12.8848,2.40586,-0.814974,1.0,0.0934914,-0.836878,-0.814918,-0.807788,1.0,1.0,1.0,1.76432,1.55921,1.8515,1.94758,2.38852,2.35754,2.6638,2.78957,2.10015,2.09313,2.16861,2.20134,2.77819,2.63007,2.71731,2.75078,-9999,-9999
20180615,9.188,1.0,479.908,219.463,1.0,313.162,1.0,6.188,1.0,92.902,1.0,1.111,0.0,5.584,1.0,0.37285553638060215,1.0,134.17083333333335,1.0,446.136875,1.0,28.363958333333333,1.0,143.57291666666666,1.0,39.3325,1.0,364.675,1.0,410.096,1.0,10.481,9.821,6.371,2.846,1.297,0.622,-0.101,0.185,-0.128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.56609,-9999,41.1108,-9999,53.4231,52.0772,56.84,2.05969,53.4563,-9999,69.466,67.7159,73.909,3.12436,-1.0398,1.0,0.0937736,-1.06841,-1.05666,-1.04772,1.0,1.0,1.0,1.58476,1.54643,1.71809,1.83876,2.61617,2.59985,2.75125,2.90064,1.79705,1.79466,1.87351,1.93838,2.98582,2.96458,2.96965,3.04666,-9999,-9999
20180616,10.28,1.0,480.519,256.198,1.0,313.556,1.0,5.932,1.0,92.498,1.0,0.723,0.0,4.155,1.0,0.34832830180079016,1.0,153.85395833333337,1.0,544.2733333333334,1.0,34.00666666666667,1.0,168.02708333333334,1.0,45.77833333333333,1.0,373.90625,1.0,409.301,0.958333,11.739,10.845,7.136,3.473,1.224,0.624,-0.099,0.187,-0.127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.43687,-9999,42.8087,-9999,55.6296,54.2281,64.1769,2.09866,55.5661,-9999,72.2077,70.3885,83.3023,3.12857,-1.47996,0.958333,0.0971055,-1.52991,-1.47996,-1.47048,0.958333,0.958333,0.958333,1.63257,1.603,1.72305,1.82291,3.08096,3.06764,3.19357,3.35192,1.81882,1.81996,1.83755,1.97256,3.47477,3.47068,3.50588,3.58439,-9999,-9999
