TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170101,20170107,-11.469,0.0,9.52105,3.772,0.0,232.429,0.0,1.002,0.0,95.213,0.0,0.444,0.0,3.65,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8321,0.0,10.0561,-9999,-16.3052,0.0,-8.26773,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0409618,0.0379042,0.0409618,0.284846,0.0708872,0.0513677,0.0515693,0.0628207,-9999,-9999
20170108,20170114,-16.58,0.0,13.4471,5.651,0.0,218.484,0.0,0.766,0.0,92.646,0.0,0.321,0.0,1.985,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.7605,0.0,21.0275,-9999,-15.6797,0.0,-16.6851,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00438893,0.0038121,0.00438893,0.120548,0.0983979,0.072705,0.0729379,0.0871482,-9999,-9999
20170115,20170121,-24.637,0.0,19.6238,8.914,0.0,188.604,0.0,0.667,0.0,91.046,0.0,0.486,0.0,1.858,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8105,0.0,15.1701,-9999,-13.7801,0.0,-10.5522,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000366629,0.000303495,0.000366629,0.0303524,0.137891,0.104681,0.104909,0.122027,-9999,-9999
20170122,20170128,-10.884,0.0,28.4152,11.117,0.0,232.267,0.0,1.048,0.0,91.259,0.0,0.247,0.0,4.002,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8321,0.0,22.4645,-9999,-16.3052,0.0,-18.4695,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0658105,0.0620262,0.0658105,0.330041,0.166016,0.127026,0.127263,0.146882,-9999,-9999
20170129,20170204,-12.597,0.0,40.0901,20.387,0.0,230.601,0.0,0.902,0.0,94.638,0.0,0.193,0.0,3.297,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.7605,0.0,22.3834,-9999,-15.6797,0.0,-17.761,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0215053,0.019584,0.0215053,0.225393,0.24424,0.195055,0.19509,0.215824,-9999,-9999
20170205,20170211,-17.114,0.0,54.7845,30.321,0.0,209.008,0.0,0.791,0.0,92.303,0.0,0.172,0.0,1.858,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8105,0.0,22.4401,-9999,-13.7801,0.0,-15.6092,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00651143,0.00575615,0.00651143,0.126916,0.312194,0.255766,0.255993,0.275667,-9999,-9999
20170212,20170218,-9.249,0.0,72.492,37.684,0.0,232.248,0.0,1.082,0.0,90.542,0.0,0.179,0.0,3.736,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8321,0.0,9.83488,-9999,-16.3052,0.0,-8.08587,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0787114,0.0744297,0.0787114,0.374658,0.358,0.296329,0.296728,0.316025,-9999,-9999
20170219,20170225,-10.785,0.0,93.0722,44.144,0.0,243.364,0.0,0.94,0.0,93.481,0.0,0.901,0.0,3.385,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.7605,0.0,16.3469,-9999,-15.6797,0.0,-12.9711,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0591273,0.0555853,0.0591273,0.313807,0.402599,0.335288,0.335827,0.355331,-9999,-9999
20170226,20170304,-14.665,0.0,116.272,68.816,0.0,206.091,0.0,0.894,0.0,93.521,0.0,0.796,0.0,3.232,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8105,0.0,15.2492,-9999,-13.7801,0.0,-10.6072,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.035752,0.0335067,0.035752,0.215325,0.495273,0.424515,0.425739,0.436773,-9999,-9999
20170305,20170311,-18.632,0.0,141.75,91.28,0.0,188.964,0.0,0.886,0.0,94.296,0.0,0.154,0.0,1.246,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8321,0.0,17.3963,-9999,-16.3052,0.0,-14.3026,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00624019,0.0055641,0.00624019,0.108761,0.571307,0.49717,0.498942,0.503616,-9999,-9999
20170312,20170318,-18.389,0.0,169.104,116.697,0.0,178.624,0.0,0.814,0.0,92.817,0.0,0.084,0.0,1.782,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.7605,0.0,18.2152,-9999,-15.6797,0.0,-14.4535,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00320381,0.00278842,0.00320381,0.0936004,0.642024,0.565753,0.568361,0.570662,-9999,-9999
20170319,20170325,-15.473,0.0,197.89,141.881,0.0,181.74,0.0,0.955,0.0,92.939,0.0,0.005,0.0,1.285,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8105,0.0,16.4304,-9999,-13.7801,0.0,-11.4289,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00979316,0.00873864,0.00979316,0.155746,0.707853,0.623621,0.632137,0.634553,-9999,-9999
20170326,20170401,-6.252,0.0,227.647,135.236,0.0,239.655,0.0,1.535,0.0,91.734,0.0,0.191,0.0,2.271,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8321,0.0,16.4588,-9999,-16.3052,0.0,-13.5318,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.136281,0.130894,0.136281,0.473765,0.72165,0.635913,0.639354,0.641924,-9999,-9999
20170402,20170408,0.766,0.0,257.899,146.289,0.0,256.836,0.0,2.598,0.0,91.757,0.0,0.173,0.0,2.632,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.7605,0.0,17.1744,-9999,-15.6797,0.0,-13.6277,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.325577,0.316081,0.325577,0.784697,0.763506,0.672785,0.676876,0.679585,-9999,-9999
20170409,20170415,1.269,0.0,288.17,201.301,0.0,234.776,0.0,3.324,0.0,93.658,0.0,0.002,0.0,2.523,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8105,0.0,15.0099,-9999,-13.7801,0.0,-10.4408,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.366932,0.357864,0.366932,0.815187,0.864882,0.761753,0.780927,0.783685,-9999,-9999
20170416,20170422,-0.812,0.0,317.977,221.658,0.0,227.066,0.0,2.959,0.0,93.611,0.0,0.007,0.0,2.887,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8321,0.0,9.11668,-9999,-16.3052,0.0,-7.49539,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.272605,0.264218,0.272605,0.706922,0.915233,0.806051,0.828452,0.831323,-9999,-9999
20170423,20170429,3.946,0.0,346.834,187.081,0.0,277.348,0.0,3.47,0.0,92.548,0.0,0.093,0.0,2.305,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.7605,0.0,39.8902,-9999,-15.6797,0.0,-31.6525,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.534299,0.525732,0.534299,0.965965,0.900075,0.792991,0.803508,0.806575,-9999,-9999
20170430,20170506,5.347,0.0,374.244,214.161,0.0,268.586,0.0,4.859,0.0,92.478,0.0,0.319,0.0,3.743,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.98963,0.0,19.8105,0.0,29.474,-9999,-13.7801,0.0,-20.5019,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.654023,0.647223,0.654576,1.05006,0.955542,0.841761,0.85707,0.860234,-9999,-9999
20170507,20170513,7.781,0.0,399.696,211.502,0.0,289.49,0.0,5.115,0.0,93.136,0.0,0.974,0.0,2.787,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.60223,0.0,19.8321,0.0,29.6425,-9999,-16.3052,0.0,-24.3709,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.893819,0.891778,0.893819,1.14604,0.979553,0.862968,0.876458,0.879748,-9999,-9999
20170514,20170520,8.293,0.0,422.666,234.371,0.0,285.331,0.0,5.518,0.0,92.812,0.0,0.305,0.0,3.55,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.69989,0.0,19.7605,0.0,28.1571,-9999,-15.6797,0.0,-22.3424,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.97399,0.97399,0.974965,1.15542,1.03584,0.912481,0.929733,0.933146,-9999,-9999
20170521,20170527,6.312,0.0,442.612,224.505,0.0,289.278,0.0,4.101,0.0,92.971,0.0,1.442,0.0,4.028,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.65122,0.0,19.8105,0.0,28.3626,-9999,-13.7801,0.0,-19.7288,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.736256,0.730607,0.737969,1.1082,1.03268,0.909837,0.921968,0.925472,-9999,-9999
20170528,20170603,10.067,0.0,458.989,241.764,0.0,289.854,0.0,7.365,0.0,92.902,0.0,0.543,0.0,3.12,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.60223,0.0,19.8321,0.0,28.0692,-9999,-16.3052,0.0,-23.0775,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.22956,1.18883,1.23953,1.24289,1.0975,0.966863,0.982598,0.98627,-9999,-9999
20170604,20170610,14.873,0.0,471.272,232.904,0.0,329.525,0.0,8.845,0.0,92.751,0.0,0.367,0.0,2.665,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.69989,0.0,19.7605,0.0,27.1354,-9999,-15.6797,0.0,-21.5317,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.03521,1.52961,2.03521,2.0721,1.08959,0.959979,0.972178,0.975892,-9999,-9999
20170611,20170617,10.428,0.0,478.997,211.513,0.0,311.855,0.0,5.705,0.0,92.756,0.0,1.446,0.0,2.717,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.65122,0.0,19.8105,0.0,26.5556,-9999,-13.7801,0.0,-18.4719,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.23204,1.19721,1.24013,1.24438,1.03005,0.904821,0.908521,0.912233,-9999,-9999
20170618,20170624,12.685,0.0,481.829,236.066,0.0,324.682,0.0,6.056,0.0,93.773,0.0,1.27,0.0,2.487,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.60223,0.0,19.8321,0.0,26.7042,-9999,-16.3052,0.0,-21.9552,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.59468,1.30091,1.59468,1.61707,1.10398,0.972676,0.984604,0.988372,-9999,-9999
20170625,20170701,13.554,0.0,479.639,234.356,0.0,326.384,0.0,7.573,0.0,93.112,0.0,0.085,0.0,3.742,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.69989,0.0,19.7605,0.0,26.2364,-9999,-15.6797,0.0,-20.8183,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.74552,1.3849,1.74552,1.77235,1.0987,0.968036,0.979616,0.983373,-9999,-9999
20170702,20170708,14.878,0.0,472.542,200.118,0.0,347.949,0.0,5.376,0.0,93.61,0.0,2.01,0.0,2.136,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.65122,0.0,19.8105,0.0,25.9473,-9999,-13.7801,0.0,-18.0487,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.00533,1.52123,2.00533,2.04059,1.04584,0.920713,0.92452,0.928274,-9999,-9999
20170709,20170715,13.694,0.0,460.867,195.229,0.0,346.905,0.0,4.783,0.0,93.61,0.0,1.16,0.0,3.029,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.60223,0.0,19.8321,0.0,25.6752,-9999,-16.3052,0.0,-21.1092,-9999,0.570477,0.0,-9999,0.540157,0.544724,0.551187,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.79666,1.40595,1.79666,1.82569,0.994199,0.872637,0.876156,0.879765,-9999,-9999
20170716,20170722,14.443,0.0,445.091,212.37,0.0,338.833,0.0,6.639,0.0,93.338,0.0,0.348,0.0,3.602,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.69989,0.0,19.7605,0.0,26.4153,-9999,-15.6797,0.0,-20.9603,-9999,0.571599,0.0,-9999,0.539381,0.546475,0.551051,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.91405,1.47503,1.91405,1.94617,1.03051,0.907965,0.918101,0.921648,-9999,-9999
20170723,20170729,13.638,0.0,425.757,159.231,0.0,349.24,0.0,4.605,0.0,93.403,0.0,1.915,0.0,2.513,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.38,0.0,12.898,10.68,6.295,2.333,1.368,0.866,-0.102,-0.231,-0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71411,0.0,19.8105,0.0,26.587,-9999,-13.7801,0.0,-18.4937,-9999,0.570061,0.0,-9999,0.540157,0.541898,0.549442,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.75724,1.39181,1.75724,1.7844,0.884818,0.77034,0.773174,0.780019,-9999,-9999
20170730,20170805,14.383,0.77381,403.428,179.673,0.77381,338.599,0.77381,6.439,0.77381,94.085,0.761905,0.106,0.767857,3.358,0.767857,0.30266119867662683,0.6631944444444444,82.37583333333333,0.6666666666666666,325.6122916666667,0.6666666666666666,19.28359375,0.6666666666666666,109.96145833333333,0.6666666666666666,27.99807291666667,0.6666666666666666,385.8104166666667,0.6666666666666666,399.498,0.77381,13.385,11.232,6.812,2.739,1.456,0.905,-0.096,-0.224,-0.356,0.77381,0.77381,0.77381,0.77381,0.77381,0.77381,0.77381,0.77381,0.77381,9.72146,0.770833,25.4704,0.0,34.0474,-9999,-0.134466,0.0,-0.179746,-9999,0.451766,0.0,-9999,0.427762,0.435223,0.439431,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.90886,1.47045,1.90886,1.941,0.916935,0.803776,0.80698,0.810326,-9999,-9999
20170806,20170812,15.58,1.0,378.655,185.804,1.0,338.206,1.0,8.077,1.0,93.23,0.982143,0.0,1.0,2.776,0.97619,0.20072918313242283,0.9756944444444443,97.48333333333333,1.0,410.4822222222222,1.0,24.692708333333332,1.0,87.00208333333332,1.0,36.12545138888889,1.0,398.3218749999999,1.0,402.515,0.988095,16.196,14.271,9.513,5.09,2.627,1.502,-0.06,-0.189,-0.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.6959,1.0,27.2479,0.0,37.4664,-9999,8.63525,0.0,11.8737,-9999,0.429097,0.0,-9999,0.39984,0.418049,0.426943,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.21317,1.61265,2.21317,2.25686,0.887064,0.781709,0.786239,0.789356,-9999,-9999
20170813,20170819,8.09,1.0,351.968,126.224,1.0,332.197,1.0,2.409,1.0,92.25,0.964286,0.0,1.0,2.691,0.979167,0.19917593649320783,0.9548611111111112,77.15944444444445,1.0,280.76979166666666,1.0,16.659930555555558,1.0,102.20034722222222,1.0,24.587430555555557,1.0,361.3638888888889,1.0,401.931,0.651786,9.585,8.947,6.508,3.825,2.2,1.453,-0.018,-0.155,-0.308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.14556,1.0,20.5441,0.0,31.8143,-9999,5.89975,0.0,9.13626,-9999,0.517244,0.0,-9999,0.422708,0.440738,0.517244,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.937474,0.936887,0.937474,1.15184,0.778705,0.670145,0.672269,0.6867,-9999,-9999
20170820,20170826,9.348,1.0,323.865,101.95,1.0,334.959,1.0,3.249,1.0,92.414,0.916667,0.0,1.0,2.993,0.925595,0.2060672262148002,0.9027777777777778,57.46638888888888,1.0,219.36961805555552,1.0,13.253020833333332,1.0,93.56076388888887,1.0,18.335069444444443,1.0,362.19930555555555,1.0,400.391,0.0178571,9.688,9.043,6.363,3.488,1.954,1.35,0.015,-0.121,-0.286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.61382,1.0,20.3349,0.0,36.2685,-9999,-8.46255,0.0,-15.0934,-9999,0.592594,0.0,-9999,0.553405,0.575208,0.588917,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.08488,1.08488,1.08816,1.17664,0.714431,0.607786,0.609397,0.630221,-9999,-9999
