TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20191016,7.509,1.0,238.921,174.384,1.0,255.45,1.0,7.533,1.0,78.745,1.0,0.0,0.25,2.033,1.0,0.42751172854563596,1.0,69.411875,1.0,341.0683333333333,1.0,26.72,1.0,23.90625,1.0,20.117708333333333,1.0,339.7895833333334,1.0,421.212,1.0,1.285,1.656,2.44,3.406,3.955,5.032,5.277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.743,4.169,2.091,11.332,5.095,11.446,0.0,0.0,0.0,0.0,0.0,0.0,-2.3444,-9999,36.5206,-9999,49.644,-9999,-9999,1.51936,25.0646,-9999,34.0713,-9999,-9999,3.97845,-0.348453,0.0,-9999,-0.434971,-0.403876,-0.347023,0.0,0.0,0.0,1.17561,1.09003,1.17224,1.22602,1.60846,1.49847,1.53179,1.61118,1.64303,1.58929,1.63534,1.6732,1.23622,1.17146,1.21827,1.23622,-9999,-9999
20191017,5.922,1.0,235.942,129.221,1.0,272.535,1.0,5.804,1.0,77.744,1.0,0.14,0.291667,2.539,1.0,0.5654574661672754,1.0,49.463750000000005,1.0,258.3889583333333,1.0,17.579583333333332,1.0,69.92083333333333,1.0,13.722708333333335,1.0,337.10625,1.0,416.466,1.0,1.537,1.831,2.481,3.379,3.885,4.936,5.167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.583,4.172,2.206,8.753,4.964,11.369,0.0,0.0,0.0,0.0,0.0,0.0,-1.92128,-9999,27.5429,-9999,37.7008,-9999,-9999,1.33853,5.85344,-9999,8.01222,-9999,-9999,3.04906,0.0997158,0.0,-9999,0.0924874,0.112617,0.245923,0.0,0.0,0.0,1.1016,1.04126,1.09178,1.14783,1.04088,0.93625,0.978279,1.04087,1.54445,1.44668,1.53198,1.57226,1.09308,1.04422,1.07408,1.09343,-9999,-9999
20191018,-0.378,1.0,232.981,111.256,1.0,268.613,1.0,1.69,1.0,77.91,1.0,0.688,0.0416667,3.038,1.0,0.6278366498888907,1.0,53.3025,1.0,219.55791666666664,1.0,20.293958333333332,1.0,69.27291666666666,1.0,14.622708333333334,1.0,312.79583333333335,1.0,415.556,0.979167,0.664,1.255,2.331,3.313,3.818,4.852,5.066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.372,4.175,2.274,2.956,3.696,11.487,0.0,0.0,0.0,0.0,0.0,0.0,-2.19366,-9999,13.2527,-9999,18.1393,-9999,-9999,0.986215,12.4698,-9999,17.0678,-9999,-9999,2.86509,0.713,0.0,-9999,0.648671,0.673683,0.713,0.0,0.0,0.0,0.828931,0.797631,0.872036,0.925073,0.176827,0.136397,0.193541,0.263703,1.24994,1.01526,1.24304,1.28006,1.01139,0.971662,0.993412,1.01132,-9999,-9999
20191019,-1.835,1.0,230.038,46.548,1.0,275.06,1.0,1.093,1.0,77.636,1.0,3.958,0.0,1.861,1.0,0.3720125576452353,1.0,3.466875,1.0,85.87340425531914,0.9791666666666666,14.591666666666669,1.0,42.99375,1.0,8.579791666666667,1.0,305.84375,1.0,414.907,1.0,0.151,0.808,2.052,3.132,3.689,4.746,4.967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.736,4.18,2.232,2.813,3.619,11.498,0.0,0.0,0.0,0.0,0.0,0.0,-2.16665,-9999,5.12969,-9999,6.8676,-9999,-9999,0.599011,-17.3909,-9999,-23.2828,-9999,-9999,2.38147,0.957814,0.0,-9999,0.793376,0.86536,1.01228,0.0,0.0,0.0,0.764263,0.740044,0.808018,0.870475,-0.0377891,-0.167375,-0.0765006,0.0346411,1.15959,0.907996,1.15566,1.18128,0.678761,0.611757,0.665336,0.679101,-9999,-9999
20191020,-2.3,1.0,227.115,91.28,1.0,281.254,1.0,1.239,1.0,78.09,1.0,1.843,0.0,2.78,1.0,0.5191056409795598,1.0,33.713541666666664,1.0,198.07583333333332,1.0,82.10104166666667,1.0,85.59166666666665,1.0,36.93166666666667,1.0,300.71666666666664,1.0,414.688,1.0,0.489,1.014,2.028,3.034,3.575,4.634,4.861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.187,4.178,2.082,3.356,3.616,11.493,0.0,0.0,0.0,0.0,0.0,0.0,-2.18746,-9999,9.88822,-9999,12.8261,-9999,-9999,1.10321,10.1068,-9999,13.1096,-9999,-9999,2.60628,0.524151,0.0,-9999,0.454325,0.485575,0.971127,0.0,0.0,0.0,0.740885,0.72647,0.784759,0.850742,0.28656,-0.0950718,0.243173,0.330434,1.11373,0.861794,1.11009,1.13617,0.882778,0.851382,0.864222,0.882702,-9999,-9999
20191021,-1.6,1.0,224.213,85.716,1.0,275.344,1.0,1.374,1.0,78.578,1.0,2.838,0.0,1.996,1.0,0.34561935577877184,1.0,25.296666666666667,1.0,171.88729166666667,1.0,75.47041666666667,1.0,73.63541666666667,1.0,34.135,1.0,304.27500000000003,1.0,414.451,1.0,0.523,1.028,2.005,2.978,3.493,4.538,4.761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.399,4.18,1.941,3.429,3.618,11.491,0.0,0.0,0.0,0.0,0.0,0.0,-2.159,-9999,15.0016,-9999,19.0762,-9999,-9999,1.26026,10.7679,-9999,13.6926,-9999,-9999,2.65501,0.875448,0.0,-9999,0.701202,0.799931,0.984732,0.0,0.0,0.0,0.765385,0.741841,0.808627,0.871118,0.0300039,-0.107535,-0.00167764,0.100302,1.11574,0.883438,1.10929,1.13344,0.806302,0.778089,0.788689,0.806267,-9999,-9999
20191022,1.138,1.0,221.332,85.342,1.0,298.946,1.0,1.566,1.0,78.651,1.0,3.547,0.104167,3.628,1.0,0.8033017293229748,1.0,44.705000000000005,1.0,187.9775,1.0,50.11083333333334,1.0,58.18333333333334,1.0,23.501875000000002,1.0,317.925,1.0,414.81,1.0,0.778,1.208,2.059,2.972,3.448,4.468,4.676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.128,4.173,1.625,4.176,3.961,11.485,0.0,0.0,0.0,0.0,0.0,0.0,-2.04876,-9999,18.9385,-9999,21.1002,-9999,-9999,1.28115,9.91889,-9999,11.0511,-9999,-9999,2.72449,1.02432,0.0,-9999,0.830306,0.850811,0.993879,0.0,0.0,0.0,0.872949,0.852303,0.898669,0.960778,-0.0255494,-0.0719024,-0.0209531,0.0683627,1.19695,1.01953,1.18969,1.2214,0.721252,0.695396,0.704879,0.721252,-9999,-9999
20191023,-3.106,0.958333,218.474,104.046,0.958333,265.768,0.958333,1.076,0.958333,79.022,1.0,1.577,0.0,2.198,1.0,0.3769290377716441,1.0,25.136136363636364,0.9166666666666666,164.695,0.9166666666666666,63.88795454545456,0.9166666666666666,57.13181818181818,0.9166666666666666,30.020000000000003,0.9166666666666666,294.90681818181815,0.9166666666666666,413.686,0.895833,0.503,1.03,2.02,2.949,3.407,4.408,4.602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.188,4.175,2.268,3.678,3.65,11.458,0.0,0.0,0.0,0.0,0.0,0.0,-2.01347,-9999,12.8973,-9999,14.3695,-9999,-9999,1.15385,16.4883,-9999,18.3704,-9999,-9999,2.69116,0.62431,0.0,-9999,0.528012,0.610155,0.859454,0.0,0.0,0.0,0.696718,0.696718,0.745326,0.812128,0.176981,0.0193924,0.130336,0.217314,1.00404,0.76523,0.998937,1.02327,0.762564,0.726087,0.74746,0.76268,-9999,-9999
20191024,-3.37,1.0,215.64,95.243,1.0,279.667,1.0,1.472,1.0,79.379,1.0,0.04,0.0,1.074,1.0,0.2713446806697118,0.9791666666666666,40.07666666666666,1.0,207.66208333333336,1.0,78.87875000000001,1.0,84.31875000000001,1.0,34.991875,1.0,299.8020833333333,1.0,413.238,0.958333,0.228,0.812,1.9,2.872,3.342,4.343,4.534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.558,4.175,1.962,3.757,3.725,11.449,0.0,0.0,0.0,0.0,0.0,0.0,-2.33336,-9999,12.6709,-9999,14.1595,-9999,-9999,1.08199,12.358,-9999,13.8098,-9999,-9999,2.68433,0.795884,0.0,-9999,0.717404,0.785927,0.78938,0.0,0.0,0.0,0.684632,0.684632,0.733663,0.798649,-0.0725646,-0.0957244,-0.00913373,0.0515615,0.965833,0.739681,0.959452,0.982878,0.673209,0.641856,0.659107,0.673442,-9999,-9999
20191025,1.974,1.0,212.831,152.542,1.0,236.735,1.0,3.336,1.0,79.069,1.0,0.11,0.291667,2.152,1.0,0.5204344687586552,1.0,42.486875000000005,1.0,309.9825,1.0,70.13166666666667,1.0,18.724999999999998,1.0,34.092708333333334,1.0,313.1958333333334,1.0,415.267,0.6875,0.305,0.849,1.871,2.821,3.281,4.277,4.467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.78,4.177,2.123,7.701,4.738,11.438,0.0,0.0,0.0,0.0,0.0,0.0,-2.14059,-9999,21.6598,-9999,24.2405,-9999,-9999,1.24486,15.4102,-9999,17.2463,-9999,-9999,3.03228,0.71547,0.0,0.114022,0.651112,0.694606,0.713802,0.0,0.0,0.0,0.89316,0.875496,0.899798,0.974271,0.229195,0.18486,0.246607,0.298104,1.13519,0.992423,1.13086,1.16273,0.753408,0.699557,0.742258,0.758633,-9999,-9999
20191026,-3.312,1.0,210.048,63.213,1.0,271.375,1.0,1.687,1.0,78.193,0.979167,4.237,0.25,2.597,1.0,0.587256143149468,1.0,10.555,1.0,148.25812499999998,1.0,58.00354166666667,1.0,62.09166666666667,1.0,26.350833333333338,1.0,298.17291666666665,1.0,413.162,0.958333,0.283,0.812,1.844,2.783,3.228,4.215,4.404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.164,4.185,1.776,7.55,4.575,11.445,0.0,0.0,0.0,0.0,0.0,0.0,-2.81749,-9999,8.6315,-9999,9.66853,-9999,-9999,0.98398,3.3092,-9999,3.70678,-9999,-9999,2.60237,0.800537,0.0,0.0600528,0.672565,0.766477,0.793078,0.0,0.0,0.0,0.680498,0.680498,0.728068,0.793302,0.00793264,-0.0777672,0.00113755,0.113033,0.918878,0.713615,0.910696,0.932127,0.501568,0.476657,0.489714,0.50274,-9999,-9999
20191027,-12.941,1.0,207.292,155.903,1.0,175.054,1.0,0.831,1.0,78.669,0.958333,0.299,0.291667,2.775,1.0,0.46992462532451934,1.0,32.46,1.0,299.84166666666664,1.0,81.530625,1.0,35.9625,1.0,41.83895833333333,1.0,256.0104166666667,1.0,416.232,0.770833,-1.073,-0.209,1.409,2.574,3.103,4.126,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.786,4.212,1.859,3.765,3.977,11.374,0.0,0.0,0.0,0.0,0.0,0.0,-3.97394,-9999,14.0831,-9999,15.6906,12.7875,20.3262,1.18858,42.7935,-9999,47.6782,38.8565,61.7641,3.58809,0.566938,0.0,0.0596221,0.539143,0.566938,0.57826,0.0,0.0,0.0,0.3306,0.3306,0.436591,0.47694,-0.248247,-0.253977,-0.140275,-0.0595285,0.548131,0.292061,0.529642,0.577112,0.652648,0.602113,0.643404,0.65829,-9999,-9999
20191028,-14.938,1.0,204.564,69.553,1.0,234.3,1.0,0.514,1.0,78.155,1.0,3.465,0.75,1.655,1.0,0.3894213246912135,0.9791666666666666,22.940625,1.0,157.41375,1.0,54.022708333333334,1.0,73.79166666666667,1.0,25.558958333333333,1.0,255.43541666666667,1.0,417.283,0.458333,-1.658,-0.615,1.066,2.326,2.93,4.004,4.253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.935,4.223,1.975,9.567,3.906,11.391,0.0,0.0,0.0,0.0,0.0,0.0,-3.54524,-9999,8.61041,-9999,9.59325,7.81824,12.4274,0.881808,38.1818,-9999,42.54,34.669,55.1079,3.25747,0.849697,0.0,0.0576531,0.821323,0.842532,0.859012,0.0,0.0,0.0,0.273499,0.273499,0.375507,0.420915,-0.585513,-0.586706,-0.481406,-0.400115,0.464056,0.230799,0.44523,0.490806,0.462271,0.440748,0.451323,0.464708,-9999,-9999
20191029,-18.085,1.0,201.865,150.937,1.0,197.944,1.0,0.517,1.0,78.662,1.0,1.13,0.729167,1.596,1.0,0.2795901890400916,1.0,68.34270833333335,1.0,40.08735294117647,0.7083333333333334,97.580625,1.0,25.625,1.0,47.72166666666667,1.0,231.8375,1.0,419.823,0.375,-1.914,-0.806,0.845,2.108,2.743,3.855,4.141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.824,4.191,1.866,10.78,3.95,11.341,0.0,0.0,0.0,0.0208333,0.0208333,0.0208333,-3.42026,1.0,11.5778,1.0,13.0152,10.5127,16.7103,1.07187,43.1672,1.0,48.5262,39.1958,62.3034,3.45569,0.77283,0.0,0.0581685,0.751808,0.76632,0.777134,0.0,0.0,0.0,0.184073,0.183887,0.275936,0.335259,-0.579889,-0.587085,-0.501743,-0.376135,0.34696,0.139503,0.327955,0.370391,0.554979,0.510864,0.546092,0.561851,-9999,-9999
20191030,-15.237,1.0,199.197,150.915,1.0,164.946,1.0,0.968,1.0,79.107,1.0,1.11,0.708333,1.533,1.0,0.27703464118126836,0.9791666666666666,35.71979166666667,1.0,205.0409523809524,0.875,90.53854166666667,1.0,18.297916666666666,1.0,43.682916666666664,1.0,239.0625,1.0,418.045,0.229167,-2.457,-1.215,0.564,1.87,2.542,3.689,4.019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.802,4.166,1.934,7.414,3.816,11.406,0.0,0.0,0.0,0.0,0.0,0.0,-4.30865,1.0,12.5866,1.0,14.1492,11.4287,18.1664,1.14947,31.9022,1.0,35.8627,28.9672,46.0446,3.33015,0.918414,0.0,0.0588223,0.896696,0.916149,0.920125,0.0,0.0,0.0,0.279969,0.279969,0.374046,0.410646,-0.630862,-0.633395,-0.548252,-0.480491,0.432991,0.234824,0.415296,0.458142,0.507075,0.467568,0.499028,0.514824,-9999,-9999
20191031,-9.873,1.0,196.559,63.225,1.0,247.746,1.0,0.838,1.0,79.089,1.0,2.34,0.375,1.301,1.0,0.3104631839138344,1.0,19.764583333333334,1.0,140.71979166666665,1.0,53.067291666666655,1.0,60.53541666666666,1.0,23.302083333333332,1.0,267.99791666666664,1.0,419.905,0.0,-1.718,-0.878,0.524,1.738,2.387,3.538,3.888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.902,4.184,1.628,3.223,3.748,11.432,0.0,0.0,0.0,0.0,0.0,0.0,-3.76969,1.0,6.51449,1.0,7.32323,5.91515,9.40239,0.949995,20.9452,1.0,23.5454,19.0182,30.2303,2.95274,0.786952,0.0,0.0576551,0.699791,0.743029,0.763257,0.0,0.0,0.0,0.423378,0.423378,0.525633,0.559392,-0.291085,-0.340254,-0.226002,-0.107042,0.584359,0.364411,0.570965,0.608385,0.333471,0.314181,0.325335,0.336724,-9999,-9999
20191101,-6.543,1.0,193.954,144.347,1.0,236.706,1.0,1.405,1.0,79.327,1.0,0.181,0.0,1.239,1.0,0.21167787146530126,1.0,57.38604166666667,1.0,116.21263157894737,0.7916666666666666,90.76229166666667,1.0,20.289583333333336,1.0,42.220625,1.0,270.1958333333334,1.0,418.928,0.0625,-1.259,-0.609,0.554,1.673,2.279,3.414,3.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.821,4.177,1.55,4.151,3.613,11.434,0.0,0.0,0.0,0.0,0.0,0.0,-3.60639,1.0,9.26225,1.0,10.4121,8.41011,13.3682,1.07097,13.2399,1.0,14.8836,12.0218,19.1092,3.03562,0.623354,0.0833333,0.0596351,0.49206,0.596372,0.765738,0.0416667,0.0833333,0.0625,0.537024,0.537024,0.615966,0.659665,0.0328268,-0.088602,0.0328268,0.100064,0.668984,0.475443,0.657737,0.680478,0.401133,0.368865,0.394506,0.410428,-9999,-9999
20191102,-3.475,1.0,191.382,83.772,1.0,268.075,1.0,2.404,1.0,79.13,1.0,0.187,0.0,1.373,1.0,0.34412544608606366,1.0,28.14895833333333,1.0,182.21624999999997,1.0,68.31041666666665,1.0,73.34166666666668,1.0,29.96291666666667,1.0,293.125,1.0,417.444,0.354167,-0.939,-0.441,0.549,1.614,2.191,3.31,3.666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.572,4.179,1.225,3.399,3.618,11.457,0.0,0.0,0.0,0.0,0.0,0.0,-3.13494,1.0,14.7589,1.0,16.5911,13.401,21.3015,1.25157,18.2707,1.0,20.5389,16.5898,26.3702,2.90354,0.922865,0.5625,0.0577833,0.692191,0.830459,0.84642,0.5625,0.0,0.1875,0.646294,0.646294,0.703276,0.758362,-0.132791,-0.191787,-0.0969423,0.0370523,0.737273,0.581679,0.723385,0.74864,0.280714,0.254947,0.274927,0.285065,-9999,-9999
20191103,0.092,1.0,188.844,64.991,1.0,290.696,1.0,2.935,1.0,78.558,1.0,1.406,0.0,2.485,1.0,0.5954774048360885,1.0,22.142500000000002,1.0,144.439375,1.0,52.91458333333333,1.0,66.75208333333333,1.0,23.311666666666667,1.0,310.18333333333334,1.0,415.426,0.8125,-0.413,-0.122,0.638,1.611,2.139,3.229,3.577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.946,4.177,1.199,2.83,3.623,11.495,0.0,0.0,0.0,0.0,0.0,0.0,-2.08462,1.0,23.5391,1.0,26.4614,21.3735,33.9741,1.6772,-9.28099,1.0,-10.3404,-13.3585,-7.0079,3.27565,1.12745,0.916667,0.0582109,0.905198,0.999352,1.07378,0.208333,0.916667,0.916667,0.773873,0.778898,0.808152,0.872739,-0.28983,-0.280509,-0.193519,-0.104859,0.814733,0.69732,0.79911,0.835438,0.230187,0.210625,0.224878,0.234821,-9999,-9999
20191104,0.452,1.0,186.341,79.553,1.0,302.858,1.0,1.906,1.0,78.649,1.0,1.321,0.291667,1.847,1.0,0.3585247506345591,1.0,40.55,1.0,175.50708333333333,1.0,60.25895833333333,1.0,69.62083333333334,1.0,26.685000000000002,1.0,315.34375,1.0,415.434,0.770833,-0.189,0.016,0.695,1.61,2.1,3.163,3.492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.929,4.172,1.123,7.247,3.652,11.491,0.0,0.0,0.0,0.0,0.0,0.0,-1.81376,1.0,10.7728,1.0,12.1102,9.78166,15.5484,1.43782,8.19105,1.0,9.20792,7.43746,11.8222,2.98534,0.924384,0.791667,0.0592565,0.840418,0.894879,0.930276,0.791667,0.416667,0.416667,0.782909,0.790374,0.816704,0.87874,-0.0752706,-0.10447,-0.0560644,-0.0297705,0.795429,0.688777,0.777642,0.817121,0.201391,0.179382,0.197401,0.207828,-9999,-9999
20191105,2.847,1.0,183.875,129.977,1.0,243.369,1.0,3.178,1.0,78.813,1.0,0.262,0.291667,2.592,1.0,0.562061959358826,1.0,26.14979166666667,1.0,261.1002083333333,1.0,61.59291666666667,1.0,28.78333333333333,1.0,29.410208333333333,1.0,317.58125,1.0,414.559,0.916667,-0.186,0.041,0.709,1.601,2.066,3.107,3.415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.775,4.168,1.321,7.178,3.643,11.433,0.0,0.0,0.0,0.0,0.0,0.0,-1.74233,1.0,16.8754,1.0,18.9704,15.3228,24.3563,1.71133,4.57263,1.0,5.14029,4.15194,6.59969,3.28192,0.919983,0.875,0.0601375,0.802913,0.89827,0.923636,0.875,0.625,0.729167,0.869204,0.858881,0.896503,0.950542,0.0662908,-0.00239037,0.0431557,0.0642861,0.827563,0.744006,0.804823,0.855761,0.212682,0.184868,0.210158,0.225519,-9999,-9999
20191106,-4.182,1.0,181.446,80.405,1.0,234.225,1.0,0.842,1.0,79.022,1.0,0.028,0.0,1.729,1.0,0.27254528403379036,1.0,-0.4864583333333335,1.0,177.40479166666668,1.0,41.92333333333333,1.0,47.479166666666664,1.0,19.675,1.0,291.54375,1.0,417.778,0.625,-0.878,-0.297,0.595,1.545,2.017,3.051,3.324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.176,4.171,1.242,4.56,3.621,11.452,0.0,0.0,0.0,0.0,0.0,0.0,-2.22227,1.0,3.54045,1.0,3.97998,3.21472,5.09592,0.961916,15.1931,1.0,17.0792,13.7953,21.8681,3.07145,0.938795,0.875,0.0596748,0.749572,0.894685,0.941696,0.6875,0.875,0.854167,0.603064,0.603064,0.675931,0.716176,-0.167873,-0.27426,-0.180915,-0.0918265,0.621736,0.485169,0.605652,0.632047,0.128657,0.111727,0.126553,0.137552,-9999,-9999
20191107,-4.88,1.0,179.054,115.744,1.0,201.206,1.0,2.137,1.0,79.33,1.0,0.007,0.0,1.212,1.0,0.2678555785849846,1.0,7.388125,1.0,226.24187500000002,1.0,50.780833333333334,1.0,50.08958333333334,1.0,25.077499999999997,1.0,282.3354166666667,1.0,417.548,0.979167,-1.947,-0.97,0.372,1.438,1.946,2.989,3.257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.789,4.179,1.443,4.248,3.634,11.477,0.0,0.0,0.0,0.0,0.0,0.0,-3.4231,1.0,8.40511,1.0,9.44855,7.63182,12.0978,1.31699,25.6979,1.0,28.8881,23.3336,36.988,3.11657,0.785782,0.916667,0.059606,0.772004,0.776067,0.785451,0.895833,0.895833,0.895833,0.581297,0.583412,0.652162,0.688658,-0.202244,-0.195562,-0.119769,-0.101166,0.576803,0.456443,0.560529,0.586799,0.118744,0.100157,0.117579,0.132356,-9999,-9999
20191108,1.377,1.0,176.702,123.446,1.0,236.74,1.0,4.1,1.0,79.37,1.0,0.051,0.0625,1.246,1.0,0.28872654074998866,1.0,29.12270833333334,1.0,251.75375,1.0,49.272083333333335,1.0,16.779166666666665,1.0,23.812291666666663,1.0,306.92291666666665,1.0,415.435,0.979167,-1.319,-0.7,0.356,1.38,1.88,2.922,3.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.857,4.179,1.053,8.515,3.66,11.476,0.0,0.0,0.0,0.0,0.0,0.0,-3.17435,0.979167,9.22837,1.0,10.648,8.37934,15.5784,1.38567,13.7669,1.0,15.8846,12.5003,23.2398,3.31543,0.964066,0.854167,0.0597915,0.681956,0.895096,0.967462,0.979167,0.895833,0.854167,0.799834,0.803073,0.831746,0.883215,0.0774591,-0.0914631,-0.0169129,0.0780827,0.698551,0.625548,0.669751,0.725354,0.0786302,0.0599835,0.0773383,0.0945805,-9999,-9999
20191109,4.564,1.0,174.39,103.653,1.0,262.71,1.0,5.26,1.0,78.999,1.0,0.12,0.291667,1.739,1.0,0.3836762358889059,0.9791666666666666,23.331041666666664,1.0,208.908125,1.0,42.196666666666665,1.0,51.51250000000001,1.0,20.040208333333336,1.0,320.7604166666667,1.0,414.056,1.0,-0.683,-0.328,0.427,1.364,1.832,2.859,3.117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.742,4.181,1.027,8.428,3.814,11.481,0.0,0.0,0.0,0.0,0.0,0.0,-2.30616,1.0,14.8776,1.0,17.1663,13.5088,25.1148,1.43827,-7.96107,1.0,-9.18574,-13.4391,-7.22864,3.0093,0.85091,1.0,0.0591001,0.820328,0.845309,0.850651,1.0,1.0,1.0,0.912174,0.891815,0.942038,0.967208,0.0669418,0.0716837,0.0959308,0.113064,0.779523,0.729332,0.755273,0.796173,0.048086,0.0287933,0.0463001,0.0592125,-9999,-9999
20191110,-1.284,1.0,172.118,70.584,1.0,274.085,1.0,2.637,1.0,78.734,1.0,1.562,0.625,2.807,1.0,0.572369065023934,1.0,23.422083333333333,1.0,149.31666666666663,1.0,27.846458333333334,1.0,49.01874999999999,1.0,13.529583333333335,1.0,307.06666666666666,1.0,416.85,1.0,-0.292,-0.054,0.521,1.383,1.808,2.81,3.052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.387,4.185,1.141,7.726,3.785,11.461,0.0,0.0,0.0,0.0,0.0,0.0,-1.50835,1.0,14.6697,1.0,21.1147,16.4909,25.6971,1.16702,25.4932,1.0,36.6934,28.658,44.6567,3.91957,0.821322,1.0,0.0584367,0.793349,0.82071,0.830236,1.0,1.0,1.0,0.715293,0.736899,0.748187,0.802331,-0.078815,-0.080906,-0.0471569,-0.0264407,0.680885,0.588824,0.642751,0.680885,0.0326051,0.0161395,0.0286446,0.0371442,-9999,-9999
20191111,-10.174,1.0,169.888,125.375,1.0,192.371,1.0,1.151,1.0,79.438,1.0,0.015,0.0,1.413,1.0,0.33673398167481644,0.9791666666666666,21.461250000000003,1.0,236.67729166666663,1.0,52.96666666666667,1.0,21.735416666666666,1.0,28.202916666666667,1.0,264.30625000000003,1.0,421.998,1.0,-2.342,-1.248,0.206,1.252,1.733,2.751,2.989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.805,4.197,1.124,5.239,3.681,11.337,0.0,0.0,0.0,0.0,0.0,0.0,-2.86557,-9999,6.88156,-9999,7.94016,3.38507,12.0545,1.03801,26.2949,-9999,30.3399,12.9346,46.0612,3.56582,0.926073,1.0,0.0596774,0.825168,0.917319,0.932623,1.0,1.0,1.0,0.426482,0.426482,0.533152,0.555871,-0.452178,-0.479618,-0.397125,-0.242501,0.480642,0.31427,0.439023,0.480125,0.0660419,0.0421208,0.0660419,0.0853076,-9999,-9999
