TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20210205,20210211,-11.776,1.0,187.569,92.13,1.0,240.091,1.0,0.654,1.0,77.578,0.842262,2.669,0.0,2.402,0.875,0.46972010538763137,0.8472222222222222,24.847045074808232,0.8541666666666666,184.9433402343271,0.8298611111111112,91.84034537100325,0.8541666666666666,65.58744398875977,0.8541666666666666,41.494337643350796,0.8541666666666666,273.9217883724463,0.8541666666666666,422.018,0.988095,-2.474,-2.048,-1.785,-1.12,-1.01,-0.224,-0.125,0.988095,0.982143,0.988095,0.982143,0.982143,0.982143,0.991071,2.104,6.541,1.062,2.084,9.57,10.797,0.71131,0.00297619,0.827381,0.220238,0.0,0.824405,-2.05227,0.625,7.07357,0.991071,10.6829,0.411199,7.80081,1.0,11.7812,1.21244,0.363286,0.943452,0.0114323,0.357182,0.36423,0.396519,0.952381,0.943452,0.940476,0.316733,0.294792,0.300535,0.304775,-0.0517328,-0.0917432,-0.0621258,-0.0531701,0.325037,0.314558,0.325037,0.36029,0.00732305,0.00566017,0.00803246,0.0158394,-9999,-9999
20210212,20210218,-14.895,1.0,206.321,101.068,1.0,234.863,1.0,0.589,1.0,77.761,0.946429,1.448,0.0,1.996,0.833333,0.3383043300124235,0.7361111111111112,33.6478835547504,0.9479166666666666,218.659818442286,0.9444444444444443,103.67552021233764,0.9444444444444443,84.74327797906604,0.9479166666666666,45.70142713365539,0.9479166666666666,255.71625100644124,0.9479166666666666,423.54,0.994048,-3.707,-3.176,-2.657,-1.799,-1.506,-0.569,-0.346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.426,6.479,1.223,1.882,11.587,11.369,0.264881,0.0,0.678571,0.699405,0.0,0.607143,-2.09824,1.0,4.06784,0.988095,5.10497,0.312097,18.3454,0.994048,23.0226,1.23687,0.296622,0.97619,0.0100443,0.272663,0.295074,0.325137,0.973214,0.97619,0.970238,0.202381,0.180947,0.192566,0.208081,-0.0628928,-0.129278,-0.113362,-0.0891086,0.295351,0.282395,0.297352,0.318949,0.0231873,0.0221567,0.025009,0.0322055,-9999,-9999
20210219,20210225,-8.045,1.0,226.587,139.286,1.0,239.329,1.0,1.05,1.0,78.4,0.949405,1.542,0.0,2.995,0.952381,0.64450859485965,0.9409722222222222,43.99481195887446,0.9444444444444443,295.9715109126984,0.9305555555555557,138.36076253607504,0.9444444444444443,89.3954770923521,0.9444444444444443,62.848519119769115,0.9444444444444443,282.0156971500722,0.9444444444444443,422.039,1.0,-3.162,-2.738,-2.446,-1.766,-1.589,-0.74,-0.573,0.997024,0.991071,1.0,0.991071,0.997024,0.997024,0.997024,3.634,6.529,1.49,1.989,13.727,13.39,0.0,0.0,0.592262,0.610119,0.0,0.613095,-1.28802,1.0,7.90573,0.997024,9.92135,0.466202,13.2868,0.991071,16.6743,1.51992,0.352787,0.982143,0.0103074,0.352694,0.354642,0.357747,0.982143,0.982143,0.967262,0.303534,0.30096,0.303076,0.317391,-0.0542122,-0.0524653,-0.0494516,-0.0400333,0.315903,0.313536,0.315903,0.319544,0.000479767,0.000471219,0.00253222,0.00347307,-9999,-9999
20210226,20210304,-5.719,1.0,247.981,168.886,1.0,231.914,1.0,1.855,1.0,78.303,0.946429,0.526,0.0,1.93,0.997024,0.43878003692080686,0.9791666666666666,44.106875,1.0,334.4583333333333,0.9791666666666666,154.72600694444444,1.0,77.26736111111111,1.0,70.33479166666667,1.0,280.5249999999999,1.0,422.245,0.994048,-3.143,-2.706,-2.457,-1.708,-1.541,-0.714,-0.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.55,6.6,2.509,3.007,16.172,16.001,0.0,0.0,0.139881,0.130952,0.0,0.196429,-1.38889,1.0,9.89965,0.991071,12.4236,0.482377,26.7882,1.0,33.6181,1.97543,0.414198,0.952381,0.00907139,0.39892,0.412692,0.424147,0.955357,0.952381,0.958333,0.311012,0.31095,0.360274,0.384302,-0.0908858,-0.0908634,-0.053831,-0.0398229,0.476485,0.449796,0.476014,0.642045,0.0389763,0.00451972,0.0208483,0.100139,-9999,-9999
20210305,20210311,-2.381,1.0,270.108,187.562,1.0,242.085,1.0,2.377,1.0,78.32,0.949405,0.717,0.0,1.915,0.997024,0.41784524244506,0.9826388888888888,59.53458333333333,1.0,396.90552083333336,1.0,161.48190972222224,1.0,84.44444444444444,1.0,70.37913194444444,1.0,300.37465277777784,1.0,422.195,0.997024,-2.241,-1.898,-1.959,-1.276,-1.25,-0.535,-0.501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.357,9.172,3.567,5.114,14.173,19.279,0.00297619,0.0,0.00297619,0.0,0.0,0.00297619,-1.13561,0.919643,11.632,0.994048,14.5976,0.458829,26.1105,1.0,32.7676,1.95426,0.621265,0.767857,0.00962657,0.587078,0.619913,0.639557,0.785714,0.767857,0.767857,0.623837,0.584749,0.661892,0.669378,0.0361333,-0.0415339,0.0396716,0.0496297,1.21377,1.20001,1.32337,2.14165,0.327097,0.278243,0.327097,1.02805,-9999,-9999
20210312,20210318,-1.576,1.0,292.578,221.103,1.0,227.899,1.0,2.941,1.0,78.447,0.922619,0.044,0.0,1.491,0.958333,0.25047408520390935,0.9583333333333331,71.67053291062801,0.9930555555555557,463.29429347826084,0.9930555555555557,181.72775362318842,0.9930555555555557,53.19856582125604,0.9930555555555557,79.14598128019324,0.9930555555555557,297.58123490338164,0.9930555555555557,423.307,0.988095,-1.989,-1.62,-1.52,-0.951,-0.951,-0.266,-0.288,0.997024,0.997024,0.997024,0.988095,0.997024,0.997024,1.0,10.362,10.049,5.396,8.452,15.554,22.397,0.16369,0.0,0.0297619,0.00595238,0.0,0.0297619,-1.10174,0.104167,11.4818,0.994048,14.4091,0.549026,39.3274,0.994048,49.3542,1.8908,0.692445,0.735119,0.0144054,0.644628,0.657238,0.66644,0.708333,0.815476,0.752976,0.5886,0.528858,0.5886,0.600682,-0.075617,-0.129957,-0.076227,-0.0685783,0.568653,0.516748,0.549532,0.679577,0.0696914,0.0214339,0.0577751,0.198438,-9999,-9999
20210319,20210325,-3.351,1.0,315.023,175.059,1.0,276.051,1.0,1.281,1.0,78.063,0.982143,2.928,0.0,1.685,0.797619,0.40580151581630075,0.767361111111111,51.08923611111111,1.0,326.67590947813727,0.9097222222222223,176.69784722222224,1.0,118.09166666666665,1.0,76.25284722222223,1.0,299.8201388888889,1.0,422.699,1.0,-0.789,-0.544,-0.639,-0.322,-0.466,0.105,-0.022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.689,10.114,4.675,11.379,13.379,22.686,0.4375,0.0,0.377976,0.0,0.0,0.348214,-0.599408,0.0,14.7253,0.988095,24.7168,0.763578,29.3929,0.991071,49.3369,1.6112,0.71021,0.964286,0.0160897,0.698634,0.704629,0.71021,0.967262,0.967262,0.964286,0.703575,0.605202,0.697415,0.71039,-0.00273837,-0.0991856,-0.00262545,0.00937377,0.806372,0.756199,0.792106,0.806275,0.0544714,0.0468562,0.0516676,0.0544714,-9999,-9999
20210326,20210401,-2.297,1.0,337.101,222.975,1.0,241.993,1.0,2.769,1.0,78.494,0.970238,0.855,0.0,3.097,0.973214,0.6577187715931148,0.9756944444444445,71.01138435990337,0.9791666666666666,449.40177931619513,0.9548611111111112,189.75330012077293,0.9791666666666666,104.85863526570047,0.9791666666666666,84.14168025362319,0.9791666666666666,301.4267964975845,0.9791666666666666,423.026,0.991071,-0.698,-0.39,-0.388,-0.012,-0.15,0.412,0.255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.796,10.306,6.638,10.574,12.527,27.863,0.354167,0.401786,0.238095,0.300595,0.258929,0.235119,0.362041,0.383929,28.3132,0.997024,40.1267,1.0727,32.1248,0.994048,45.5287,2.60263,0.627344,0.97619,0.0154241,0.618785,0.624485,0.627556,0.97619,0.979167,0.97619,0.781605,0.764464,0.778834,0.781712,0.152991,0.137973,0.151068,0.158399,0.876994,0.859437,0.872265,0.877829,0.0585043,0.0458121,0.0585043,0.062345,-9999,-9999
20210402,20210408,3.076,1.0,358.502,225.197,1.0,262.063,1.0,4.263,1.0,78.379,0.964286,1.412,0.0,2.125,0.982143,0.4086254724060207,0.96875,100.54289402173913,0.9861111111111112,474.1806014492754,0.9652777777777778,172.1939658816425,0.9861111111111112,100.4307216183575,0.9861111111111112,73.76143719806764,0.9861111111111112,323.23727355072464,0.9861111111111112,422.296,1.0,-0.172,0.101,-0.009,0.281,0.069,0.605,0.431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.407,10.987,9.83,13.54,14.378,30.38,0.955357,0.392857,0.574405,0.5,0.380952,0.657738,0.504692,1.0,26.2421,1.0,44.0482,1.06743,27.432,0.997024,46.0455,2.2896,0.765576,0.970238,0.0137483,0.77205,0.77876,0.789669,0.970238,0.970238,0.979167,0.875933,0.836167,0.844837,0.874303,0.064615,0.055128,0.0694776,0.0779407,1.04982,1.02423,1.05616,1.09555,0.140419,0.115388,0.141954,0.158499,-9999,-9999
20210409,20210415,-4.569,0.988095,378.949,234.393,0.988095,237.176,0.988095,1.831,0.988095,78.472,0.815476,0.674,0.0,2.033,0.845238,0.3956194076134734,0.7326388888888888,120.36651742424245,0.7361111111111112,507.3542213846854,0.7118055555555555,128.30356893939395,0.7361111111111112,85.51315151515152,0.7361111111111112,63.095859090909094,0.7361111111111112,297.8596022727273,0.7361111111111112,423.429,0.949405,-0.251,0.087,0.072,0.38,0.216,0.756,0.57,0.979167,0.985119,0.958333,0.958333,0.97619,0.970238,0.96131,14.121,10.745,10.667,17.755,15.925,34.838,0.910714,0.0,0.547619,0.464286,0.684524,0.89881,-0.000669303,0.919643,25.6749,0.949405,29.6791,0.761411,66.6777,0.955357,77.0766,1.95273,0.61661,0.833333,0.013166,0.588028,0.61661,0.645148,0.860119,0.833333,0.824405,0.665097,0.643544,0.666584,0.70011,0.085055,0.0398014,0.0532812,0.0693806,0.618978,0.557088,0.628031,0.723619,0.0200378,0.0470098,0.0875216,0.120819,-9999,-9999
20210416,20210422,-1.692,1.0,398.196,263.176,1.0,234.891,1.0,2.982,1.0,78.634,0.922619,0.598,0.0,1.948,0.994048,0.3469652841916024,0.9930555555555557,136.8165625,1.0,537.8268269799054,0.9965277777777777,74.83072916666667,1.0,86.19097222222223,1.0,42.77711805555555,1.0,314.47916666666663,1.0,423.801,0.997024,-0.073,0.167,0.074,0.422,0.274,0.823,0.628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.153,11.76,10.402,18.196,21.925,35.917,0.607143,0.0,0.25,0.342262,0.97619,0.955357,-0.076867,1.0,24.2473,1.0,32.5162,0.664509,81.1226,0.994048,108.787,1.91937,0.567891,0.952381,0.0328386,0.573952,0.588667,0.621993,0.946429,0.928571,0.96131,0.693399,0.700964,0.709571,0.725543,0.104601,0.103106,0.120499,0.129341,1.01476,0.747461,0.953805,1.01499,0.344354,0.16615,0.344354,0.381672,-9999,-9999
20210423,20210429,3.07,1.0,416.024,235.481,1.0,278.532,1.0,3.543,1.0,78.205,0.979167,1.219,0.0,2.193,0.922619,0.40936989992531964,0.9097222222222223,146.01885416666667,1.0,485.0884722222222,1.0,33.13163194444444,1.0,109.96458333333334,1.0,25.670555555555556,1.0,335.77777777777777,1.0,422.557,1.0,1.941,1.409,0.34,0.534,0.346,0.889,0.672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.429,11.413,11.11,20.058,36.321,31.642,0.0565476,0.0,0.571429,0.473214,0.979167,0.422619,3.38601,1.0,28.8757,1.0,45.4695,0.786458,64.4486,0.994048,101.485,1.67059,0.465796,0.848214,0.0420218,0.463313,0.466765,0.483227,0.833333,0.848214,0.833333,1.01195,1.01209,1.02783,1.06253,0.588604,0.547698,0.559666,0.5777,2.54253,1.90362,2.45921,2.54253,1.59989,1.14998,1.56779,1.59524,-9999,-9999
20210430,20210506,6.558,1.0,432.239,268.491,1.0,279.564,1.0,5.787,1.0,78.636,0.988095,0.981,0.0,2.219,1.0,0.4148985906144549,0.9895833333333334,154.68899305555556,1.0,537.0679314420804,0.9965277777777778,28.74980865839243,0.9965277777777778,112.20590277777778,1.0,27.167986111111105,1.0,357.55312499999997,1.0,422.577,0.991071,5.691,5.018,3.214,2.555,1.734,1.848,1.302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.429,10.242,11.204,19.011,38.159,32.828,0.377976,0.0,0.738095,0.315476,0.988095,0.372024,9.81586,0.997024,36.6762,1.0,45.4655,0.899858,85.6318,1.0,106.153,1.85389,0.426604,0.964286,0.0416183,0.36295,0.426211,0.435946,0.964286,0.964286,0.916667,1.80569,1.82023,1.98876,2.09648,1.45241,1.45728,1.56247,1.65827,2.55354,2.19778,2.33525,2.55354,1.95741,1.83091,1.86292,1.97257,-9999,-9999
20210507,20210513,3.437,1.0,446.667,254.376,1.0,277.63,1.0,3.966,1.0,78.654,0.919643,1.42,0.0,2.146,0.797619,0.5017070293850381,0.7118055555555555,150.5092270531401,0.986111111111111,517.8227681674915,0.96875,36.20016153381642,0.986111111111111,135.89619565217393,0.986111111111111,29.378591485507243,0.986111111111111,342.37261473429953,0.986111111111111,422.645,0.949405,5.301,5.292,4.656,4.322,3.512,3.505,2.746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.121,9.878,9.732,18.715,37.591,36.286,0.720238,0.0,0.473214,0.386905,0.982143,0.877976,3.48956,1.0,40.9482,0.991071,45.0811,0.903542,94.076,1.0,103.571,1.8439,0.170107,0.883929,0.0407287,0.0865917,0.170026,0.185696,0.880952,0.883929,0.883929,2.25597,2.07084,2.28414,2.30818,2.16266,2.07532,2.11469,2.16266,1.51306,1.37243,1.51088,1.56581,1.59963,1.58931,1.60271,1.63734,-9999,-9999
20210514,20210520,9.493,0.982143,459.154,271.021,0.982143,292.482,0.982143,6.297,0.982143,78.352,0.967262,1.028,0.0,1.907,0.910714,0.39282805716888736,0.951388888888889,160.00993055555554,1.0,589.6704861111111,1.0,31.64135416666667,1.0,110.56215277777778,1.0,29.99083333333333,1.0,378.7232638888889,1.0,422.398,0.360119,9.273,8.829,7.318,6.407,5.166,4.878,3.899,0.982143,0.982143,0.982143,0.982143,0.982143,0.982143,0.982143,10.845,9.97,9.534,17.9,36.469,35.639,0.761905,0.0,0.511905,0.517857,0.943452,0.96131,7.52912,0.979167,44.8597,0.982143,51.8256,1.01847,84.6421,0.982143,97.7856,1.92643,0.225097,0.27381,0.0416866,0.0449854,0.21552,0.229573,0.27381,0.27381,0.27381,3.65287,3.21947,3.59573,3.67523,3.58974,3.19833,3.43091,3.51704,2.44021,2.26485,2.44021,2.56751,2.66101,2.57645,2.66132,2.75633,-9999,-9999
20210521,20210527,2.761,1.0,469.562,209.265,1.0,297.943,1.0,2.149,1.0,78.55,0.982143,3.276,0.0,2.556,0.791667,0.5439107280372351,0.71875,127.9401736111111,1.0,413.83945370370367,0.9895833333333334,41.4359375,1.0,127.69479166666666,1.0,27.589201388888885,1.0,337.3583333333333,1.0,423.267,0.0,5.806,6.064,5.993,5.955,5.358,5.485,4.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.061,9.748,9.563,19.488,36.781,35.61,0.988095,0.0,1.0,0.872024,0.949405,0.779762,1.22899,1.0,42.6202,0.994048,63.0351,1.01971,48.9202,0.997024,72.3528,1.77011,0.586853,0.0,0.275046,0.441749,0.567862,0.615159,0.0,0.0,0.0,3.36263,2.82684,3.34078,3.46991,2.83582,2.39075,2.71188,2.89979,3.05064,2.49799,3.04668,3.31145,3.39054,3.17128,3.39054,3.50858,-9999,-9999
20210528,20210603,12.072,1.0,477.773,350.652,1.0,279.606,1.0,9.57,1.0,78.95,0.934524,0.134,0.0,1.808,0.857143,0.34689256113002903,0.9340277777777777,202.4454861111111,1.0,716.1124652777777,1.0,36.50236111111111,1.0,57.7125,1.0,37.380208333333336,1.0,382.98125,1.0,423.089,0.583333,11.254,10.661,9.004,7.982,6.742,6.465,5.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.648,9.175,9.12,17.838,37.64,35.366,0.943452,0.0,1.0,0.857143,0.952381,0.654762,7.89434,0.988095,69.053,0.973214,83.5244,1.3722,93.9524,0.967262,113.642,2.08916,-0.501925,0.470238,0.273493,-0.823657,-0.638856,-0.501925,0.482143,0.446429,0.470238,5.47779,4.73914,5.47779,5.75607,6.04816,5.43633,6.11073,6.25854,5.24608,4.71778,5.24478,5.52974,5.90387,5.56113,5.90387,5.97394,-9999,-9999
20210604,20210610,15.106,1.0,483.689,336.237,1.0,300.395,1.0,11.865,1.0,78.356,0.964286,0.468,0.0,2.818,0.96131,0.5632664286658264,0.954861111111111,197.87737878134348,0.9618055555555557,702.7337303743961,0.9652777777777778,35.177752760524506,0.9652777777777778,81.03308963077986,0.9652777777777778,38.452605676328496,0.9652777777777778,407.86158341959975,0.9652777777777778,423.864,0.997024,14.29,13.731,12.045,10.811,9.268,8.648,7.389,1.0,1.0,1.0,1.0,1.0,1.0,0.997024,5.56,8.406,7.011,12.826,33.147,31.051,0.97619,0.0,1.0,0.85119,0.96131,0.5625,7.47746,0.991071,85.3889,0.985119,94.275,1.56644,86.1439,0.982143,95.1086,2.28233,0.0673127,0.931548,0.215154,-0.235239,-0.0438964,0.0673127,0.925595,0.931548,0.931548,6.31757,5.31012,5.96132,6.01879,6.25075,5.66,5.85659,5.9696,4.33377,4.0186,4.17567,4.4669,5.17973,5.16418,5.28544,5.42955,-9999,-9999
20210611,20210617,16.879,1.0,487.241,359.2,1.0,295.769,1.0,15.543,1.0,79.034,0.875,0.066,0.0,2.404,0.901786,0.5420464948834881,0.8923611111111112,210.36609193489494,0.9131944444444445,833.4340749042145,0.638888888888889,41.566301724137936,0.6319444444444445,70.630781181379,0.9166666666666666,43.61201881108864,0.9131944444444445,416.5885600570927,0.9166666666666666,422.458,0.997024,14.662,14.037,12.39,11.298,9.946,9.473,8.36,1.0,1.0,1.0,1.0,1.0,1.0,0.997024,3.464,8.665,3.253,8.559,25.518,25.9,0.979167,0.014881,0.982143,0.886905,0.928571,0.681548,5.21739,0.991071,80.6655,0.997024,99.9735,1.55477,77.9593,0.988095,96.6196,2.11102,-0.419953,0.910714,0.148461,-0.496849,-0.443087,-0.256685,0.880952,0.910714,0.907738,5.30797,4.7465,4.9155,4.97204,5.47149,5.18122,5.29369,5.39326,4.66855,4.15888,4.51371,4.61893,5.50418,5.09152,5.3567,5.52097,-9999,-9999
20210618,20210624,15.907,0.997024,488.388,319.455,1.0,307.039,0.997024,12.171,0.997024,78.76,0.943452,0.593,0.0,2.069,0.964286,0.4015793438497868,0.9861111111111112,184.2797296099291,0.9965277777777778,736.4554226190477,0.7638888888888888,36.7518869047619,0.7638888888888888,67.62465277777778,1.0,37.50427083333333,1.0,410.75,1.0,421.94,0.994048,14.575,14.184,12.96,11.957,10.664,10.218,9.154,0.994048,0.997024,0.994048,0.994048,0.997024,0.997024,0.994048,3.499,12.179,1.671,4.612,17.762,21.755,0.934524,0.0892857,0.994048,0.958333,0.916667,0.770833,4.09261,0.997024,72.0902,0.991071,81.9383,1.55468,84.6635,0.997024,96.2292,2.08314,-0.516096,0.857143,0.0912451,-0.54787,-0.463429,-0.248913,0.839286,0.877976,0.854167,3.6698,3.6793,3.95215,4.09671,4.13766,4.13766,4.30384,4.47631,3.80793,3.25058,3.68475,4.31917,4.11407,4.13074,4.35464,4.86808,-9999,-9999
20210625,20210701,17.196,1.0,487.121,289.839,1.0,318.986,1.0,12.46,1.0,79.188,0.901786,0.365,0.0,1.812,0.940476,0.33858523652511613,0.9131944444444445,171.2045224959219,0.9444444444444445,660.6875994716627,0.5868055555555556,32.88852282688385,0.5868055555555556,80.03439440993789,0.9444444444444445,33.98043952726018,0.9444444444444445,414.04522241043975,0.9444444444444445,422.294,0.994048,15.23,14.783,13.375,12.376,11.059,10.617,9.601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.519,8.568,1.452,3.096,10.893,17.001,0.988095,0.0595238,1.0,0.955357,0.886905,0.922619,4.46382,1.0,60.6243,1.0,65.0157,1.37194,85.1457,1.0,91.3133,2.07501,-0.447671,0.803571,0.0747669,-0.691067,-0.448328,-0.40676,0.818452,0.8125,0.845238,3.20736,3.23377,3.36429,3.41911,4.03423,3.75627,3.86336,4.02424,4.07055,3.75458,3.89421,4.07055,4.58732,4.417,4.57522,4.6003,-9999,-9999
20210702,20210708,17.894,1.0,483.47,268.52,1.0,326.352,1.0,12.304,1.0,79.05,0.958333,1.325,0.0,1.948,0.97619,0.3718343847456893,0.9618055555555555,143.81702218025148,0.9722222222222222,-9999,-9999,-9999,-9999,97.54121376811595,0.9791666666666666,29.59840579710145,0.9791666666666666,416.0730525362319,0.9791666666666666,427.311,0.845238,15.81,15.415,14.073,13.087,11.741,11.247,10.202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.054,8.013,1.285,2.415,8.443,14.887,0.988095,0.16369,0.991071,0.979167,0.997024,0.991071,4.05442,0.997024,55.07,1.0,58.7672,1.27619,76.5992,0.997024,81.7419,2.08177,-0.0661711,0.744048,0.0675835,-0.333204,-0.145724,-0.0668636,0.723214,0.770833,0.744048,3.58802,3.63754,3.94893,4.24155,3.92464,3.83069,4.05361,4.30242,4.73514,3.92777,4.5442,4.83767,4.15556,4.23508,4.42268,4.47596,-9999,-9999
20210709,20210715,17.664,0.991071,477.497,288.312,0.991071,310.208,0.991071,13.837,0.991071,79.113,0.860119,0.585,0.00297619,1.972,0.904762,0.3441854193773837,0.8958333333333334,152.96817245587857,0.9027777777777777,-9999,-9999,-9999,-9999,100.94035330190536,0.90625,36.045729997869785,0.90625,417.3392812641802,0.90625,426.945,0.64881,16.037,15.608,14.347,13.364,12.081,11.612,10.605,0.991071,0.991071,0.991071,0.991071,0.991071,0.991071,0.982143,1.644,7.809,1.141,2.034,7.213,13.375,0.967262,0.752976,0.979167,0.910714,0.979167,0.955357,2.77965,0.979167,42.8729,0.910714,43.9617,1.11717,86.8989,0.946429,89.1059,1.987,-0.219571,0.60119,0.0753382,-0.422968,-0.267356,-0.219571,0.622024,0.535714,0.60119,4.0907,4.0553,4.39859,4.99841,4.44946,4.25607,4.58876,5.21366,5.00218,2.44501,4.75816,5.17893,4.2183,3.31779,4.65242,4.74198,-9999,-9999
20210716,20210722,19.383,1.0,469.292,264.82,1.0,335.035,1.0,14.943,1.0,79.202,0.892857,0.71,0.00297619,2.022,0.9375,0.3795821444658308,0.9270833333333334,149.98976064997802,0.9375,-9999,-9999,-9999,-9999,108.16799105182258,0.9375,32.29218036341678,0.9375,429.6136994949495,0.9375,424.941,0.113095,17.712,17.08,15.448,14.188,12.742,12.145,11.065,1.0,1.0,1.0,0.997024,1.0,1.0,0.997024,0.998,7.614,0.952,1.752,6.441,11.993,0.997024,0.9375,0.970238,0.880952,0.96131,1.0,3.64415,1.0,42.7982,0.991071,48.8456,1.11355,77.0049,1.0,87.8857,1.82075,0.224495,0.0416667,0.0903966,0.0685322,0.164824,0.24928,0.0386905,0.0416667,0.0416667,4.77615,4.67844,4.99892,5.41504,4.61541,4.49719,4.71196,5.17965,4.7056,2.55064,4.7056,4.88534,3.45378,2.77432,3.88,3.93938,-9999,-9999
20210723,20210729,19.177,1.0,458.971,252.947,1.0,328.432,1.0,15.162,1.0,79.27,0.892857,1.039,0.0,1.688,0.931548,0.31075549248149303,0.9375,130.67732582031496,0.9444444444444445,-9999,-9999,-9999,-9999,113.9287123956961,0.9444444444444445,31.2703235185708,0.9444444444444445,428.26899468285336,0.9444444444444445,423.977,0.139881,17.365,16.893,15.448,14.497,13.155,12.583,11.522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,7.462,0.983,1.692,6.238,11.726,1.0,0.973214,0.967262,0.952381,0.994048,1.0,2.77597,0.997024,35.2087,0.985119,40.1562,1.17018,71.3704,0.997024,81.3995,1.76267,0.165207,0.0327381,0.26375,0.165207,0.193705,0.467456,0.0327381,0.0327381,0.0982143,5.25841,5.10283,5.43485,5.69525,4.91021,4.55267,4.9322,5.41452,4.18538,2.50194,4.18538,4.43902,2.85519,2.41278,3.25361,3.33986,-9999,-9999
20210730,20210805,17.533,1.0,446.67,223.229,1.0,343.424,1.0,9.66,1.0,79.424,0.949405,1.243,0.321429,1.632,0.96131,0.3142338085324657,0.9444444444444445,136.44159420289856,0.9583333333333334,481.0209122383253,0.9513888888888888,23.94574959742351,0.9513888888888888,104.33454911433175,0.954861111111111,24.997155797101446,0.9652777777777778,413.4684782608695,0.9583333333333334,424.43,0.889881,16.762,16.561,15.465,14.694,13.446,12.902,11.871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.635,7.634,1.643,2.2,6.216,11.737,1.0,0.991071,0.982143,0.997024,0.997024,0.997024,3.15719,0.994048,56.0125,1.0,65.9748,1.45465,50.4458,1.0,59.418,1.51109,0.415143,0.78869,0.0550406,0.413344,0.457254,0.618832,0.791667,0.791667,0.860119,5.52847,5.30924,5.61514,5.68662,4.977,4.16488,5.00529,5.24007,4.48625,2.83516,4.48625,4.76391,3.07612,2.81686,3.56307,3.67836,-9999,-9999
