TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20211022,20211028,12.953,1.0,273.026,157.159,1.0,317.304,1.0,5.191,1.0,94.635,0.991071,0.356,1.0,2.011,0.949405,0.332440935946216,0.9340277777777778,62.58739583333334,1.0,323.53048611111114,1.0,16.323229166666668,1.0,50.30486111111111,1.0,21.908263888888886,1.0,386.52638888888896,1.0,426.111,0.988095,14.869,14.752,15.391,15.731,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-5.34047,1.0,49.0749,0.994048,57.7326,1.25531,9.2359,0.994048,10.8653,1.61568,1.58475,0.967262,0.121622,1.56464,1.58475,1.64794,0.967262,0.967262,0.985119,4.23463,3.99895,4.10545,4.23606,2.42752,2.41863,2.49065,2.59856,5.19148,3.78658,4.60105,6.3976,3.19428,3.16669,3.23173,3.87972,-9999,-9999
20211029,20211104,8.371,1.0,256.182,65.648,1.0,338.845,1.0,1.542,1.0,94.858,0.991071,1.921,1.0,1.532,0.690476,0.25342704289032414,0.763888888888889,31.962708333333335,1.0,153.48229166666667,1.0,21.794999999999998,1.0,43.36145833333333,1.0,9.11454861111111,1.0,367.6440972222222,1.0,432.08,0.994048,12.397,12.508,13.614,14.266,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.07936,1.0,14.0238,1.0,18.3957,0.916893,1.0352,1.0,1.35792,1.38993,2.45316,0.985119,0.100455,2.32142,2.45199,2.54535,0.991071,0.988095,0.985119,3.24318,3.22762,3.24409,3.28413,0.841687,0.766916,0.813397,0.883563,6.23846,3.30096,4.94335,5.97464,2.10969,1.86572,2.0188,2.10969,-9999,-9999
20211105,20211111,10.763,1.0,240.508,151.707,1.0,285.01,1.0,6.399,1.0,95.458,0.97619,1.068,1.0,2.323,0.997024,0.3089628402152558,0.9791666666666666,40.875972222222224,1.0,313.1155208333333,1.0,28.440416666666668,1.0,37.73576388888889,1.0,21.274965277777778,1.0,369.5736111111111,1.0,429.341,0.985119,11.462,11.334,12.114,12.726,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-5.79032,1.0,24.6586,0.994048,34.5165,1.24667,8.97175,1.0,12.5584,1.73108,2.95771,0.955357,0.0926983,2.8876,2.93966,3.04508,0.970238,0.955357,0.949405,3.20299,3.10632,3.21729,3.41986,0.335713,0.21459,0.322693,0.385703,6.50252,4.53923,5.50033,6.32628,3.11624,3.11624,3.21845,3.29628,-9999,-9999
20211112,20211118,10.22,1.0,226.368,119.217,1.0,287.872,1.0,6.145,1.0,95.188,0.991071,0.285,1.0,1.76,0.952381,0.3266405600565261,0.9618055555555555,24.998229166666665,1.0,259.891736111111,1.0,28.364201388888887,1.0,35.68125,1.0,15.231701388888887,1.0,367.72430555555553,1.0,427.979,0.690476,11.236,11.183,12.027,12.568,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-6.75814,1.0,14.4206,1.0,19.7493,1.18733,5.37333,0.997024,7.35889,1.69473,3.32712,0.610119,0.0823906,3.19467,3.25723,3.33098,0.571429,0.577381,0.565476,2.929,2.83174,2.86333,2.95039,-0.387546,-0.420798,-0.354076,-0.340079,6.44426,4.33853,5.39059,6.24095,2.7203,2.69033,2.76132,2.82877,-9999,-9999
20211119,20211125,5.187,1.0,214.11,127.699,1.0,270.1,1.0,3.893,1.0,95.586,1.0,3.559,1.0,1.957,0.872024,0.20661336601718588,0.7847222222222223,34.662992021276594,0.9965277777777778,253.22361111111107,1.0,20.118750000000002,1.0,42.33368055555555,1.0,13.388229166666667,1.0,341.64826388888883,1.0,430.175,0.157738,8.582,8.801,10.214,11.128,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-10.9242,1.0,12.6038,0.997024,17.9624,0.938158,5.84032,1.0,8.32337,1.47068,2.96807,0.104167,0.0938399,2.63393,2.79218,3.01476,0.125,0.142857,0.104167,2.41295,2.2714,2.33277,2.42928,-0.464566,-0.646165,-0.42099,-0.295131,5.90769,2.50137,4.35531,5.59252,2.88668,2.88668,3.01014,3.11665,-9999,-9999
20211126,20211202,7.675,1.0,204.042,123.776,1.0,268.403,1.0,5.74,1.0,95.07,0.994048,0.356,1.0,1.794,0.988095,0.2910198166644323,0.9583333333333334,23.0744972826087,0.9861111111111112,250.32158363526568,0.9930555555555557,32.42688707729469,0.9930555555555557,34.45478562801932,0.9930555555555557,12.681209239130434,0.9930555555555557,348.08947765700486,0.9930555555555557,428.699,0.639881,8.216,8.197,9.174,9.883,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-7.80389,1.0,15.3099,0.988095,23.0593,0.978382,3.58521,1.0,5.39994,1.71047,2.83061,0.642857,0.0952833,2.65532,2.70216,2.84206,0.622024,0.633929,0.660714,2.24853,2.17374,2.24853,2.27171,-0.45626,-0.721502,-0.45626,-0.412038,6.16783,3.44219,4.8648,5.88903,2.86302,2.85981,2.95485,3.0448,-9999,-9999
20211203,20211209,10.137,1.0,196.423,85.598,1.0,300.248,1.0,5.314,1.0,95.033,0.994048,0.854,1.0,1.956,0.964286,0.3772466672068852,0.9409722222222223,9.756222826086955,0.9930555555555557,184.7590972222222,0.9930555555555557,22.642352053140097,0.9930555555555557,35.99978864734299,0.9930555555555557,9.094741847826088,0.9930555555555557,373.57122584541065,0.9930555555555557,429.485,0.994048,10.288,10.115,10.669,10.954,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-5.15002,1.0,12.0127,0.997024,18.0932,1.09598,-8.4405,0.994048,-12.7128,1.53162,3.19741,0.985119,0.0956105,2.69343,2.83389,3.05434,1.0,0.997024,0.979167,2.90684,2.68689,2.88766,3.1952,0.161458,-0.0170564,0.0590733,0.155153,6.42573,4.42452,5.37726,6.22039,2.33418,2.17647,2.26039,2.33418,-9999,-9999
20211210,20211216,10.468,1.0,191.452,106.009,1.0,288.794,1.0,6.224,1.0,95.533,0.991071,2.777,1.0,2.15,0.705357,0.36987516368510887,0.78125,14.926990265407666,0.9791666666666666,208.46916666666667,1.0,39.22888888888888,1.0,23.12534722222222,1.0,10.435935283687941,0.9965277777777777,363.8972222222222,1.0,429.444,0.940476,9.372,9.216,9.878,10.322,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-6.11402,0.997024,7.41403,0.943452,11.1668,1.10534,-7.53871,0.952381,-11.3546,1.53928,3.12452,0.854167,0.0916263,2.77001,2.87528,3.09425,0.919643,0.907738,0.830357,3.57466,3.12392,3.21292,3.27921,0.208949,0.080925,0.237116,0.469942,6.46647,4.49408,5.44091,6.27591,2.50467,2.48922,2.54441,2.61023,-9999,-9999
20211217,20211223,7.716,1.0,189.265,81.294,1.0,303.234,1.0,3.254,1.0,95.095,1.0,3.274,1.0,1.695,0.833333,0.2526833292899647,0.7916666666666666,16.91107638888889,0.9965277777777778,152.39038194444444,0.9965277777777778,33.93325206855792,0.9965277777777778,38.74298906619385,0.9965277777777778,6.975354609929077,0.9965277777777778,361.53570478723395,0.9965277777777778,432.598,0.982143,9.396,9.33,10.062,10.437,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-6.81221,1.0,0.456072,0.889881,0.73001,1.07443,-13.3076,0.89881,-21.3007,1.48625,2.92455,0.33631,0.0859517,2.66987,2.69919,2.8286,0.824405,0.306548,0.818452,4.11711,2.13865,2.7318,3.65457,-0.120665,-0.613528,-0.0326253,0.944611,6.17216,3.47722,4.87098,5.89357,2.22835,2.15311,2.22835,2.29047,-9999,-9999
20211224,20211231,16.844,1.0,190.122,81.251,1.0,339.66,1.0,7.336,1.0,94.582,0.997396,4.422,1.0,2.015,0.953125,0.49843448162704407,0.925595238095238,7.752886904761906,0.9880952380952381,171.4611715367965,0.9880952380952381,34.61072004608295,0.9494047619047619,46.684277950310566,0.994047619047619,8.24119694616977,0.994047619047619,405.1654632505176,0.994047619047619,423.802,0.942708,12.799,12.066,11.587,11.298,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,4.97956,0.997396,3.53004,0.997396,-9999,1.4205,-9.53386,0.994792,-9999,1.65986,2.38222,0.942708,0.0560706,2.15292,2.38437,2.55773,0.945312,0.942708,0.976563,2.45681,1.65485,2.33598,2.42771,-0.200937,-0.326484,-0.206914,-0.0659045,7.1115,6.61212,6.96108,7.27641,2.34116,2.192,2.28923,2.34116,-9999,-9999
