TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20200918,17.529,1.0,364.878,107.22,1.0,389.85,1.0,3.322,1.0,95.012,1.0,0.0,1.0,1.962,1.0,0.3470875897892337,0.9791666666666666,76.583125,1.0,216.060625,1.0,7.51875,1.0,89.7375,1.0,12.866875,1.0,407.6104166666667,1.0,419.866,1.0,19.331,19.237,19.551,19.525,1.0,1.0,1.0,1.0,34.315,29.545,29.609,1.0,1.0,1.0,-1.88253,-9999,37.6744,-9999,47.6188,45.8875,47.7296,4.07756,-12.5081,-9999,-15.8096,-15.8464,-15.2349,2.50788,1.90339,0.0,0.698909,1.42057,1.72433,2.30109,0.0,0.0,0.0,9.4408,8.50533,9.28687,9.68471,8.05534,5.59728,7.68791,8.09916,6.98754,2.72781,6.86605,7.34846,6.57982,3.59505,6.28995,6.57945,-9999,-9999
20200919,14.516,1.0,362.427,136.48,1.0,357.859,1.0,2.154,1.0,95.502,0.854167,0.0,1.0,1.487,0.916667,0.2025329452478788,0.9166666666666666,73.7209090909091,0.9166666666666666,249.34795454545448,0.9166666666666666,8.752727272727272,0.9166666666666666,119.88181818181816,0.9166666666666666,14.534318181818179,0.9166666666666666,390.175,0.9166666666666666,421.544,0.958333,17.666,17.802,18.634,18.955,1.0,1.0,0.979167,0.979167,35.81,28.707,29.567,1.0,1.0,1.0,-5.09072,-9999,82.4405,-9999,104.298,-9999,-9999,5.81755,10.5567,-9999,13.3198,-9999,-9999,2.67509,0.81593,0.0,0.695738,0.59014,0.813524,1.41335,0.0,0.0,0.0,9.00594,7.99512,8.83675,9.0301,8.22343,5.58669,8.21101,8.27279,6.57041,2.38448,6.16703,6.81497,7.60707,4.32034,7.35188,7.62376,-9999,-9999
20200920,15.119,0.958333,359.962,194.445,1.0,344.111,0.958333,3.454,0.958333,95.81,0.708333,0.0,1.0,1.702,0.708333,0.2914402959133366,0.7083333333333334,173.32617647058825,0.7083333333333334,513.2458823529411,0.7083333333333334,17.79970588235294,0.7083333333333334,145.35882352941178,0.7083333333333334,33.09823529411765,0.7083333333333334,393.1088235294117,0.7083333333333334,419.166,0.9375,17.155,17.203,18.034,18.406,0.958333,0.9375,0.958333,0.9375,35.335,27.855,29.305,0.958333,0.9375,0.9375,-4.47476,-9999,91.1625,-9999,115.292,-9999,-9999,5.6958,13.369,-9999,16.8508,-9999,-9999,2.83208,0.176437,0.0,0.696866,0.155331,0.328808,0.731814,0.0,0.0,0.0,9.09064,8.09532,8.92454,9.15674,8.98679,7.18,8.74138,9.05131,6.65232,2.44611,6.30204,6.8722,9.09788,5.54879,8.95195,9.16351,-9999,-9999
20200921,12.644,1.0,357.483,260.407,1.0,280.677,1.0,5.059,1.0,95.976,0.979167,0.0,1.0,2.333,1.0,0.3023279620704087,0.9791666666666666,127.33104166666665,1.0,507.44374999999997,1.0,17.885833333333334,1.0,30.35625,1.0,33.963125,1.0,379.5625,1.0,412.509,0.916667,15.297,15.629,16.969,17.704,1.0,1.0,1.0,1.0,35.402,27.218,29.143,1.0,0.958333,0.958333,-6.38406,-9999,113.797,-9999,143.835,-9999,-9999,7.28293,22.9005,-9999,28.8154,-9999,-9999,3.38186,-0.348686,0.0,0.75799,-0.675328,-0.533164,-0.108913,0.0,0.0,0.0,8.7131,7.66024,8.53496,8.71531,9.00267,7.94643,9.19909,9.46746,6.29648,2.23537,5.75723,6.56983,9.97074,6.58788,9.8828,10.1143,-9999,-9999
20200922,13.142,1.0,354.992,210.262,1.0,301.871,1.0,4.276,1.0,95.624,1.0,0.0,1.0,1.956,1.0,0.24832727583475914,1.0,101.82083333333333,1.0,409.11791666666676,1.0,15.060833333333333,1.0,83.30833333333334,1.0,26.95770833333333,1.0,382.1291666666666,1.0,409.941,1.0,15.207,15.37,16.456,17.144,1.0,1.0,1.0,1.0,35.048,26.533,28.769,1.0,1.0,0.979167,-5.58804,-9999,93.9466,-9999,118.744,-9999,-9999,6.16402,13.7796,-9999,17.2997,-9999,-9999,3.23775,0.829002,0.0,0.863144,0.596726,0.844893,1.96304,0.0,0.0,0.0,8.79471,7.75214,8.61885,8.80272,7.92567,6.5488,7.96551,8.17016,6.37168,2.28429,5.86458,6.62549,9.29395,5.77632,9.17757,9.37571,-9999,-9999
20200923,14.431,1.0,352.488,126.205,1.0,359.76,1.0,3.642,1.0,95.175,1.0,0.0,1.0,1.821,1.0,0.20857821291449427,1.0,80.81458333333335,1.0,256.13937500000003,1.0,9.29625,1.0,121.73958333333333,1.0,15.258125000000001,1.0,389.6916666666666,1.0,411.558,1.0,15.663,15.635,16.381,16.902,1.0,1.0,1.0,1.0,34.848,26.435,28.807,1.0,1.0,1.0,-3.87211,-9999,57.9352,-9999,73.2275,-9999,-9999,7.62185,-2.3485,-9999,-2.96839,-9999,-9999,2.5423,2.17956,0.0,1.5763,1.88604,2.08323,2.69893,0.0,0.0,0.0,8.99307,7.98023,8.82346,9.01623,6.76662,5.13493,6.8814,7.02439,6.55824,2.37828,6.14816,6.79668,7.23901,4.07604,6.9785,7.24524,-9999,-9999
20200924,14.007,1.0,349.973,48.025,1.0,403.633,1.0,0.561,1.0,94.991,1.0,44.411,1.0,1.191,0.0416667,-9999,0.0,57.87229166666666,1.0,117.1675,1.0,3.8775,1.0,49.699999999999996,1.0,5.182708333333333,1.0,389.0229166666666,1.0,416.098,1.0,15.857,15.809,16.457,16.858,1.0,1.0,1.0,1.0,34.856,27.355,28.41,1.0,1.0,1.0,-3.60531,-9999,37.3925,-9999,48.197,-9999,-9999,-9999,-10.3019,-9999,-13.1889,-9999,-9999,2.47782,3.37816,0.0,-9999,3.09153,3.30678,3.94343,0.0,0.0,0.0,8.93502,7.91097,8.7632,8.95317,5.52938,2.9528,5.59399,5.81126,6.50163,2.34787,6.04973,6.72102,4.43474,1.99668,4.03393,4.37983,-9999,-9999
20200925,16.147,1.0,347.447,52.551,1.0,417.74,1.0,0.939,1.0,94.84,0.9375,16.653,1.0,0.885,0.0625,-9999,0.0,63.189375000000005,1.0,119.38083333333334,1.0,4.609166666666667,1.0,54.32500000000001,1.0,5.713333333333334,1.0,401.29583333333335,1.0,424.862,1.0,16.63,16.336,16.552,16.755,1.0,1.0,1.0,1.0,34.994,33.195,34.123,0.854167,1.0,1.0,-1.31247,-9999,27.394,-9999,35.0585,-9999,-9999,-9999,-15.1665,-9999,-19.2881,-9999,-9999,2.45111,3.405,0.0,-9999,3.24652,3.38898,4.24671,0.0,0.0,0.0,9.24764,8.2765,9.0866,9.38807,5.99195,3.18922,5.74813,6.17413,6.8005,2.56508,6.52928,6.97916,4.83798,2.18449,4.40578,4.77946,-9999,-9999
20200926,17.352,0.958333,344.91,95.219,0.958333,398.666,0.958333,1.896,0.958333,95.003,0.833333,0.0,1.0,1.011,0.354167,-9999,0.0,73.06690476190477,0.875,193.77761904761905,0.875,7.8342857142857145,0.875,83.3452380952381,0.875,10.187142857142856,0.875,406.41428571428577,0.875,432.966,0.916667,17.532,17.174,17.108,17.048,0.9375,0.9375,0.958333,0.9375,34.851,31.752,34.29,0.708333,0.916667,0.916667,0.427734,-9999,50.081,-9999,63.6132,-9999,-9999,-9999,-6.69335,-9999,-8.44308,-9999,-9999,2.66453,2.1438,0.0,-9999,1.78108,1.95842,2.61375,0.0,0.0,0.0,9.41638,8.47627,9.26153,9.64693,7.87849,4.86068,7.37782,7.83216,6.96379,2.71763,6.81263,7.29313,6.34392,3.34259,6.0137,6.33071,-9999,-9999
20200927,18.418,1.0,342.363,135.179,1.0,369.221,1.0,2.925,1.0,94.776,1.0,0.0,1.0,2.061,1.0,0.23935921550492556,1.0,76.761875,1.0,277.85020833333334,1.0,9.948125000000001,1.0,87.80000000000001,1.0,15.828333333333333,1.0,411.69374999999997,1.0,427.788,0.979167,17.846,17.474,17.409,17.299,1.0,1.0,1.0,1.0,33.678,31.26,34.093,0.395833,0.958333,0.958333,1.28656,-9999,55.9987,-9999,70.535,-9999,-9999,-9999,-2.62184,-9999,-3.27857,-9999,-9999,2.71804,0.308243,0.0,-9999,-0.530261,-0.228586,0.585142,0.0,0.0,0.0,9.56053,8.64857,9.41041,9.87147,10.0995,7.5605,9.85862,10.1304,7.1046,2.77154,7.1046,7.62887,7.6097,4.31062,7.35056,7.62452,-9999,-9999
20200928,20.54,1.0,339.808,209.127,1.0,377.806,1.0,7.71,1.0,94.466,1.0,18.166,1.0,1.532,0.875,0.38115261864531985,0.8125,144.49521739130438,0.9583333333333334,418.9710416666667,1.0,15.572916666666666,1.0,62.602083333333326,1.0,25.938958333333332,1.0,422.7916666666667,1.0,422.991,1.0,18.727,18.259,17.936,17.635,1.0,1.0,1.0,1.0,34.364,31.336,34.196,0.541667,0.979167,0.979167,2.85747,-9999,93.6711,-9999,117.215,-9999,-9999,-9999,-7.81007,-9999,-9.681,-9999,-9999,3.03679,0.0256719,0.0,-9999,-0.396227,-0.353092,-0.193886,0.0,0.0,0.0,9.84308,8.98742,9.69317,10.2005,10.5082,8.97717,9.94353,10.3661,7.3815,2.87494,7.3815,7.98661,8.47726,5.77276,8.43505,8.69582,-9999,-9999
20200929,11.03,1.0,337.245,33.769,1.0,368.137,1.0,0.58,1.0,94.612,1.0,30.28,1.0,1.574,0.520833,0.22251510665866975,0.5208333333333334,24.63958333333333,1.0,80.19583333333333,1.0,2.843541666666667,1.0,35.48541666666667,1.0,3.714375,1.0,372.6041666666667,1.0,419.139,1.0,15.451,15.834,17.06,17.445,1.0,1.0,1.0,1.0,34.54,34.418,36.419,1.0,1.0,1.0,-9.64503,-9999,33.3846,-9999,41.5932,-9999,-9999,-9999,-21.7546,-9999,-26.7703,-9999,-9999,2.73399,5.32112,0.0,-9999,5.93066,6.001,6.2246,0.0,0.0,0.0,8.48169,7.38782,8.29269,8.48169,2.93678,1.14718,2.27365,2.82789,6.07377,2.03659,5.31354,6.41427,3.50045,1.47679,3.12781,3.4542,-9999,-9999
20200930,13.615,1.0,334.674,237.313,1.0,295.94,1.0,6.019,1.0,94.87,1.0,0.0,1.0,1.946,1.0,0.28135160734094733,0.9583333333333334,120.17708333333331,1.0,474.0295833333333,1.0,17.885833333333334,1.0,24.775000000000002,1.0,29.69083333333333,1.0,383.4375,1.0,416.79,1.0,14.558,14.714,15.792,16.441,1.0,1.0,1.0,1.0,35.114,32.425,35.808,0.458333,1.0,1.0,-5.9837,-9999,101.443,-9999,125.971,-9999,-9999,-9999,5.16449,-9999,6.3185,-9999,-9999,3.90236,-0.191269,0.0,-9999,-0.411667,-0.20721,0.364903,0.0,0.0,0.0,8.85712,7.82766,8.6838,8.87075,8.98072,7.3433,9.08135,9.16491,6.43338,2.31817,5.97218,6.66705,9.31424,6.19758,9.25414,9.5114,-9999,-9999
20201001,15.256,1.0,332.097,221.175,1.0,313.01,1.0,6.573,1.0,94.972,1.0,0.0,1.0,2.263,1.0,0.3119773391796424,0.9791666666666666,114.208125,1.0,439.42895833333336,1.0,17.1675,1.0,55.41041666666666,1.0,28.279791666666664,1.0,391.31041666666664,1.0,416.751,1.0,15.251,15.192,15.805,16.194,1.0,1.0,1.0,1.0,35.305,31.713,35.518,0.166667,0.979167,1.0,-3.17109,-9999,91.4003,-9999,113.492,-9999,-9999,-9999,-2.5731,-9999,-3.14787,-9999,-9999,3.63933,-0.907478,0.0,-9999,-1.05867,-0.888626,-0.367881,0.0,0.0,0.0,9.10857,8.11708,8.94322,9.18531,10.0329,7.60763,10.0172,10.1419,6.6701,2.46466,6.33325,6.88422,9.37669,5.97097,9.29382,9.47956,-9999,-9999
20201002,10.074,1.0,329.513,236.083,1.0,274.66,1.0,4.097,1.0,95.259,1.0,0.0,1.0,2.367,1.0,0.3551608836487133,1.0,112.57,1.0,462.92062500000003,1.0,18.205000000000002,1.0,30.491666666666664,1.0,31.05604166666667,1.0,366.8520833333334,1.0,419.85,0.979167,13.629,13.98,15.287,15.938,1.0,1.0,1.0,1.0,35.526,31.602,35.391,0.0,1.0,0.979167,-7.59332,-9999,106.118,-9999,132.026,-9999,-9999,-9999,18.8504,-9999,23.083,-9999,-9999,3.41837,-0.823883,0.0,-9999,-1.00004,-0.917136,-0.303589,0.0,0.0,0.0,8.3222,7.20947,8.13156,8.3222,8.83662,6.80909,9.11774,9.22337,5.92782,1.93808,5.06825,6.30525,9.46413,6.11799,9.38348,9.56463,-9999,-9999
20201003,11.011,1.0,326.926,234.754,1.0,282.048,1.0,3.649,1.0,95.423,0.833333,0.0,1.0,1.993,0.875,0.3069896914476302,0.8541666666666666,86.78190476190477,0.875,401.95619047619056,0.875,16.442857142857143,0.875,28.08809523809524,0.875,26.228095238095243,0.875,367.81904761904764,0.875,418.891,1.0,13.292,13.498,14.636,15.381,1.0,1.0,1.0,1.0,35.388,31.274,35.245,0.0,0.9375,0.9375,-6.34041,-9999,107.326,-9999,133.937,-9999,-9999,-9999,22.6234,-9999,27.8277,-9999,-9999,3.74032,-0.524361,0.0,-9999,-0.724454,-0.544579,-0.195399,0.0,0.0,0.0,8.46129,7.37133,8.27283,8.46129,8.76075,6.7261,8.95299,9.07843,6.06017,2.04955,5.33926,6.3991,9.65291,6.19241,9.57016,9.75384,-9999,-9999
20201004,13.041,1.0,324.333,190.821,1.0,307.635,1.0,4.302,1.0,95.363,1.0,0.0,1.0,1.996,1.0,0.2449306319842357,1.0,90.71229166666666,1.0,372.1091666666666,1.0,14.702083333333334,1.0,63.67083333333333,1.0,23.670208333333335,1.0,381.7229166666666,1.0,415.319,0.979167,14.067,14.015,14.723,15.227,1.0,1.0,1.0,1.0,35.181,31.045,34.985,0.0,0.979167,0.979167,-3.63194,-9999,91.9312,-9999,115.0,-9999,-9999,-9999,1.96773,-9999,2.42628,-9999,-9999,3.69294,1.03353,0.0,-9999,0.83591,0.981106,1.23848,0.0,0.0,0.0,8.77734,7.73286,8.60108,8.78418,7.67712,6.06364,7.68269,8.02874,6.3559,2.27685,5.84314,6.61359,8.51539,5.28161,8.40516,8.59056,-9999,-9999
20201005,13.526,1.0,321.736,229.648,1.0,305.113,1.0,3.661,1.0,95.44,0.958333,0.0,1.0,1.885,1.0,0.27000962500683756,0.9791666666666666,117.90520833333333,1.0,446.26270833333336,1.0,18.383333333333336,1.0,32.293749999999996,1.0,29.687708333333333,1.0,385.76458333333335,1.0,420.312,1.0,14.71,14.559,15.022,15.332,1.0,1.0,1.0,1.0,34.983,30.865,34.817,0.0,1.0,1.0,-1.99721,-9999,104.688,-9999,130.844,-9999,-9999,-9999,25.8186,-9999,31.8508,-9999,-9999,4.08748,0.225767,0.0,-9999,-0.145136,0.0916652,0.417784,0.0,0.0,0.0,8.85277,7.81922,8.67878,8.86528,8.60599,7.47584,8.81658,8.97283,6.42654,2.31218,5.94926,6.66476,9.40786,6.04501,9.32731,9.50637,-9999,-9999
20201006,15.163,1.0,319.138,221.513,1.0,304.813,1.0,4.951,1.0,95.312,0.958333,0.0,1.0,2.267,1.0,0.30298118168924504,0.9791666666666666,103.13395833333334,1.0,435.07020833333337,1.0,18.064375,1.0,31.568749999999998,1.0,28.28,1.0,393.08958333333334,1.0,416.611,1.0,15.132,14.9,15.221,15.437,1.0,1.0,1.0,1.0,34.837,30.483,34.499,0.0,1.0,1.0,-1.25572,-9999,98.6456,-9999,123.251,-9999,-9999,-9999,0.649554,-9999,0.802162,-9999,-9999,3.73837,-0.089159,0.0,-9999,-0.361468,-0.175417,1.22941,0.0,0.0,0.0,9.08815,8.09549,8.92243,9.15926,9.32193,7.59083,9.23438,9.46816,6.65241,2.45905,6.31381,6.86993,9.18149,5.92489,9.09693,9.29656,-9999,-9999
20201007,17.096,1.0,316.538,217.95,1.0,313.687,1.0,7.586,1.0,95.193,1.0,0.0,1.0,2.053,1.0,0.2913812605065218,1.0,99.72854166666666,1.0,427.51062499999995,1.0,18.140208333333334,1.0,33.28125,1.0,28.155625,1.0,401.5729166666667,1.0,418.83,0.9375,15.77,15.454,15.581,15.644,1.0,1.0,1.0,1.0,35.198,30.04,34.215,0.0,0.979167,0.958333,0.209657,-9999,106.698,-9999,133.517,-9999,-9999,-9999,2.69062,-9999,3.32997,-9999,-9999,3.78968,-0.093942,0.0,-9999,-0.424435,-0.154065,0.167601,0.0,0.0,0.0,9.36463,8.42032,9.20867,9.57841,9.6639,7.20571,9.64595,9.73416,6.91796,2.69807,6.76083,7.23658,8.54768,5.86579,8.50626,8.76394,-9999,-9999
20201008,18.466,1.0,313.937,182.23,1.0,345.875,1.0,6.717,1.0,95.336,1.0,0.0,1.0,2.124,1.0,0.2760314068098859,0.9791666666666666,93.398125,1.0,361.3475,1.0,15.58625,1.0,74.38125000000001,1.0,22.45958333333333,1.0,410.26875,1.0,421.638,1.0,16.634,16.168,16.014,15.91,1.0,1.0,1.0,1.0,33.906,29.623,33.79,0.0,1.0,1.0,1.08439,-9999,75.3738,-9999,94.6997,-9999,-9999,-9999,1.62616,-9999,2.02515,-9999,-9999,3.69426,-1.04706,0.0,-9999,-1.4057,-1.07226,-0.884761,0.0,0.0,0.0,9.56221,8.65215,9.41216,9.8773,10.7982,8.61149,10.7982,10.9954,7.1075,2.77254,7.1075,7.64335,8.39347,5.21809,8.29443,8.50655,-9999,-9999
20201009,18.173,0.958333,311.337,69.382,0.958333,378.974,0.958333,4.974,0.958333,95.353,0.854167,0.0,1.0,1.537,0.666667,0.21671187594071728,0.6458333333333334,22.13833333333333,0.875,129.60666666666665,0.875,5.551904761904764,0.875,62.86666666666667,0.875,6.430714285714286,0.875,407.4166666666667,0.875,434.353,0.958333,17.004,16.606,16.461,16.259,0.958333,0.9375,0.958333,0.9375,35.263,29.58,33.465,0.0,0.875,0.9375,0.0333246,-9999,47.9388,-9999,60.4208,-9999,-9999,-9999,-10.7848,-9999,-13.5028,-9999,-9999,3.03074,1.82884,0.0,-9999,1.14917,1.43938,2.12573,0.0,0.0,0.0,9.53155,8.61255,9.38091,9.82351,8.96057,5.78255,8.1071,8.51671,7.07519,2.76062,7.05674,7.54626,5.42774,2.66481,5.05607,5.39299,-9999,-9999
20201010,17.021,0.958333,308.737,38.987,0.958333,412.915,0.958333,1.147,0.958333,94.978,0.875,34.315,1.0,1.599,0.0416667,-9999,0.0,37.432619047619056,0.875,77.38285714285713,0.875,3.2942857142857145,0.875,33.969047619047615,0.875,3.0064285714285712,0.875,404.447619047619,0.875,443.212,0.875,17.266,16.886,16.738,16.507,0.958333,0.958333,0.916667,0.916667,35.112,32.38,34.621,0.0,0.9375,0.895833,0.899204,-9999,43.7285,-9999,55.0153,-9999,-9999,-9999,-15.9082,-9999,-19.9337,-9999,-9999,2.8994,3.32916,0.0,-9999,3.32916,3.40285,3.58523,0.0,0.0,0.0,9.37098,8.42221,9.21441,9.57665,6.2806,3.74922,5.81592,6.42314,6.91961,2.67503,6.72486,7.18985,3.6397,1.62559,3.30154,3.59416,-9999,-9999
20201011,18.162,1.0,306.139,43.265,1.0,423.646,1.0,0.763,1.0,94.338,1.0,9.084,1.0,1.213,0.375,-9999,0.0,50.70104166666667,1.0,100.90875,1.0,4.339583333333334,1.0,44.75625,1.0,3.927708333333333,1.0,411.56249999999994,1.0,448.993,1.0,17.798,17.332,17.036,16.733,1.0,1.0,1.0,1.0,34.139,33.413,36.397,0.0,1.0,1.0,2.28377,-9999,12.5097,-9999,15.7557,-9999,-9999,-9999,-8.13658,-9999,-10.2354,-9999,-9999,2.8144,4.08184,0.0,-9999,3.68286,4.54072,5.71507,0.0,0.0,0.0,9.53118,8.61174,9.38047,9.82217,6.13762,3.50475,3.7629,6.13762,7.07453,2.7604,7.0517,7.54125,4.16525,1.83172,3.76327,4.11246,-9999,-9999
20201012,18.884,1.0,303.544,130.516,1.0,385.169,1.0,3.183,1.0,94.587,1.0,0.505,1.0,1.474,0.666667,0.2752154811325165,0.6666666666666666,85.10270833333333,1.0,274.41312500000004,1.0,12.14625,1.0,78.15625,1.0,15.681875,1.0,414.53749999999997,1.0,444.535,1.0,18.196,17.729,17.374,16.996,1.0,1.0,1.0,1.0,33.998,32.175,35.851,0.0,1.0,1.0,3.039,-9999,47.4432,-9999,59.8186,-9999,-9999,-9999,1.42046,-9999,1.78628,-9999,-9999,3.3844,1.47699,0.0,-9999,0.509833,0.78641,1.51897,0.0,0.0,0.0,9.62641,8.7263,9.47629,9.95376,9.23937,6.97986,8.95163,9.23937,7.16814,2.79534,7.16814,7.70555,7.33571,4.15994,7.0908,7.35294,-9999,-9999
20201013,14.002,1.0,300.953,91.855,1.0,346.973,1.0,2.363,1.0,95.116,0.9375,0.0,1.0,2.1,0.958333,0.31577475780485215,0.9583333333333334,28.52326086956522,0.9583333333333334,160.97673913043474,0.9583333333333334,7.481304347826084,0.9583333333333334,57.84999999999999,0.9583333333333334,9.559130434782606,0.9583333333333334,387.45869565217396,0.9583333333333334,426.695,1.0,16.861,16.863,17.241,17.113,1.0,1.0,1.0,1.0,34.198,31.711,35.739,0.0,1.0,0.979167,-2.59025,-9999,55.1884,-9999,69.614,-9999,-9999,-9999,-5.93277,-9999,-7.47155,-9999,-9999,3.11364,3.58579,0.0,-9999,3.37656,3.50831,4.49328,0.0,0.0,0.0,8.92347,7.90138,8.75184,8.94158,5.38279,4.32574,5.38279,5.60198,6.49372,2.34668,6.0509,6.71249,6.10435,3.2104,5.78149,6.09019,-9999,-9999
20201014,14.758,1.0,298.367,209.823,1.0,292.503,1.0,6.571,1.0,95.121,0.875,0.0,1.0,2.352,0.916667,0.2847616831333571,0.8958333333333334,69.2290909090909,0.9166666666666666,374.7104545454545,0.9166666666666666,18.098863636363635,0.9166666666666666,23.854545454545452,0.9166666666666666,24.403181818181817,0.9166666666666666,385.8181818181818,0.9166666666666666,424.095,1.0,15.53,15.533,16.216,16.488,1.0,1.0,1.0,1.0,35.113,31.478,35.61,0.0,1.0,1.0,-3.94486,-9999,99.8198,-9999,125.83,-9999,-9999,-9999,-3.00279,-9999,-3.77084,-9999,-9999,3.55583,-0.0588019,0.0,-9999,0.0616703,0.102162,0.532935,0.0,0.0,0.0,9.02491,8.02322,8.85727,9.06747,9.13802,7.37432,8.77339,9.12628,6.59329,2.4136,6.22534,6.8267,8.73798,5.69157,8.64966,8.88924,-9999,-9999
20201015,19.092,1.0,295.786,177.136,1.0,334.371,1.0,9.624,1.0,94.859,0.9375,0.0,1.0,1.814,0.958333,0.36182863203184107,0.9583333333333334,62.628478260869564,0.9583333333333334,319.7284782608695,0.9583333333333334,16.483043478260868,0.9583333333333334,48.40869565217392,0.9583333333333334,20.727391304347826,0.9583333333333334,408.9260869565218,0.9583333333333334,422.036,1.0,16.574,16.213,16.281,16.313,1.0,1.0,1.0,1.0,35.418,31.135,35.163,0.0,1.0,1.0,-0.980949,-9999,87.1066,-9999,109.603,-9999,-9999,-9999,15.4555,-9999,19.2768,-9999,-9999,3.51835,0.199827,0.0,-9999,-0.18094,0.0914894,0.647875,0.0,0.0,0.0,9.6478,8.75407,9.49779,9.9787,9.92055,7.12555,9.72982,9.96955,7.1908,2.80369,7.1908,7.72822,7.82926,5.10143,7.78647,8.0091,-9999,-9999
20201016,10.734,1.0,293.213,137.275,1.0,326.723,1.0,3.609,1.0,95.439,0.895833,0.0,1.0,1.947,0.895833,0.3170586742927015,0.875,59.43840909090909,0.9166666666666666,238.6563636363636,0.9166666666666666,11.729999999999997,0.9166666666666666,75.13409090909092,0.9166666666666666,14.957727272727276,0.9166666666666666,370.39090909090913,0.9166666666666666,419.267,1.0,15.267,15.425,16.114,16.318,1.0,1.0,1.0,1.0,35.416,31.02,35.146,0.0,0.9375,0.916667,-6.63447,-9999,78.3412,-9999,98.2476,-9999,-9999,-9999,15.361,-9999,19.0949,-9999,-9999,3.64516,0.805132,0.0,-9999,0.521448,0.701584,1.33509,0.0,0.0,0.0,8.42824,7.32961,8.24066,8.42824,7.35393,5.12269,7.72776,7.82645,6.02611,2.00965,5.24495,6.37743,7.30903,4.2315,7.10126,7.33859,-9999,-9999
20201017,8.408,1.0,290.647,206.349,1.0,260.65,1.0,5.402,1.0,95.764,1.0,0.0,1.0,2.274,1.0,0.31066978200125,1.0,81.88404255319149,0.9791666666666666,408.5004166666667,1.0,21.392500000000002,1.0,25.3625,1.0,28.652978723404257,0.9791666666666666,357.9875,1.0,418.189,1.0,12.958,13.369,14.84,15.576,1.0,1.0,1.0,1.0,35.485,30.97,35.038,0.0,0.958333,0.979167,-9.4317,-9999,97.58,-9999,122.823,-9999,-9999,-9999,26.4896,-9999,33.0504,-9999,-9999,3.55909,0.294896,0.0,-9999,0.0867508,0.193359,0.809011,0.0,0.0,0.0,8.0435,6.89892,7.84562,7.99659,7.33749,5.18466,7.79402,7.93817,5.67364,1.76813,4.64677,5.8237,8.80848,5.62051,8.72785,8.91351,-9999,-9999
20201018,11.713,1.0,288.09,195.574,1.0,290.415,1.0,5.428,1.0,95.67,1.0,0.0,1.0,2.394,1.0,0.31101592716782167,0.9791666666666666,83.91104166666668,1.0,390.4789583333333,1.0,20.966874999999998,1.0,29.639583333333334,1.0,25.815416666666664,1.0,374.8916666666667,1.0,420.944,1.0,13.348,13.372,14.301,14.946,1.0,1.0,1.0,1.0,35.299,30.614,34.761,0.0,0.979167,1.0,-5.98734,-9999,98.5746,-9999,123.953,-9999,-9999,-9999,16.9507,-9999,21.0342,-9999,-9999,3.43464,0.823541,0.0,-9999,0.444896,0.662986,1.10953,0.0,0.0,0.0,8.56812,7.49458,8.38558,8.56812,7.58339,5.63405,7.88286,7.97987,6.16096,2.13085,5.53779,6.47139,8.68253,5.4448,8.58501,8.77561,-9999,-9999
