TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20210122,20210128,2.423,1.0,223.777,116.744,1.0,285.932,1.0,2.203,1.0,95.577,1.0,3.56,0.491071,4.406,0.0,-9999,-9999,45.93190972222222,1.0,221.02819444444444,1.0,23.795590277777777,1.0,38.113194444444446,1.0,18.187361111111112,1.0,347.3618055555556,1.0,428.015,0.0,5.118,5.647,6.285,6.947,7.346,1.0,1.0,1.0,1.0,1.0,21.375,18.234,35.474,30.665,0.0,0.0,0.0,1.0,-11.5806,0.526786,9.34036,0.511905,10.7718,0.310181,10.2431,0.511905,11.8129,1.05223,0.323037,0.0,-9999,0.285434,0.309363,0.312616,0.0,0.0,0.0,0.55816,0.522276,0.547983,0.55816,0.235123,0.216241,0.235123,0.257056,0.342482,0.299578,0.342478,0.359776,0.164753,0.148778,0.16475,0.17182,-9999,-9999
20210129,20210204,7.715,1.0,237.534,163.206,1.0,273.703,1.0,4.962,1.0,95.485,1.0,2.072,0.580357,5.851,0.0,-9999,-9999,52.93677083333333,1.0,318.02375,1.0,35.12864583333334,1.0,39.92118055555556,1.0,26.510243055555552,1.0,366.26423611111113,1.0,426.373,0.0,6.955,7.109,7.138,7.396,7.549,1.0,1.0,1.0,1.0,1.0,21.347,35.352,35.403,30.593,0.0,0.0,0.0,0.997024,0.82407,0.0,14.4974,0.0,17.2478,0.449332,29.1933,0.0,34.7316,1.5126,0.267609,0.0,-9999,0.194714,0.239306,0.254047,0.0,0.0,0.0,0.651336,0.622766,0.650939,0.654563,0.383727,0.382861,0.389486,0.43458,0.378926,0.331457,0.378922,0.398061,0.216746,0.196533,0.216743,0.225209,-9999,-9999
20210205,20210211,-3.104,1.0,253.055,73.186,1.0,289.661,1.0,1.677,1.0,95.61,1.0,1.09,0.175595,4.77,0.0,-9999,-9999,34.734027777777776,1.0,152.22909722222224,1.0,17.64128472222222,1.0,36.60451388888888,1.0,12.29638888888889,1.0,322.5809027777778,1.0,426.514,0.0,2.766,3.703,5.081,6.267,7.005,1.0,1.0,1.0,1.0,1.0,21.367,36.681,35.395,28.684,0.0,0.0,0.0,1.0,-10.82,0.0,6.7864,0.0,8.05696,-9999,4.57086,0.0,5.42662,-9999,0.356044,0.0,-9999,0.324194,0.343149,0.354992,0.0,0.0,0.0,0.454586,0.414725,0.44077,0.454586,0.0985424,0.0890218,0.101809,0.123073,0.298116,0.26077,0.298112,0.313169,0.113367,0.101658,0.113366,0.118988,-9999,-9999
20210212,20210218,-13.106,1.0,269.966,151.858,1.0,229.782,1.0,0.602,1.0,96.237,1.0,4.414,0.0,4.898,0.0,-9999,-9999,48.96791666666667,1.0,298.9926388888889,1.0,146.83843749999997,1.0,87.01041666666667,1.0,67.26611111111112,1.0,265.353125,1.0,426.163,0.0,-1.091,-0.219,1.278,2.715,3.755,1.0,1.0,1.0,1.0,1.0,21.375,36.909,35.474,26.311,0.0,0.0,0.0,1.0,-2.50729,0.0,16.2563,0.0,16.8229,0.52921,27.7079,0.0,28.6736,1.2355,0.347637,0.0,0.0150717,0.325582,0.346662,0.362979,0.0,0.0,0.0,0.267352,0.231807,0.24926,0.267352,-0.0802847,-0.106435,-0.0861811,-0.0760033,0.210152,0.183826,0.21015,0.220764,0.206028,0.186476,0.206026,0.214427,-9999,-9999
20210219,20210225,4.818,1.0,287.875,212.926,1.0,251.15,1.0,4.91,1.0,95.728,0.988095,0.586,0.520833,4.83,0.264881,-9999,-9999,84.118125,1.0,440.24736413043485,0.9930555555555555,94.98821256038646,0.9930555555555555,29.702430555555562,1.0,53.09086805555555,1.0,346.9166666666667,1.0,426.154,0.321429,3.463,3.522,3.603,3.979,4.278,1.0,1.0,1.0,1.0,1.0,30.396,36.944,35.403,28.263,0.0,0.0,0.0,0.979167,-1.7633,0.416667,20.66,0.404762,21.4544,0.643142,43.3284,0.428571,44.9944,1.17264,0.142826,0.21131,0.0102982,0.120849,0.124728,0.142826,0.232143,0.166667,0.21131,0.598194,0.566638,0.593694,0.599772,0.4548,0.44767,0.456946,0.470077,0.357028,0.312302,0.357024,0.375057,0.263081,0.239442,0.263078,0.272461,-9999,-9999
20210226,20210304,8.984,1.0,306.384,193.917,0.988095,280.611,0.997024,6.519,0.994048,95.491,0.922619,0.071,0.717262,5.006,0.785714,0.2847659092668775,0.6666666666666666,75.50737810283688,0.9791666666666666,361.7287467700259,0.982638888888889,41.84570817183462,0.982638888888889,53.28955176767676,0.986111111111111,32.04366646737039,0.9791666666666666,374.9721818475452,0.982638888888889,426.227,0.943452,8.112,8.088,7.79,7.706,7.558,0.994048,0.994048,0.994048,0.994048,0.994048,37.862,36.914,35.395,28.963,0.0,0.0,0.0,0.96131,2.73776,0.964286,20.5181,0.967262,21.2333,0.621977,42.6724,0.964286,44.1598,1.25876,0.270888,0.910714,0.0117296,0.257912,0.270888,0.277759,0.916667,0.910714,0.910714,0.671716,0.645185,0.671442,0.678566,0.400829,0.387273,0.399415,0.401443,0.45742,0.430808,0.45307,0.457391,0.281967,0.270527,0.277792,0.281951,-9999,-9999
20210305,20210311,12.901,0.988095,325.113,189.636,0.985119,311.167,0.985119,6.533,0.988095,95.761,0.889881,6.048,1.0,6.862,0.97619,0.40050449393401294,0.9930555555555555,69.11828881436942,0.9861111111111112,368.6319233091788,0.9930555555555555,40.74670742753623,0.9930555555555555,60.88342937352245,0.9965277777777778,31.26915780141844,0.9965277777777778,402.3740100472813,0.9965277777777778,424.614,0.991071,11.535,11.401,10.793,10.39,9.939,0.997024,0.997024,0.997024,0.997024,0.997024,37.914,36.768,35.474,29.478,0.0,0.0,0.0,0.952381,10.2969,0.997024,20.7985,0.982143,21.673,0.809366,37.0709,0.988095,38.6297,1.35049,0.217029,0.96131,0.0172525,0.217029,0.22159,0.22453,0.96131,0.96131,0.96131,0.724294,0.726537,0.731998,0.735076,0.507497,0.507984,0.510449,0.515472,1.02645,1.00824,1.01898,1.02723,0.746938,0.738391,0.743609,0.746981,-9999,-9999
20210312,20210318,11.516,1.0,343.71,182.406,1.0,320.353,1.0,5.338,1.0,95.148,0.952381,6.466,1.0,6.381,0.880952,0.3981366184989554,0.857638888888889,95.75,1.0,343.7649652777778,1.0,34.96597222222223,1.0,64.88645833333334,1.0,25.619930555555555,1.0,384.1236111111111,1.0,430.417,1.0,12.418,12.628,12.568,12.477,12.167,1.0,1.0,1.0,1.0,1.0,37.873,36.889,35.403,33.241,0.0,0.0,0.0,0.985119,1.52919,0.997024,32.0561,0.988095,38.6064,0.815405,28.0508,0.997024,33.7826,1.30427,0.122965,0.97619,0.0384764,0.10305,0.113435,0.114878,0.958333,0.97619,0.97619,1.03098,1.03034,1.03401,1.04118,0.914847,0.915933,0.919418,0.936224,1.03697,1.03689,1.04695,1.05602,1.01443,1.01462,1.01735,1.03079,-9999,-9999
20210319,20210325,10.048,1.0,361.859,217.091,1.0,294.54,1.0,4.589,1.0,95.259,0.988095,3.161,1.0,5.713,0.96131,0.3532097868411559,0.9513888888888888,102.6201736111111,1.0,407.71038194444446,1.0,43.14757548309179,0.9930555555555557,55.81701388888889,1.0,31.649131944444445,1.0,373.2899305555556,1.0,426.437,1.0,11.38,11.575,11.551,11.61,11.51,1.0,1.0,1.0,1.0,1.0,37.862,36.744,35.395,33.525,0.0,0.0,0.0,0.994048,3.20537,1.0,31.544,0.997024,45.6978,0.810603,40.5823,1.0,58.7915,1.49775,-0.0559451,0.991071,0.0427085,-0.063773,-0.0598061,-0.0560427,0.991071,0.991071,0.991071,1.14995,1.14805,1.15209,1.15601,1.20514,1.20507,1.21455,1.21765,0.817286,0.816678,0.81822,0.863051,1.13208,1.12682,1.13208,1.15966,-9999,-9999
20210326,20210401,13.245,1.0,379.29,288.925,1.0,282.398,1.0,9.609,1.0,95.762,1.0,0.0,1.0,5.921,1.0,0.3685864692862985,0.9965277777777777,141.251875,1.0,539.0856944444445,1.0,57.66743055555555,1.0,47.630208333333336,1.0,44.751597222222216,1.0,391.409375,1.0,426.33,1.0,13.175,13.26,13.051,12.922,12.636,1.0,1.0,1.0,1.0,1.0,37.914,36.646,35.474,32.009,0.0,0.0,0.0,0.970238,11.2899,0.997024,43.7583,1.0,56.525,0.716315,57.6133,0.997024,74.4221,1.52514,0.0131654,0.991071,0.0384036,0.0105931,0.0131654,0.0225838,0.991071,0.991071,0.991071,1.31981,1.31988,1.32223,1.32863,1.30751,1.3008,1.30956,1.31821,1.27903,1.22548,1.23512,1.25607,1.25488,1.2139,1.2314,1.24024,-9999,-9999
20210402,20210408,15.879,1.0,395.779,277.711,1.0,309.61,1.0,8.962,1.0,95.281,0.994048,0.0,1.0,7.345,1.0,0.4347666373248084,1.0,140.33850694444445,1.0,534.6598958333333,1.0,54.59243055555555,1.0,71.9375,1.0,43.14954861111111,1.0,405.9638888888889,1.0,424.444,0.994048,15.725,15.726,15.204,14.753,14.208,1.0,1.0,1.0,1.0,1.0,37.856,34.677,35.403,30.691,0.0,0.0,0.0,0.970238,13.7154,1.0,39.4063,1.0,57.9341,0.725027,47.2581,1.0,69.4777,1.32366,-0.490642,0.985119,0.0387192,-0.502451,-0.492971,-0.490477,0.985119,0.985119,0.988095,1.50928,1.49664,1.509,1.5225,2.00126,1.9973,2.00424,2.00799,1.44517,1.36651,1.41369,1.41972,2.00644,1.95236,1.98966,1.99223,-9999,-9999
20210409,20210415,12.705,1.0,411.142,220.471,1.0,314.594,1.0,7.881,1.0,95.234,1.0,1.293,1.0,5.667,0.994048,0.3799693293934105,0.9965277777777777,125.87572916666669,1.0,500.12041666666664,1.0,47.698437500000004,1.0,89.61388888888888,1.0,39.39,1.0,392.47222222222223,1.0,425.586,1.0,14.379,14.812,15.101,15.215,15.02,1.0,1.0,1.0,1.0,1.0,37.427,34.953,35.395,29.12,0.0,0.0,0.0,0.985119,3.82633,0.997024,41.9658,0.994048,53.5261,0.745578,44.9407,1.0,57.3204,1.12468,-0.0881883,0.988095,0.036628,-0.0886411,-0.0854121,-0.0786311,0.979167,0.988095,0.988095,1.5782,1.57651,1.58395,1.60064,1.66857,1.65878,1.66857,1.67849,1.8453,1.73072,1.82766,1.8453,1.84596,1.79503,1.83352,1.84596,-9999,-9999
20210416,20210422,8.835,1.0,425.24,218.589,1.0,296.164,1.0,5.731,1.0,95.783,0.979167,0.431,1.0,4.758,0.443452,0.33363075940575876,0.9097222222222222,124.91115046296295,0.9895833333333334,486.96221296296295,0.9895833333333334,42.940104166666664,0.9895833333333334,78.42715277777778,0.9895833333333334,36.656699074074076,0.9895833333333334,370.55412037037036,0.9895833333333334,426.274,1.0,11.697,12.162,12.647,13.066,13.201,1.0,1.0,1.0,1.0,1.0,37.332,35.533,35.474,27.915,0.0,0.0,0.0,0.97619,-0.594188,0.997024,39.2098,0.845238,46.2327,0.8228,53.0687,0.955357,62.5739,1.02087,0.0663469,0.824405,0.0395734,0.0660907,0.0683856,0.0856592,0.824405,0.821429,0.8125,1.65247,1.64502,1.65425,1.66281,1.58806,1.56344,1.57832,1.58769,1.50439,1.50013,1.50371,1.50713,1.10333,1.09917,1.10333,1.11138,-9999,-9999
20210423,20210429,17.753,1.0,437.965,194.647,1.0,352.068,1.0,6.489,1.0,94.938,1.0,0.647,1.0,6.452,0.0,0.4070136551033789,0.9201388888888888,99.65604166666667,1.0,380.4746875,1.0,32.23309027777778,1.0,87.01597222222222,1.0,27.33586805555555,1.0,414.29375000000005,1.0,426.3,1.0,16.934,16.79,16.052,15.504,14.94,1.0,1.0,1.0,1.0,1.0,37.39,35.277,35.403,26.996,0.0,0.455357,0.0,0.991071,14.3554,1.0,38.2649,0.997024,51.7768,0.961458,29.1915,1.0,39.4995,1.03385,-0.313845,0.994048,0.0419855,-0.323178,-0.307898,-0.307277,0.994048,0.994048,0.994048,2.04993,2.04642,2.04991,2.05244,2.35782,2.35503,2.36075,2.36857,2.58423,2.57331,2.58423,2.59079,2.80803,2.79916,2.80664,2.80803,-9999,-9999
20210430,20210506,17.65,1.0,449.242,263.634,1.0,345.196,1.0,7.953,1.0,95.35,0.991071,2.299,1.0,4.726,0.330357,0.3675765096090801,0.96875,145.58712027186763,0.9930555555555557,512.069154107565,0.9930555555555557,40.547667700945624,0.9930555555555557,77.33826093380615,0.9930555555555557,36.113631796690306,0.9930555555555557,418.0647384751773,0.9930555555555557,427.771,0.997024,18.847,18.829,18.282,17.789,17.194,1.0,1.0,1.0,1.0,1.0,37.513,36.065,35.168,25.056,0.0,0.747024,0.0,0.988095,13.6391,0.994048,65.5572,0.988095,76.7325,1.35527,56.2244,0.991071,65.8088,1.23449,-0.966426,0.922619,0.0448223,-0.979119,-0.975824,-0.973654,0.925595,0.925595,0.922619,2.91682,2.91035,2.91757,2.92382,3.89105,3.88175,3.89122,3.89616,3.05477,3.04545,3.05477,3.06814,4.07885,4.07017,4.07885,4.0871,-9999,-9999
20210507,20210513,15.39,1.0,459.023,234.04,1.0,339.3,1.0,6.64,1.0,95.662,1.0,1.221,1.0,5.953,0.991071,0.42614390798866286,0.9895833333333334,136.11482638888887,1.0,478.09173611111123,1.0,37.2378125,1.0,83.68020833333333,1.0,33.78836805555555,1.0,405.45173611111113,1.0,423.84,0.997024,17.335,17.659,17.805,17.838,17.586,1.0,1.0,1.0,1.0,1.0,37.494,35.111,35.238,23.229,0.0,0.380952,0.0,0.991071,4.94223,1.0,62.3276,0.758929,74.6359,1.32332,47.7523,1.0,57.1824,1.19501,-0.551359,0.705357,0.0425476,-0.558512,-0.551214,-0.549336,0.705357,0.714286,0.714286,3.75757,3.75509,3.76489,3.77063,4.30556,4.30556,4.31597,4.32199,3.2384,3.22248,3.23561,3.37926,3.91688,3.91744,3.91919,4.05934,-9999,-9999
20210514,20210520,19.378,1.0,467.277,229.613,1.0,372.895,1.0,5.556,1.0,95.271,1.0,5.244,1.0,4.721,0.922619,0.3076449942894448,0.9583333333333334,142.05850694444445,1.0,470.9838888888889,1.0,35.211666666666666,1.0,116.24583333333334,1.0,32.810972222222226,1.0,428.41875000000005,1.0,423.716,0.994048,20.361,20.2,19.416,18.767,18.095,1.0,1.0,1.0,1.0,1.0,37.443,34.654,35.144,24.108,0.0,0.0,0.0,0.994048,15.8398,1.0,86.1544,0.479167,102.63,1.80315,42.9156,1.0,51.1226,1.09373,-0.800726,0.0,0.0459782,-0.809688,-0.805047,-0.80347,0.0,0.0,0.0,4.00508,3.99654,4.02486,4.0406,4.80816,4.79319,4.82272,4.84385,3.64896,3.62338,3.6452,3.98962,4.10215,4.10646,4.10941,4.3288,-9999,-9999
20210521,20210527,22.078,1.0,473.989,209.469,1.0,397.497,1.0,5.517,1.0,95.61,1.0,0.862,1.0,5.685,0.955357,0.35485575612784764,0.9479166666666666,135.604375,1.0,419.25805555555553,1.0,30.30638888888889,1.0,107.50520833333333,1.0,28.804027777777776,1.0,438.95243055555557,1.0,426.941,0.511905,22.507,22.379,21.624,20.95,20.202,1.0,1.0,1.0,1.0,1.0,37.253,33.288,34.956,29.601,0.0,0.0,0.0,0.979167,13.2027,0.997024,80.1269,0.33631,98.0979,1.28029,23.7089,1.0,29.0264,0.950451,0.0846893,0.0,0.113385,-0.0248992,0.0894924,0.109931,0.0,0.0,0.0,4.13254,4.1062,4.16454,4.18375,4.05079,4.04344,4.08981,4.15304,3.95867,3.93844,3.95108,4.49032,3.90431,3.9072,3.91587,4.20861,-9999,-9999
20210528,20210603,18.463,1.0,479.157,212.293,1.0,368.279,1.0,5.317,1.0,95.681,0.997024,8.046,1.0,3.68,0.89881,0.2537667135902825,0.8159722222222222,132.15251773049644,0.9965277777777778,434.95039967494085,0.9965277777777778,30.380454343971632,0.9965277777777778,117.22132830969268,0.9965277777777778,29.5111369680851,0.9965277777777778,419.4989066193853,0.9965277777777778,432.285,0.77381,20.822,20.985,20.864,20.718,20.351,1.0,1.0,1.0,1.0,1.0,37.615,28.238,34.974,32.081,0.0,0.0,0.0,0.988095,5.11949,1.0,65.7234,0.970238,79.2471,1.1432,40.5427,1.0,48.8851,0.925347,0.126471,0.58631,0.0672388,0.0489299,0.11451,0.126902,0.565476,0.592262,0.595238,3.82216,3.77697,3.82406,3.8641,3.6947,3.70425,3.74429,3.76967,3.86389,3.7407,3.80805,4.49907,4.09804,4.09804,4.11476,4.50375,-9999,-9999
20210604,20210610,24.743,1.0,482.783,310.745,1.0,390.015,1.0,9.7,1.0,95.085,1.0,0.0,1.0,4.522,0.979167,0.267856981760904,0.9756944444444443,197.06871527777776,1.0,634.9196527777779,1.0,44.79690972222223,1.0,112.90381944444444,1.0,42.803090277777784,1.0,456.86319444444445,1.0,430.878,1.0,25.208,24.84,23.685,22.733,21.809,1.0,1.0,1.0,1.0,1.0,37.267,28.162,34.871,34.669,0.0,0.119048,0.0,0.994048,20.1367,1.0,93.7708,0.997024,119.051,1.50238,47.936,0.994048,60.8595,0.901025,-0.829014,0.991071,0.0675064,-0.84601,-0.834836,-0.822454,0.994048,0.982143,0.994048,4.17593,4.17411,4.19512,4.23999,4.99278,4.98049,5.01321,5.06142,4.61551,4.5024,4.54084,4.79384,5.46551,5.41436,5.46551,5.57751,-9999,-9999
20210611,20210617,28.23,1.0,484.875,331.666,1.0,395.197,1.0,18.235,1.0,95.453,1.0,0.072,1.0,3.732,0.988095,0.23214734639723603,0.96875,198.86559338061465,0.986111111111111,660.2373981481481,0.9895833333333334,48.84710648148148,0.9895833333333334,71.46833333333332,0.9895833333333334,45.228787037037044,0.9895833333333334,479.26210648148145,0.9895833333333334,426.526,0.863095,28.741,28.27,27.016,25.915,24.828,1.0,1.0,1.0,1.0,1.0,37.096,30.18,34.873,27.766,0.333333,0.85119,0.0,0.982143,23.4383,1.0,89.3131,0.988095,116.065,1.50071,47.5255,0.988095,61.7608,1.07031,-0.875907,0.78869,0.0681544,-0.883955,-0.879204,-0.872556,0.791667,0.782738,0.77381,3.90071,3.89886,3.91429,3.9164,4.79753,4.77785,4.78744,4.79753,4.5124,4.48615,4.49915,4.58671,5.46613,5.46097,5.49332,5.54922,-9999,-9999
20210618,20210624,27.257,1.0,485.443,326.156,1.0,387.652,1.0,18.408,1.0,95.084,1.0,0.503,1.0,6.749,0.988095,0.40709485124989525,0.986111111111111,186.37795138888887,1.0,642.4073958333335,1.0,52.14684027777778,1.0,77.12395833333333,1.0,47.58673611111112,1.0,475.7944444444445,1.0,421.235,0.967262,28.57,28.28,27.438,26.622,25.722,1.0,1.0,1.0,1.0,1.0,37.114,24.423,34.974,21.719,0.949405,1.0,0.0,0.967262,22.2892,1.0,66.7071,0.997024,83.9627,1.31621,65.3265,0.994048,82.225,1.46511,-0.197106,0.934524,0.0563775,-0.207018,-0.194529,-0.185688,0.9375,0.934524,0.9375,2.92541,2.92907,2.93282,2.93996,3.12477,3.11876,3.12477,3.13949,3.18061,3.17563,3.18809,3.20921,3.38602,3.39216,3.42127,3.42428,-9999,-9999
20210625,20210701,23.967,1.0,484.499,193.47,1.0,420.131,1.0,7.154,1.0,95.431,1.0,15.445,1.0,3.361,0.166667,0.25981310222343695,0.8090277777777778,134.3548263888889,1.0,405.7261805555556,1.0,32.637395833333336,1.0,128.53194444444446,1.0,27.241874999999997,1.0,454.8413194444444,1.0,431.083,1.0,26.123,26.198,25.943,25.628,25.113,1.0,1.0,1.0,1.0,1.0,36.214,23.289,34.871,25.504,0.77381,0.872024,0.0,0.782738,4.72783,1.0,53.416,0.997024,69.9698,1.16883,25.0262,0.997024,32.7819,0.960781,1.0051,1.0,0.0942609,0.988428,1.07373,1.13265,1.0,1.0,1.0,5.30147,5.30147,5.33599,5.34568,4.22774,4.18998,4.30595,4.33512,5.83433,5.83358,5.87833,5.95403,4.11591,4.11454,4.1833,4.21595,-9999,-9999
20210702,20210708,24.923,1.0,482.054,258.667,1.0,402.092,1.0,8.797,1.0,95.491,0.991071,2.083,1.0,3.064,0.985119,0.23378790524721912,0.9791666666666669,159.78551418439716,0.9965277777777778,502.3178457125603,0.9930555555555555,38.43350543478261,0.9930555555555555,121.91602393617022,0.9965277777777778,33.11898123522459,0.9965277777777778,457.5107343380614,0.9965277777777778,431.24,1.0,26.279,26.24,25.736,25.296,24.763,1.0,1.0,1.0,1.0,1.0,36.405,23.543,34.873,35.681,0.0119048,0.0625,0.0,0.785714,7.01179,1.0,83.9585,0.997024,109.959,1.46042,38.6037,1.0,50.5588,0.989595,-0.308164,0.994048,0.0813414,-0.34667,-0.123102,-0.0803309,0.994048,0.994048,0.994048,5.45009,5.3205,5.43137,5.45081,5.57319,5.52243,5.57135,5.74849,5.26445,5.2099,5.24439,5.28938,4.56513,4.56392,4.57507,4.58351,-9999,-9999
20210709,20210715,26.236,1.0,478.122,302.894,1.0,389.807,1.0,12.826,1.0,95.548,0.994048,0.0,1.0,5.16,1.0,0.3127475601964456,0.9965277777777777,201.71314790189126,0.9965277777777777,656.37125,1.0,50.262708333333336,1.0,78.85868055555555,1.0,46.53236111111111,1.0,468.86875000000003,1.0,424.514,1.0,27.185,27.174,26.727,26.249,25.635,1.0,1.0,1.0,1.0,1.0,36.503,23.788,34.974,33.232,0.0,0.0,0.0,0.991071,10.8271,1.0,84.6087,1.0,116.059,1.52107,42.2221,1.0,57.9169,0.971975,-0.733241,0.994048,0.10729,-0.755424,-0.725449,-0.699105,0.997024,0.994048,0.991071,4.55384,4.46228,4.54491,4.56373,5.27929,5.18155,5.2456,5.27929,4.44275,4.37809,4.43542,4.54573,5.0628,5.04319,5.06806,5.12539,-9999,-9999
20210716,20210722,25.166,1.0,472.717,295.674,1.0,389.397,1.0,11.458,1.0,95.715,0.988095,5.603,1.0,3.443,0.988095,0.21940200314267136,0.9756944444444445,177.24203679078016,0.9965277777777778,583.0204949763594,0.9965277777777778,45.0468343676123,0.9965277777777778,104.80179521276595,0.9965277777777778,41.98540410756501,0.9965277777777778,463.2932993498818,0.9965277777777778,426.642,0.997024,27.19,27.124,26.701,26.318,25.814,1.0,1.0,1.0,1.0,1.0,36.473,23.579,34.871,32.738,0.0,0.0,0.0,0.967262,7.93459,1.0,94.122,1.0,115.887,1.69135,46.0446,1.0,56.6918,0.967262,-1.48675,0.958333,0.0763225,-1.48524,-1.46757,-1.37654,0.958333,0.955357,0.955357,3.76605,3.63072,3.76635,4.0971,5.25129,5.13608,5.25159,5.41536,5.28487,4.7554,5.05834,5.23712,6.03568,5.89446,5.9713,6.00934,-9999,-9999
20210723,20210729,28.122,1.0,465.856,294.115,1.0,413.18,1.0,14.541,1.0,95.556,0.991071,4.31,1.0,3.555,0.669643,0.23237026109543976,0.7743055555555555,186.9439295212766,0.9930555555555557,604.9253819444444,1.0,45.204965277777774,1.0,88.53964982269504,0.9965277777777778,41.430515661938536,0.9965277777777778,475.5307624113475,0.9965277777777778,428.937,0.997024,27.863,27.736,27.157,26.636,26.035,1.0,1.0,1.0,1.0,1.0,36.321,23.356,34.873,34.932,0.0,0.0,0.0,0.973214,12.6997,1.0,113.122,0.988095,145.83,1.9569,26.2046,1.0,33.7813,0.804727,-1.02163,0.940476,0.0695262,-1.02124,-0.959914,-0.925675,0.955357,0.958333,0.916667,4.47684,4.4742,4.50364,4.53103,5.49808,5.40284,5.49375,5.50117,5.85035,5.6752,5.84818,5.91248,6.63088,6.53705,6.5795,6.64053,-9999,-9999
20210730,20210805,25.709,1.0,457.561,277.43,1.0,388.087,1.0,14.058,1.0,95.754,0.991071,5.819,1.0,3.22,0.0,-9999,-9999,165.63270833333334,1.0,566.4857638888889,1.0,42.98385416666667,1.0,94.20277777777778,1.0,41.71100694444444,1.0,459.67083333333335,1.0,427.328,0.482143,26.442,26.543,26.439,26.324,26.014,1.0,1.0,1.0,1.0,1.0,36.577,23.611,34.974,36.548,0.0,0.0,0.0,0.958333,2.397,1.0,103.919,0.535714,137.264,1.78703,24.1124,0.556548,31.8492,0.758942,-1.07838,0.395833,0.0737772,-1.11884,-1.07317,-1.00694,0.431548,0.422619,0.410714,4.27799,4.25834,4.27218,4.27799,5.35766,5.2783,5.34959,5.37811,5.28919,4.79429,5.04924,5.34771,6.37059,6.28688,6.32748,6.43438,-9999,-9999
20210806,20210812,29.047,1.0,447.861,295.68,1.0,405.723,1.0,18.721,1.0,95.2,0.991071,0.575,1.0,6.638,0.607143,-9999,-9999,176.92739509456268,0.9965277777777777,592.5461140661938,0.9965277777777777,45.79847739361703,0.9965277777777777,91.35817819148936,0.9965277777777777,44.54256131796691,0.9965277777777777,477.5932697990543,0.9965277777777777,421.494,0.907738,27.018,26.941,26.493,26.129,25.669,1.0,1.0,1.0,1.0,1.0,36.033,23.395,34.871,34.893,0.0,0.0,0.0,0.970238,8.94178,1.0,107.805,0.880952,154.491,1.30869,13.0787,0.922619,18.7426,0.854284,-1.81767,0.800595,0.0718255,-1.82016,-1.81721,-1.80595,0.803571,0.794643,0.791667,4.49487,4.46005,4.49274,4.50019,6.30038,6.26797,6.30184,6.31967,5.05104,4.85379,5.01137,5.07764,6.19077,6.16069,6.19102,6.23232,-9999,-9999
20210813,20210819,24.413,1.0,436.795,211.861,1.0,405.757,1.0,7.623,1.0,95.546,1.0,12.716,1.0,3.332,0.96131,0.20805550251813107,0.9375,140.4007638888889,1.0,498.3113679029304,0.9479166666666666,37.93061126373626,0.9479166666666666,96.39618055555555,1.0,32.69954861111111,1.0,454.6454861111111,1.0,433.506,0.800595,26.044,26.134,25.967,25.848,25.579,1.0,1.0,1.0,1.0,1.0,36.312,23.222,34.873,34.089,0.0,0.0,0.0,0.72619,2.69674,1.0,72.1372,1.0,95.9445,1.04225,25.7729,1.0,34.2786,0.889413,-0.667631,0.967262,0.078033,-0.674763,-0.661947,-0.642797,0.979167,0.967262,0.97619,4.87903,4.69455,4.81701,4.87922,5.54403,5.32169,5.52203,5.52696,5.69221,5.27926,5.45101,5.60183,6.10159,5.89874,5.99731,5.99817,-9999,-9999
