TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170614,28.821,0.0,484.937,331.457,0.0,402.905,0.0,18.412,0.0,94.932,0.0,0.015,0.0,7.035,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,18.9401,-9999,-9999,-9999,32.3008,-9999,38.9349,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170615,28.36,0.0,485.111,307.92,0.0,405.851,0.0,16.576,0.0,95.038,0.0,2.223,0.0,5.883,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,20.8028,-9999,-9999,-9999,35.0108,-9999,42.1138,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170616,28.396,0.0,485.255,333.784,0.0,404.469,0.0,18.538,0.0,94.777,0.0,0.0,0.0,5.472,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,19.2729,-9999,-9999,-9999,32.4187,-9999,38.9262,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170617,29.743,0.0,485.367,336.636,0.0,404.518,0.0,19.661,0.0,94.359,0.0,0.0,0.0,5.99,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,18.8276,-9999,-9999,-9999,32.3008,-9999,38.7037,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170618,22.681,0.0,485.448,113.033,0.0,396.478,0.0,9.697,0.0,95.118,0.0,6.372,0.0,6.297,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,20.6738,-9999,-9999,-9999,35.0108,-9999,41.8528,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170619,24.924,0.0,485.498,331.072,0.0,368.684,0.0,17.236,0.0,95.544,0.0,0.0,0.0,2.942,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,19.1773,-9999,-9999,-9999,32.4187,-9999,38.7331,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170620,27.041,0.0,485.517,337.521,0.0,385.035,0.0,17.149,0.0,95.589,0.0,0.0,0.0,3.14,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,18.7679,-9999,-9999,-9999,32.3008,-9999,38.5808,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170621,27.791,0.0,485.505,332.977,0.0,382.567,0.0,21.2,0.0,95.164,0.0,0.0,0.0,5.065,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,20.6504,-9999,-9999,-9999,35.0108,-9999,41.8054,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170622,26.761,0.0,485.462,334.613,0.0,386.705,0.0,18.547,0.0,94.627,0.0,0.0,0.0,3.722,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,19.1604,-9999,-9999,-9999,32.4187,-9999,38.6989,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170623,26.827,0.0,485.389,254.762,0.0,403.966,0.0,17.225,0.0,95.131,0.0,0.993,0.0,5.787,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,18.8126,-9999,-9999,-9999,32.3008,-9999,38.6727,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170624,23.745,0.0,485.285,266.987,0.0,385.325,0.0,16.125,0.0,96.049,0.0,2.027,0.0,4.239,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,20.7537,-9999,-9999,-9999,35.0108,-9999,42.0145,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170625,23.7,0.0,485.149,167.169,0.0,403.381,0.0,13.496,0.0,96.207,0.0,1.782,0.0,3.164,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,19.3065,-9999,-9999,-9999,32.4187,-9999,38.994,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170626,24.9,0.0,484.984,240.095,0.0,405.667,0.0,14.232,0.0,95.863,0.0,0.871,0.0,2.556,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,18.9737,-9999,-9999,-9999,32.3008,-9999,39.004,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170627,26.871,0.0,484.788,323.205,0.0,389.176,0.0,16.569,0.0,95.398,0.0,0.007,0.0,5.617,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,20.9583,-9999,-9999,-9999,35.0108,-9999,42.4287,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170628,28.066,0.0,484.56,336.25,0.0,389.807,0.0,18.726,0.0,94.927,0.0,0.0,0.0,9.078,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,19.5718,-9999,-9999,-9999,32.4187,-9999,39.5299,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170629,29.365,0.0,484.303,336.409,0.0,400.35,0.0,19.913,0.0,94.678,0.0,0.0,0.0,8.133,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,19.2817,-9999,-9999,-9999,32.3008,-9999,39.6372,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170630,27.238,0.0,484.014,285.84,0.0,413.598,0.0,15.389,0.0,95.199,0.0,18.191,0.0,4.91,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,21.3565,-9999,-9999,-9999,35.0108,-9999,43.2349,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170701,24.399,0.0,483.695,223.226,0.0,405.906,0.0,9.104,0.0,95.683,0.0,6.254,0.0,3.177,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,19.9414,-9999,-9999,-9999,32.4187,-9999,40.2764,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170702,24.489,0.0,483.346,189.969,0.0,404.119,0.0,7.5,0.0,95.57,0.0,21.49,0.0,3.949,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,19.6701,-9999,-9999,-9999,32.3008,-9999,40.4355,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170703,24.84,0.0,482.966,297.219,0.0,406.758,0.0,10.081,0.0,95.35,0.0,22.837,0.0,4.453,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,21.8131,-9999,-9999,-9999,35.0108,-9999,44.1592,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170704,23.865,0.0,482.555,298.205,0.0,410.863,0.0,8.99,0.0,95.414,0.0,6.572,0.0,2.405,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,20.4014,-9999,-9999,-9999,32.4187,-9999,41.2055,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170705,25.163,0.0,482.115,259.036,0.0,406.179,0.0,8.85,0.0,95.672,0.0,20.057,0.0,1.89,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,20.1247,-9999,-9999,-9999,32.3008,-9999,41.37,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170706,26.889,0.0,481.644,289.951,0.0,395.887,0.0,13.405,0.0,95.831,0.0,0.105,0.0,1.523,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,22.25,-9999,-9999,-9999,35.0108,-9999,45.0436,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170707,27.969,0.0,481.142,334.373,0.0,390.692,0.0,16.661,0.0,95.76,0.0,0.0,0.0,2.426,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,20.7205,-9999,-9999,-9999,32.4187,-9999,41.85,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170708,25.644,0.0,480.611,314.538,0.0,396.362,0.0,11.413,0.0,95.723,0.0,3.539,0.0,3.402,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,20.3696,-9999,-9999,-9999,32.3008,-9999,41.8736,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170709,26.434,0.0,480.05,303.4,0.0,403.656,0.0,14.171,0.0,95.542,0.0,0.0,0.0,3.764,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,22.4651,-9999,-9999,-9999,35.0108,-9999,45.4792,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170710,27.882,0.0,479.456,320.606,0.0,400.814,0.0,16.543,0.0,95.27,0.0,0.0,0.0,5.042,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,20.9068,-9999,-9999,-9999,32.4187,-9999,42.2263,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170711,29.032,0.0,478.835,335.848,0.0,388.768,0.0,21.665,0.0,95.2,0.0,0.0,0.0,6.175,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,20.5439,-9999,-9999,-9999,32.3008,-9999,42.2319,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170712,28.893,0.0,478.182,333.725,0.0,391.715,0.0,21.398,0.0,95.387,0.0,0.0,0.0,6.079,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,22.7392,-9999,-9999,-9999,35.0108,-9999,46.034,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170713,28.173,0.0,477.5,304.383,0.0,401.506,0.0,17.913,0.0,95.72,0.0,0.0,0.0,4.264,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,20.5428,-9999,-9999,-9999,32.4187,-9999,41.491,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170714,28.217,0.0,476.787,307.362,0.0,399.508,0.0,19.6,0.0,95.788,0.0,0.0,0.0,2.531,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,19.5601,-9999,-9999,-9999,32.3008,-9999,40.2093,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170715,28.108,0.0,476.045,297.33,0.0,411.844,0.0,17.876,0.0,95.721,0.0,0.124,0.0,2.097,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,20.7922,-9999,-9999,-9999,35.0108,-9999,42.0923,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170716,26.161,0.0,475.272,216.896,0.0,415.277,0.0,8.496,0.0,95.55,0.0,18.107,0.0,2.155,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.21672,-9999,16.051,-9999,18.7704,-9999,-9999,-9999,32.4187,-9999,37.9113,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170717,27.48,0.0,474.471,299.216,0.0,400.367,0.0,14.2,0.0,95.423,0.0,0.178,0.0,3.706,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.07248,-9999,15.7129,-9999,18.3445,-9999,-9999,-9999,32.3008,-9999,37.7105,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170718,28.231,0.0,473.638,327.032,0.0,397.003,0.0,16.468,0.0,95.555,0.0,0.0,0.0,4.998,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90301,-9999,17.2941,-9999,20.1681,-9999,-9999,-9999,35.0108,-9999,40.8289,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
