TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20190618,20190624,27.795,1.0,482.778,272.33,1.0,422.586,1.0,10.026,1.0,101.023,1.0,0.642,1.0,2.418,1.0,0.40802413757906325,1.0,202.97649305555558,1.0,612.6618055555556,1.0,17.877604166666668,1.0,111.16736111111112,1.0,39.27486111111111,1.0,470.28715277777786,1.0,425.205,0.991071,25.383,24.701,24.141,23.408,22.183,25.452,19.964,21.936,18.558,1.0,1.0,1.0,1.0,1.0,0.130952,1.0,0.0,1.0,20.217,16.371,12.832,26.289,12.148,24.766,31.727,0.458333,0.452381,0.33631,0.46131,0.357143,0.428571,0.0,9.54643,0.997024,158.697,0.705357,176.542,3.26696,5.01897,0.717262,5.58337,1.09777,-4.72389,0.125,0.286868,-4.74203,-4.69445,-4.62567,0.125,0.116071,0.125,5.91648,5.64139,6.03858,6.35427,10.8104,10.3391,10.8104,11.0316,15.961,15.9096,15.956,16.0793,14.3108,14.3056,14.3456,14.3985,-9999,-9999
20190625,20190701,25.957,1.0,481.926,274.798,1.0,410.643,1.0,8.883,1.0,101.556,1.0,2.779,1.0,1.468,0.991071,0.2577998948592774,0.9895833333333334,185.2823263888889,1.0,570.4832638888889,1.0,16.328124999999996,1.0,112.88506944444445,1.0,35.024548611111115,1.0,456.5201388888889,1.0,432.39,0.997024,24.558,24.056,23.821,23.428,22.63,25.413,20.452,21.948,18.822,1.0,1.0,1.0,1.0,1.0,0.946429,1.0,0.0,1.0,19.927,16.233,12.866,26.24,12.198,24.667,31.779,0.982143,0.973214,0.991071,0.97619,1.0,0.985119,0.0,4.09401,1.0,154.292,0.0119048,170.701,3.33518,7.65975,0.0119048,8.47438,1.08115,-4.28763,0.0,0.7432,-4.41189,-4.38436,-4.24325,0.0,0.0,0.0,7.43323,6.48857,7.47499,8.01263,11.9028,11.0103,11.8865,12.4041,13.1741,12.9727,13.163,13.2147,12.9384,12.9225,13.0064,13.0651,-9999,-9999
20190702,20190708,27.47,1.0,479.823,274.64,1.0,421.66,1.0,9.679,1.0,101.231,0.991071,4.418,1.0,1.501,0.994048,0.23898268064292305,0.9826388888888888,199.30958333333334,1.0,603.9805902777778,1.0,17.2775,1.0,80.47916666666667,1.0,35.58996527777778,1.0,469.15763888888887,1.0,439.691,0.994048,25.613,25.052,24.693,24.12,23.055,25.73,20.725,21.972,19.106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.851,15.623,12.619,25.162,11.745,23.728,31.676,0.988095,0.985119,0.997024,0.994048,0.994048,0.988095,0.0,6.27227,1.0,160.11,0.0,178.115,2.64092,8.59519,0.0,9.56174,3.70329,-3.96781,0.0,-9999,-4.59374,-3.74833,-3.08121,0.0,0.0,0.0,9.68269,7.93424,9.77358,10.399,13.7185,11.2613,13.2841,13.7734,10.8269,10.5599,10.795,10.9063,11.3507,11.3523,11.4484,11.5071,-9999,-9999
20190709,20190715,26.674,1.0,476.469,215.81,1.0,430.062,1.0,7.15,1.0,101.135,0.997024,8.694,1.0,2.146,0.982143,0.3667202522023971,0.9687499999999999,168.3326388888889,1.0,503.8785763888889,1.0,14.536180555555559,1.0,92.63263888888889,1.0,29.91340277777778,1.0,464.6708333333334,1.0,434.842,0.994048,25.565,25.084,24.841,24.387,23.484,26.597,21.107,21.958,19.381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.502,16.843,13.006,25.208,11.459,22.79,31.727,1.0,0.994048,1.0,0.994048,0.997024,0.970238,0.0,4.29703,1.0,100.655,0.0,115.277,2.86023,12.7424,0.0,14.5934,0.962745,-2.09703,0.0,1.27788,-2.75789,-1.57782,-0.691778,0.0,0.0,0.0,11.3174,8.87981,11.3542,12.176,13.485,10.5788,12.7826,13.4513,8.22624,7.83964,8.20256,8.5854,8.79423,8.79631,8.91293,9.10194,-9999,-9999
20190716,20190722,27.082,1.0,471.86,254.472,1.0,425.007,1.0,8.36,1.0,101.363,1.0,1.14,1.0,1.691,0.988095,0.2925961902809135,0.9826388888888888,182.26812499999997,1.0,542.8854513888889,1.0,15.324097222222221,1.0,98.28680555555555,1.0,30.614583333333332,1.0,465.6041666666667,1.0,432.265,0.994048,25.634,25.146,24.893,24.437,23.581,27.027,21.378,21.957,19.643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.124,18.246,14.183,25.984,11.441,21.815,31.779,0.997024,0.988095,0.991071,0.997024,0.997024,0.872024,0.0,5.23635,0.994048,120.015,0.39881,141.419,3.1357,18.7191,0.5,22.0574,1.05653,-3.49134,0.285714,0.603526,-4.32873,-2.32753,-1.81989,0.205357,0.407738,0.369048,13.3678,10.1425,13.3662,14.3839,16.9671,12.5622,16.0278,16.8147,5.71591,5.24635,5.68584,6.56965,8.45075,8.45352,8.60775,8.98923,-9999,-9999
20190723,20190729,25.925,1.0,465.989,289.753,1.0,385.362,1.0,13.225,1.0,101.506,0.96131,0.071,1.0,1.512,1.0,0.2527344895672844,0.9861111111111112,178.7597037037037,0.9895833333333334,589.2859976851852,0.9895833333333334,17.036729166666667,0.9895833333333334,80.15770833333333,0.9895833333333334,35.50025462962963,0.9895833333333334,453.45185185185187,0.9895833333333334,420.086,1.0,24.065,23.648,23.567,23.351,23.007,26.793,21.492,21.97,19.878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,18.107,15.203,12.685,24.739,11.202,20.733,32.307,0.988095,0.991071,0.958333,0.970238,0.970238,0.845238,0.0,0.903457,0.997024,144.516,0.97619,165.51,3.45672,17.1525,0.988095,19.6442,1.03834,-4.05083,0.967262,0.495614,-4.75052,-4.14143,-3.54234,0.985119,0.967262,0.970238,11.3063,8.71654,11.5906,12.6067,15.7517,13.4671,15.7475,16.4236,5.20516,4.21979,4.67269,5.21752,9.42017,9.42017,9.75046,9.9885,-9999,-9999
20190730,20190805,26.11,1.0,458.85,262.811,1.0,414.046,1.0,8.972,1.0,101.198,0.964286,2.85,1.0,1.393,0.982143,0.2340176922138187,0.9652777777777777,186.6528425925926,0.9895833333333334,564.5787615740741,0.9895833333333334,16.383377314814815,0.9895833333333334,102.21263888888889,0.9895833333333334,31.73047222222222,0.9895833333333334,459.5332407407407,0.9895833333333334,434.404,0.958333,24.753,24.262,24.052,23.701,23.052,26.538,21.388,21.944,20.004,1.0,1.0,1.0,1.0,1.0,0.997024,1.0,0.0,1.0,17.015,14.683,11.823,23.328,10.846,19.812,36.356,0.982143,0.988095,0.997024,0.940476,0.991071,0.967262,0.0,3.85235,0.988095,125.702,1.0,152.277,3.16445,27.2009,0.988095,32.9514,1.24126,-4.28748,0.949405,0.479048,-4.76405,-4.27744,-4.08662,0.946429,0.952381,0.958333,5.021,5.36414,5.90463,6.04245,10.1498,9.60625,10.0769,10.2636,5.02128,5.02156,7.23436,7.97206,12.2671,10.9434,12.3012,12.667,-9999,-9999
20190806,20190812,27.841,1.0,450.441,246.673,1.0,426.359,1.0,9.724,1.0,101.025,0.982143,2.209,1.0,1.494,0.991071,0.2519883536228617,0.9826388888888888,169.20142361111112,1.0,510.7324305555556,1.0,15.00611111111111,1.0,92.72916666666667,1.0,28.24361111111111,1.0,468.23854166666666,1.0,437.687,0.970238,25.876,25.337,24.985,24.461,23.546,26.769,21.523,21.955,20.101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.127,14.867,11.599,22.46,10.681,18.981,36.618,0.997024,0.997024,0.991071,0.970238,0.982143,0.994048,0.0,6.19552,0.997024,115.892,1.0,139.208,2.85196,25.5437,1.0,30.6828,1.02104,-3.1967,0.764881,0.312169,-3.28148,-3.23337,-3.16721,0.729167,0.729167,0.767857,5.40433,5.40227,5.40773,5.4708,8.59598,8.57984,8.68461,8.73601,5.50734,5.59814,6.7618,8.46963,10.3987,8.70703,9.37546,10.4386,-9999,-9999
20190813,20190819,28.797,1.0,440.771,279.648,1.0,409.926,1.0,15.107,1.0,101.05,0.985119,0.641,1.0,1.535,0.988095,0.2544988397309295,0.9756944444444443,187.01512962962963,0.9895833333333334,606.1600505050504,0.986111111111111,17.811107954545456,0.986111111111111,58.65782407407408,0.9895833333333334,33.72259722222222,0.9895833333333334,477.3344675925926,0.9895833333333334,433.089,0.925595,26.294,25.747,25.407,24.931,24.062,27.273,21.828,21.979,20.254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0238095,1.0,15.858,14.436,11.36,21.716,10.497,18.166,36.609,0.988095,0.991071,0.985119,0.949405,0.991071,0.994048,0.0,5.00399,0.985119,121.082,0.994048,137.617,2.877,37.1867,1.0,42.2649,1.18508,-4.11151,0.809524,0.285126,-4.09493,-4.01276,-3.98054,0.809524,0.824405,0.824405,4.90905,4.89828,4.94768,4.99804,8.87256,8.88344,9.0108,9.04451,5.21131,5.21131,6.89038,8.63001,8.54928,7.25105,8.39861,9.50068,-9999,-9999
20190820,20190826,25.856,1.0,429.859,184.84,1.0,428.215,1.0,6.476,1.0,101.216,0.997024,9.834,1.0,1.701,0.931548,0.2784839420587289,0.986111111111111,145.94407432033097,0.9930555555555555,443.1311564009661,0.9930555555555557,13.46184782608696,0.9930555555555557,98.22267287234042,0.9965277777777777,23.670602098108745,0.9965277777777777,461.60263741134753,0.9965277777777777,430.872,0.907738,25.303,24.887,24.759,24.455,23.839,27.193,21.963,21.969,20.429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.779762,1.0,17.434,15.723,11.621,21.339,10.293,17.501,36.678,0.979167,0.994048,0.988095,0.994048,0.982143,0.991071,0.0,2.25543,0.991071,81.3273,0.997024,99.2768,2.194,24.9529,1.0,30.4601,1.15954,-3.07694,0.904762,0.241681,-3.13885,-2.97693,-2.79361,0.904762,0.901786,0.904762,5.63887,4.97753,5.05973,5.38129,8.06019,7.83352,7.8596,8.50469,4.87558,4.87558,6.87506,7.8681,8.31439,7.42138,8.74423,9.31026,-9999,-9999
20190827,20190902,25.588,0.994048,417.748,262.854,1.0,396.089,0.994048,9.246,0.994048,101.298,0.970238,0.214,1.0,1.634,0.991071,0.2793491466720013,0.9861111111111112,174.48004103535354,0.986111111111111,538.3076920015371,0.9791666666666665,17.439659090909092,0.986111111111111,69.86511994949495,0.986111111111111,30.31046085858586,0.986111111111111,455.0388573232324,0.986111111111111,430.881,0.797619,24.472,24.062,23.97,23.768,23.434,26.877,22.005,21.942,20.559,0.994048,0.994048,0.994048,0.994048,0.994048,0.994048,0.994048,0.994048,0.994048,21.052,19.197,13.999,22.475,10.403,17.267,36.934,0.985119,0.991071,0.988095,0.982143,0.988095,0.922619,0.0,2.16178,0.994048,116.59,0.994048,141.398,2.54434,24.9448,0.994048,30.2526,1.12681,-3.34432,0.791667,0.195762,-3.36396,-3.18908,-3.1387,0.791667,0.791667,0.791667,7.32756,6.0386,6.305,7.02295,9.5865,9.20882,9.40139,10.4027,7.62072,4.22246,6.82006,7.62068,11.9921,7.35115,11.3913,11.712,-9999,-9999
20190903,20190909,27.8,1.0,404.5,273.824,1.0,400.122,1.0,12.187,1.0,101.182,0.96131,0.0,1.0,1.591,0.997024,0.24658179052599025,0.9930555555555557,176.3389236111111,1.0,568.9704861111111,1.0,18.753472222222225,1.0,55.22222222222222,1.0,31.22861111111111,1.0,467.8583333333333,1.0,437.352,1.0,25.498,24.959,24.639,24.242,23.59,26.795,21.963,22.012,20.638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.583,15.149,12.422,22.017,10.373,17.186,36.888,0.988095,1.0,0.997024,0.943452,0.994048,0.991071,0.0,5.03981,0.997024,112.943,0.991071,135.494,2.5104,28.4139,0.994048,34.0873,1.21195,-1.99799,0.934524,0.223068,-2.17817,-1.99799,-1.35887,0.916667,0.934524,0.958333,6.54983,5.99818,6.39817,6.52329,8.27126,7.8465,8.27126,8.7105,4.12365,3.51048,3.97086,4.12365,6.08984,5.94164,6.15743,6.33258,-9999,-9999
20190910,20190916,28.142,1.0,390.207,242.618,1.0,407.538,1.0,13.098,1.0,101.575,0.97619,0.0,1.0,1.595,1.0,0.2335251987062605,0.9965277777777777,152.02427304964542,0.9965277777777778,500.20295138888883,1.0,16.747569444444444,1.0,70.61284722222221,1.0,26.594618055555557,1.0,470.19374999999997,1.0,437.548,1.0,25.93,25.38,25.065,24.661,23.932,27.135,22.079,22.302,20.711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.375,14.183,11.334,21.084,10.191,17.049,36.75,0.994048,0.994048,1.0,0.946429,0.991071,0.997024,0.0,3.93578,1.0,99.8726,1.0,106.306,2.34984,38.9608,1.0,41.4706,1.46671,-1.45852,0.991071,0.261822,-1.67676,-1.43067,-1.20184,0.994048,0.988095,0.988095,6.44218,5.58905,6.0916,6.25685,7.59757,7.18202,7.42059,7.57545,5.75077,4.33532,5.13579,5.75102,6.00178,5.80803,6.27208,6.6404,-9999,-9999
20190917,20190923,26.829,1.0,374.992,237.417,1.0,389.294,1.0,15.738,1.0,101.467,0.991071,0.0,1.0,2.123,0.997024,0.3341289170786865,0.9965277777777778,136.35447916666666,1.0,485.6875694444445,1.0,17.00847222222222,1.0,60.35347222222222,1.0,26.719930555555553,1.0,462.08819444444447,1.0,425.591,1.0,24.87,24.369,24.181,23.929,23.555,27.019,22.156,22.1,20.806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.859,13.691,10.772,20.221,9.907,16.704,36.329,0.973214,0.988095,0.988095,0.958333,0.979167,0.988095,0.0,0.654461,0.991071,88.6468,0.994048,90.5162,2.13402,46.8037,0.994048,47.7907,1.65899,-1.23134,0.973214,0.225381,-1.41366,-1.23941,-0.967954,0.96131,0.973214,0.985119,4.2494,4.16183,4.19793,4.5068,5.4678,5.43392,5.48927,5.53866,2.34487,2.22287,2.28285,2.43653,4.49327,4.04992,4.12485,4.19279,-9999,-9999
20190924,20190930,28.22,1.0,359.015,213.865,1.0,411.427,1.0,14.614,1.0,101.196,0.970238,0.0,1.0,1.464,0.997024,0.22379854707169566,0.9930555555555555,133.55694444444444,1.0,450.9111805555556,1.0,16.357673611111114,1.0,73.3704861111111,1.0,23.180729166666666,1.0,471.3465277777778,1.0,433.714,1.0,25.597,24.971,24.563,24.114,23.435,26.719,21.994,22.168,20.852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.016,13.413,10.485,19.617,9.686,16.313,36.574,1.0,0.997024,0.994048,0.994048,0.997024,0.997024,0.0,4.66627,1.0,68.2926,1.0,70.203,1.85048,56.1637,1.0,57.7347,1.46409,0.453764,0.991071,0.211914,0.445214,0.464192,0.523875,0.991071,0.991071,0.991071,4.47421,4.34887,4.47479,4.54277,3.83187,3.91832,4.01024,4.08982,4.16956,4.00198,4.1686,4.62773,3.96576,3.64661,3.74928,3.93744,-9999,-9999
20191001,20191007,27.589,1.0,342.478,194.757,1.0,412.577,1.0,14.649,1.0,101.261,0.964286,0.426,1.0,1.784,0.991071,0.30505595860002105,0.9756944444444445,127.86278294917258,0.9965277777777777,435.86954861111116,1.0,16.836319444444445,1.0,60.77465277777778,1.0,22.253472222222218,1.0,473.42326388888887,1.0,434.692,1.0,25.761,25.194,24.876,24.489,23.826,27.036,22.081,21.766,20.874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.57,13.287,10.421,19.414,9.612,16.04,36.682,0.994048,0.997024,0.991071,0.994048,0.97619,0.994048,0.151786,2.86921,1.0,57.0181,1.0,63.1831,1.68102,47.2427,1.0,52.3507,1.30423,0.821937,0.991071,0.206839,0.829454,0.844398,0.872219,0.991071,0.994048,0.994048,3.8814,3.765,3.86461,3.91212,2.91363,2.93073,2.99126,3.0531,3.03051,2.90587,3.05646,3.17898,2.48429,2.26854,2.42207,2.45003,-9999,-9999
20191008,20191014,19.794,1.0,325.624,145.493,1.0,386.851,1.0,7.142,1.0,101.403,1.0,3.408,1.0,1.884,1.0,0.37451139091048874,0.9965277777777777,98.23418291962174,0.9965277777777777,332.6799305555556,1.0,12.553333333333333,1.0,65.03541666666666,1.0,16.997847222222223,1.0,427.47256944444445,1.0,426.666,0.982143,22.159,21.9,22.063,22.047,22.07,25.829,21.796,21.602,20.934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.89,13.515,10.505,19.322,9.658,15.746,37.234,0.994048,0.994048,0.967262,0.988095,0.955357,0.991071,0.83631,-7.14635,0.997024,43.1887,0.946429,59.9726,1.37372,31.1318,0.928571,43.2303,1.07944,0.17508,0.955357,0.204956,0.146457,0.203212,0.280799,0.955357,0.964286,0.955357,3.52482,3.52482,3.56235,3.59271,3.47929,3.27693,3.36758,3.38906,1.64503,1.70253,1.77632,2.308,2.80724,2.55421,2.75382,2.8935,-9999,-9999
20191015,20191021,17.195,1.0,308.738,84.765,1.0,371.342,1.0,3.426,1.0,100.965,1.0,5.396,1.0,1.728,0.952381,0.2866933067454339,0.9479166666666669,41.332187499999996,1.0,196.39868055555556,1.0,7.352743055555556,1.0,67.54270833333334,1.0,10.2125,1.0,404.6850694444444,1.0,428.156,0.982143,19.842,19.62,19.963,20.082,20.254,23.788,20.582,21.043,20.772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.239,16.145,11.444,19.335,10.226,15.77,36.202,0.997024,1.0,0.991071,0.997024,0.97619,0.994048,0.872024,-6.31007,1.0,30.053,0.988095,37.6962,1.33506,4.92785,0.982143,6.18111,0.931814,0.469758,0.931548,0.201938,0.235904,0.365915,0.469758,0.946429,0.931548,0.931548,4.52099,4.13105,4.28501,4.52099,4.00032,3.80598,3.91431,4.00348,1.79307,1.79307,1.91936,2.29406,3.32262,3.00113,3.14739,3.27905,-9999,-9999
20191022,20191028,16.471,0.994048,292.145,127.162,1.0,349.863,1.0,4.766,0.994048,101.36,0.982143,26.266,1.0,2.115,0.883929,0.3783184821542547,0.8715277777777778,63.84798842592593,0.9895833333333334,277.6826957070707,0.9861111111111112,11.078522727272727,0.9861111111111112,45.553402777777784,0.9895833333333334,15.132317129629634,0.9895833333333334,404.66011574074076,0.9895833333333334,432.584,0.994048,19.264,19.048,19.321,19.38,19.526,22.927,19.827,20.265,20.285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.301,19.626,14.491,19.499,15.921,18.638,36.439,0.985119,0.988095,0.991071,0.89881,0.973214,0.97619,0.0684524,-6.85321,0.991071,51.8621,0.997024,54.2551,1.97081,11.3194,0.991071,11.8417,1.06191,0.170724,0.958333,0.189558,-0.0169885,0.0574243,0.169404,0.985119,0.985119,0.955357,4.55389,4.27873,4.44018,4.53039,4.40369,4.29572,4.36089,4.38354,3.31742,2.26815,2.81585,3.31742,3.28308,3.08468,3.35551,3.72609,-9999,-9999
20191029,20191104,12.1,1.0,276.199,135.825,1.0,317.831,1.0,3.305,1.0,101.79,0.96131,4.402,1.0,2.045,0.9375,0.4334612835035403,0.9270833333333334,59.42766292735043,0.96875,287.4716132478632,0.96875,11.896639957264957,0.96875,47.31412927350427,0.96875,16.19310096153846,0.96875,380.56981837606844,0.96875,429.089,0.994048,17.997,17.8,18.166,18.334,18.619,22.027,19.039,19.555,19.616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.564,21.769,17.179,19.539,19.944,26.439,-9999,0.991071,0.988095,0.940476,0.258929,0.96131,0.925595,-9999,-13.3574,0.979167,38.6848,0.89881,36.7416,1.2406,22.056,0.979167,20.9481,1.12875,-0.57748,0.860119,0.200989,-0.70643,-0.628951,-0.57748,0.860119,0.785714,0.860119,2.60022,1.86629,2.00924,2.60411,3.20107,2.55007,2.60562,3.20107,1.31332,1.25347,1.30927,1.34303,2.2903,2.29316,2.30492,2.32466,-9999,-9999
20191105,20191111,12.951,0.994048,261.27,144.707,0.994048,318.321,0.994048,4.953,0.994048,101.892,0.988095,1.136,1.0,1.669,0.928571,0.287969778561673,0.9131944444444445,62.37393939393939,0.986111111111111,300.5180650252525,0.986111111111111,13.39492424242424,0.986111111111111,39.701925505050504,0.986111111111111,16.64026830808081,0.986111111111111,381.2951388888889,0.986111111111111,432.395,0.991071,17.0,16.827,17.265,17.434,17.749,21.197,18.207,18.627,18.888,0.994048,0.994048,0.994048,0.994048,0.994048,0.994048,0.988095,0.994048,0.994048,25.719,21.005,16.938,19.473,20.147,25.664,-9999,0.985119,0.967262,0.96131,0.0,0.964286,0.3125,-9999,-9.04791,0.97619,39.1715,0.467262,41.6923,1.28697,24.3573,0.991071,25.9248,1.17807,0.152945,0.404762,0.17875,0.0290337,0.0875655,0.146445,0.404762,0.407738,0.404762,1.99177,1.43739,1.4683,1.99915,1.92933,1.36039,1.41321,1.93531,1.61856,1.55504,1.61925,1.69329,1.32717,1.29993,1.30496,1.32717,-9999,-9999
20191112,20191118,6.06,1.0,247.731,142.188,1.0,277.774,1.0,3.844,1.0,101.765,1.0,1.704,1.0,2.251,0.949405,0.4042051277971432,0.9375,57.32565972222221,1.0,307.62467592592594,0.9583333333333334,-9999,-9999,32.59375,1.0,16.58701388888889,1.0,347.1791666666666,1.0,427.731,0.994048,14.847,14.752,15.334,15.652,16.211,19.804,16.886,17.393,17.762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.396,21.335,16.881,19.54,19.756,29.02,-9999,0.982143,0.994048,0.985119,0.0,0.988095,0.0,-9999,-17.3384,0.994048,21.0703,0.97619,26.7679,0.833728,34.3041,1.0,43.5801,1.29901,1.02117,0.955357,0.10123,0.995809,1.02117,1.05135,0.952381,0.955357,0.958333,1.62034,1.55666,1.58629,1.63568,0.650108,0.53738,0.561062,0.595578,1.05039,0.804878,1.04634,1.1131,1.05998,1.0063,1.06107,1.07383,-9999,-9999
20191119,20191125,12.895,1.0,235.939,135.546,1.0,315.451,1.0,5.211,1.0,101.303,1.0,2.982,1.0,2.112,0.96131,0.3554542037588532,0.954861111111111,54.20065972222222,1.0,269.9697222222222,1.0,-9999,-9999,40.284375000000004,1.0,14.519652777777779,1.0,384.2454861111111,1.0,430.345,1.0,15.332,15.129,15.533,15.689,16.013,19.438,16.491,17.061,17.379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.117,21.234,16.829,19.453,19.533,25.183,-9999,0.994048,0.991071,0.96131,0.0,0.991071,0.0,-9999,-3.74805,0.997024,27.1737,0.994048,26.9318,0.971875,32.1312,0.997024,31.8452,1.2746,2.18451,0.979167,0.116451,2.17684,2.20405,2.22997,0.979167,0.985119,0.97619,3.48665,3.33489,3.44521,3.54941,1.36438,1.12915,1.26836,1.36438,1.69286,1.63118,1.71584,1.79012,0.888148,0.81773,0.851278,0.90559,-9999,-9999
20191126,20191202,14.176,1.0,226.217,134.44,1.0,324.472,1.0,6.896,1.0,101.395,0.991071,0.568,1.0,2.849,0.991071,0.5274148857269054,0.986111111111111,58.97111111111111,1.0,278.63836805555553,1.0,-9999,-9999,42.01284722222222,1.0,14.360069444444443,1.0,399.409375,1.0,424.606,1.0,15.933,15.624,15.848,15.947,16.168,19.455,16.543,16.854,17.306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.255,21.026,16.648,19.449,19.413,24.106,-9999,0.994048,0.988095,0.967262,0.0,0.991071,0.0,-9999,-2.90381,0.997024,28.2464,0.997024,31.4218,1.13765,33.2979,1.0,37.0413,1.3277,2.11842,0.997024,0.107766,2.08815,2.11398,2.11842,0.997024,0.997024,0.997024,2.62945,2.60313,2.61648,2.62436,0.503482,0.500146,0.504227,0.517159,2.26096,1.98549,2.05369,2.13583,0.239624,0.25159,0.283623,0.313468,-9999,-9999
20191203,20191209,12.16,1.0,218.84,116.953,1.0,321.21,1.0,4.481,1.0,101.505,1.0,1.775,1.0,2.085,0.982143,0.290156365300757,0.9756944444444443,49.2990625,1.0,255.0164583333333,1.0,-9999,-9999,36.77708333333334,1.0,13.735243055555555,1.0,373.1225694444445,1.0,429.063,1.0,14.825,14.599,15.019,15.191,15.516,18.929,16.036,16.357,16.889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.382,21.205,16.646,19.466,19.307,25.314,-9999,0.997024,0.997024,0.952381,0.0,0.97619,0.0,-9999,-5.46464,1.0,15.1214,0.985119,16.267,0.868052,31.7233,0.994048,34.1265,1.24267,1.68008,0.97619,0.0991472,1.65211,1.68008,1.73489,0.97619,0.97619,0.97619,2.39647,2.37001,2.39786,2.42504,0.715204,0.69143,0.704956,0.717012,1.87488,1.81793,1.86627,1.87483,0.480616,0.480383,0.498162,0.503083,-9999,-9999
20191210,20191216,10.625,0.994048,214.024,76.24,1.0,347.62,1.0,2.409,0.994048,101.613,0.982143,7.312,1.0,2.506,0.770833,0.4349093730816903,0.5972222222222222,39.06827143719806,0.982638888888889,152.81164649209487,0.9791666666666666,-9999,-9999,33.39666264090177,0.982638888888889,7.948989734299517,0.982638888888889,365.79335547504024,0.982638888888889,425.651,0.985119,14.694,14.507,14.877,15.034,15.336,18.708,15.805,15.969,16.631,1.0,0.994048,0.994048,0.994048,1.0,1.0,0.994048,0.994048,0.994048,28.411,22.18,17.157,19.577,19.667,26.726,-9999,0.973214,0.979167,0.940476,0.0,0.967262,0.0,-9999,-5.86769,0.985119,11.1628,0.97619,12.6475,0.531594,13.0924,0.988095,14.8338,0.961286,1.84314,0.931548,0.0909784,1.82914,1.84314,1.8925,0.931548,0.931548,0.931548,1.987,1.98543,1.98738,2.06686,0.142437,0.14353,0.152399,0.163666,1.34295,1.35082,1.39902,1.62653,0.167326,0.154071,0.166288,0.24138,-9999,-9999
