TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20181113,7.378,1.0,251.369,13.346,1.0,344.6,1.0,1.348,1.0,102.017,1.0,1.996,1.0,2.759,0.5625,0.5368241700391844,0.5625,6.248333333333334,1.0,32.80354166666667,1.0,1.2249999999999999,1.0,11.572916666666666,1.0,1.4281249999999996,1.0,350.76875,1.0,428.53,1.0,12.269,12.644,13.722,14.6,16.17,33.614,19.168,19.978,14.13,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,36.129,24.637,21.342,21.366,8.804,13.976,13.588,1.0,1.0,1.0,1.0,0.0,1.0,0.958333,-16.2651,1.0,5.56249,1.0,7.05135,6.26213,7.58072,0.91451,-1.432,1.0,-1.65255,-1.95157,-1.61212,1.58561,2.29809,1.0,0.419092,2.29809,2.29809,2.42755,1.0,1.0,1.0,2.33603,2.31969,2.33626,2.34084,0.0379394,-0.142643,0.0267898,0.0410788,2.33077,2.10618,2.19869,2.24729,0.728706,0.669749,0.730368,0.816683,-9999,-9999
20181114,3.386,1.0,249.496,13.743,1.0,327.89,1.0,1.345,1.0,102.318,1.0,4.99,1.0,2.328,0.541667,0.5174217864679445,0.5416666666666666,8.482291666666667,1.0,35.132083333333334,1.0,1.0902083333333332,1.0,12.179166666666665,1.0,1.5877083333333335,1.0,331.83958333333334,1.0,426.571,1.0,10.534,11.199,12.741,13.98,15.868,33.332,18.948,19.914,14.466,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,36.541,24.679,21.257,21.259,8.804,14.1,13.581,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-23.7007,1.0,7.16836,1.0,9.08704,8.06998,9.79794,1.01648,-7.84588,1.0,-9.9459,-10.724,-8.83271,1.44336,2.69394,1.0,0.406204,2.69394,2.69394,2.69394,1.0,1.0,1.0,2.01053,1.99907,2.01146,2.03417,-0.683407,-0.709399,-0.678558,-0.647741,1.68194,1.61246,1.64184,1.75371,0.747725,0.685019,0.749416,0.826355,-9999,-9999
20181115,1.479,1.0,247.659,127.818,1.0,280.765,1.0,1.597,1.0,102.194,1.0,0.0,1.0,2.604,1.0,0.49577031541264444,1.0,74.40708333333333,1.0,256.21812500000004,1.0,12.065625000000002,1.0,45.793749999999996,1.0,15.554375,1.0,322.425,1.0,420.162,0.9375,9.011,9.805,11.575,13.054,15.298,31.965,18.691,19.794,14.18,0.958333,0.958333,0.958333,0.958333,0.958333,0.0,0.958333,0.958333,0.0,35.352,24.207,21.149,21.796,8.803,14.383,13.598,0.979167,0.979167,0.979167,0.916667,0.0,1.0,0.729167,-28.2858,0.8125,26.3038,1.0,33.3442,30.3548,35.9528,1.96464,45.7925,1.0,58.0493,52.8451,62.5906,3.07624,1.81972,0.708333,0.418283,1.7387,1.7387,1.81972,0.708333,0.708333,0.708333,1.85917,1.84566,1.86721,1.89147,0.0394496,0.0454265,0.0804865,0.159976,1.45773,1.39099,1.44275,1.68379,2.35461,2.36962,2.77512,3.46842,-9999,-9999
20181116,7.057,1.0,245.858,164.079,1.0,276.035,1.0,4.047,1.0,102.126,1.0,0.0,1.0,1.571,1.0,0.20176535166187495,1.0,77.94500000000001,1.0,324.8435416666667,1.0,15.178541666666666,1.0,45.62083333333334,1.0,18.339583333333334,1.0,345.2625,1.0,420.262,1.0,9.693,10.128,11.432,12.665,14.854,28.73,18.556,19.729,14.098,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.679,23.747,20.859,21.668,8.864,14.66,13.65,0.979167,0.979167,1.0,1.0,0.0,1.0,0.354167,-16.4062,1.0,29.7577,1.0,37.7226,34.3407,40.6737,1.93162,37.8309,1.0,47.9567,43.6572,51.7084,3.01527,1.70947,0.395833,0.418603,1.41741,1.57131,1.70947,0.395833,0.395833,0.395833,2.34003,2.32123,2.34031,2.34607,0.630555,0.633367,0.734762,0.916263,2.4906,2.33373,2.36592,2.44799,2.59342,2.60791,3.00208,4.01322,-9999,-9999
20181117,11.203,1.0,244.093,145.011,1.0,294.092,1.0,4.964,1.0,102.148,1.0,0.0,1.0,1.157,1.0,0.13529572334911613,1.0,61.43687500000001,1.0,287.483125,1.0,13.179583333333333,1.0,63.92083333333333,1.0,15.052291666666667,1.0,361.7020833333333,1.0,421.507,0.979167,11.052,11.231,12.067,12.897,14.641,24.688,18.341,19.621,13.927,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.056,23.419,20.577,21.744,8.89,14.849,13.685,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-8.41155,1.0,22.9538,1.0,29.0976,26.4889,31.3739,1.83276,27.8629,1.0,35.3206,32.1541,38.0839,2.87597,0.557989,0.0,0.416857,0.314699,0.484614,0.557989,0.0,0.0,0.0,2.70125,2.6971,2.70132,2.7025,2.14327,2.14002,2.14432,2.38635,3.25272,2.97662,3.05011,3.14244,2.39018,2.40511,2.77129,3.47766,-9999,-9999
20181118,12.205,1.0,242.366,162.108,1.0,299.002,1.0,5.505,1.0,102.102,1.0,0.0,1.0,1.068,0.979167,0.1254092180934154,0.9791666666666666,76.68354166666667,1.0,325.07520833333336,1.0,15.659166666666666,1.0,22.116666666666664,1.0,17.300625,1.0,367.34791666666666,1.0,425.595,0.979167,11.905,11.999,12.646,13.261,14.647,29.029,18.127,19.516,13.824,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.021,23.467,20.405,21.732,8.838,14.877,13.652,1.0,0.979167,1.0,1.0,0.0,1.0,0.0,-6.15301,1.0,27.5322,1.0,34.9014,31.7724,37.6318,2.02159,39.69,1.0,50.3134,45.8027,54.2495,2.87536,-0.309868,0.0,0.336417,-0.309868,-0.304226,-0.304226,0.0,0.0,0.0,2.79786,2.79664,2.7979,2.79824,3.10773,3.07363,3.10297,3.10637,3.46794,3.19456,3.25349,3.35701,2.39402,2.40916,2.73571,3.53011,-9999,-9999
20181119,13.124,1.0,240.678,105.481,1.0,329.963,1.0,4.421,1.0,101.879,1.0,0.0,1.0,1.224,1.0,0.17425179609633878,1.0,50.856875,1.0,216.25020833333335,1.0,9.730000000000002,1.0,77.38541666666667,1.0,10.83625,1.0,374.08750000000003,1.0,423.105,0.979167,12.58,12.608,13.13,13.608,14.749,31.862,17.938,19.402,13.823,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,33.715,23.463,20.523,21.84,8.818,14.919,13.639,1.0,0.9375,1.0,1.0,0.0,1.0,0.0,-3.44818,1.0,28.4469,1.0,34.84,32.0249,38.7682,2.43189,18.4984,1.0,22.6557,20.8251,25.2102,2.87437,1.21987,0.0,0.30854,1.16321,1.21076,1.21987,0.0,0.0,0.0,2.88891,2.88759,2.88872,2.88922,1.76775,1.63835,1.67019,1.71904,3.64834,3.3857,3.43222,3.53618,1.94565,1.96181,2.24518,2.46077,-9999,-9999
20181120,9.911,1.0,239.029,156.234,1.0,307.233,1.0,2.85,1.0,102.131,1.0,0.0,1.0,2.323,1.0,0.47784954877889163,1.0,85.22291666666666,1.0,308.5175,1.0,15.449374999999998,1.0,31.472916666666666,1.0,18.27125,1.0,362.3812500000001,1.0,424.55,1.0,12.952,13.065,13.612,14.01,14.919,32.013,17.783,19.286,14.175,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,33.248,23.299,20.558,21.851,8.813,15.865,13.627,1.0,0.979167,1.0,0.979167,0.0,1.0,0.0,-6.88484,1.0,24.8347,1.0,30.416,27.2162,33.8454,2.35968,50.2359,1.0,61.5259,55.0533,68.4629,3.7239,1.35696,0.0,0.320743,1.03169,1.34991,1.53655,0.0,0.0,0.0,2.62949,2.6126,2.62974,2.63486,1.70032,1.09359,1.27302,1.59903,2.99216,2.80678,2.92485,3.07267,2.10325,2.1202,2.33916,2.94076,-9999,-9999
20181121,6.736,1.0,237.42,164.161,1.0,267.842,1.0,3.859,1.0,102.489,1.0,0.0,1.0,1.535,1.0,0.2652952316853067,1.0,69.45020833333334,1.0,323.62354166666665,1.0,16.128333333333334,1.0,27.622916666666665,1.0,19.253333333333334,1.0,344.46666666666664,1.0,425.44,0.979167,11.188,11.613,12.725,13.569,14.872,31.662,17.663,19.174,14.252,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,32.836,23.213,20.674,21.822,8.79,15.497,13.669,1.0,0.979167,0.958333,1.0,0.0,1.0,0.0,-15.7146,1.0,24.7024,1.0,30.254,27.0712,33.764,2.2034,42.3741,0.979167,51.8971,46.4375,57.9182,3.75394,1.26855,0.0,0.259591,1.21051,1.25735,1.37216,0.0,0.0,0.0,2.36584,2.35548,2.372,2.39056,1.19162,1.02391,1.09817,1.17475,2.49612,2.31931,2.48446,2.84215,2.1,2.11641,2.33155,2.85451,-9999,-9999
20181122,8.402,1.0,235.854,150.059,1.0,284.931,1.0,4.261,1.0,102.36,1.0,0.0,1.0,1.698,1.0,0.2124703076167984,1.0,66.5775,1.0,292.9972916666667,1.0,14.916458333333333,1.0,34.206250000000004,1.0,17.422916666666666,1.0,351.9270833333333,1.0,425.213,0.9375,11.196,11.493,12.462,13.272,14.678,31.965,17.566,19.07,14.097,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,33.14,23.345,20.549,21.819,8.796,15.078,13.674,1.0,0.895833,1.0,1.0,0.0,0.979167,0.0,-12.5106,1.0,24.1372,1.0,29.5618,26.4519,32.9915,2.07439,41.327,1.0,50.6148,45.2901,56.487,3.4752,1.12575,0.0208333,0.276396,1.03991,1.12575,1.2564,0.0208333,0.0208333,0.0208333,2.52037,2.51179,2.52547,2.54085,1.5324,1.28901,1.39536,1.48965,2.81731,2.63019,2.80525,3.13224,1.86467,1.88191,2.03125,2.41357,-9999,-9999
20181123,8.986,1.0,234.33,40.667,1.0,330.912,1.0,1.524,1.0,101.642,1.0,14.465,1.0,3.048,0.9375,0.6014239728449514,0.9375,11.953125,1.0,90.28270833333333,1.0,4.138541666666668,1.0,38.00416666666666,1.0,4.6727083333333335,1.0,356.03958333333327,1.0,424.306,1.0,11.223,11.471,12.378,13.14,14.522,29.51,17.467,18.978,14.183,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,31.769,23.227,20.506,21.717,8.831,15.488,13.637,1.0,0.979167,1.0,1.0,0.0,1.0,0.0,-10.309,1.0,7.55963,1.0,9.58304,8.51047,10.3327,1.78182,-5.47207,1.0,-6.70186,-7.47939,-6.16033,2.20479,1.98775,0.0833333,0.245784,1.65998,1.97835,2.10854,0.0833333,0.0833333,0.0833333,2.58416,2.5753,2.58941,2.60521,0.92418,0.473863,0.59717,0.924548,2.90012,2.71068,2.89259,3.29927,1.23684,1.1872,1.23902,1.27235,-9999,-9999
20181124,12.332,1.0,232.848,75.075,1.0,365.933,1.0,2.809,1.0,100.96,1.0,0.499,1.0,1.368,0.583333,0.22348609352986207,0.5833333333333334,59.325625,1.0,151.09875,1.0,7.230625,1.0,62.270833333333336,1.0,8.331458333333332,1.0,373.7270833333334,1.0,421.447,1.0,12.78,12.733,13.126,13.505,14.526,24.985,17.362,18.892,14.086,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.68,24.835,21.041,21.828,8.889,15.27,13.651,1.0,0.979167,1.0,1.0,0.0,1.0,0.0,-1.30753,1.0,17.7401,1.0,21.727,19.9714,24.2477,1.71885,8.76222,1.0,10.7314,9.86431,11.9765,2.932,2.7308,0.854167,0.233245,2.52703,2.7308,2.74144,0.916667,0.854167,0.854167,2.88729,2.87638,2.88769,2.89655,0.303603,0.134948,0.159172,0.346918,3.50355,3.32274,3.48849,3.77876,1.44995,1.45184,1.47217,1.51445,-9999,-9999
20181125,12.852,1.0,231.412,50.929,1.0,370.713,1.0,2.798,1.0,100.913,1.0,18.456,1.0,2.675,0.354167,-9999,-9999,39.89458333333333,1.0,107.35854166666665,1.0,5.134166666666666,1.0,46.85625000000001,1.0,5.722083333333333,1.0,377.3125,1.0,424.439,1.0,13.271,13.213,13.556,13.841,14.64,30.604,17.257,18.807,14.072,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.272,25.167,22.23,22.23,8.83,15.488,13.639,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.833787,1.0,13.4941,1.0,15.5723,14.1691,17.1059,1.55478,-8.38249,1.0,-9.67348,-10.6261,-8.80182,2.09305,2.95338,0.958333,0.214445,2.94358,2.95338,2.95338,0.958333,0.958333,0.958333,2.94425,2.93597,2.94463,2.95356,-0.00912119,-0.0134558,-0.00825587,0.00418231,3.61412,3.45013,3.61392,3.94441,1.17699,1.12634,1.1649,1.17912,-9999,-9999
20181126,6.697,1.0,230.019,153.539,1.0,267.923,1.0,3.452,1.0,101.503,1.0,0.0,1.0,3.626,1.0,0.735131265207963,1.0,59.01166666666668,1.0,308.0577083333333,1.0,16.165625000000002,1.0,24.510416666666668,1.0,18.215,1.0,346.3333333333333,1.0,422.549,0.9375,12.1,12.433,13.287,13.846,14.721,32.028,17.163,18.72,14.1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.856,24.388,21.257,22.437,8.786,21.753,13.679,1.0,0.979167,1.0,0.979167,0.0,1.0,0.0,-12.7331,1.0,52.8213,1.0,59.465,49.0778,64.6922,2.81909,36.304,1.0,40.8703,33.7312,44.4629,4.66513,1.60524,0.1875,0.256384,1.5251,1.60524,1.7028,0.1875,0.1875,0.1875,2.41442,2.40095,2.42243,2.45837,0.912385,0.736683,0.810335,0.902118,2.62962,2.414,2.61574,3.37112,1.50279,1.51228,1.5282,1.57796,-9999,-9999
20181127,2.306,1.0,228.673,162.137,1.0,244.752,1.0,2.612,1.0,101.885,1.0,0.0,1.0,2.68,1.0,0.4833444604646921,1.0,64.70145833333333,1.0,322.90562500000004,1.0,17.020833333333332,1.0,19.79375,1.0,19.54479166666667,1.0,324.8875,1.0,421.49,0.9375,9.796,10.446,11.891,12.98,14.48,31.664,17.084,18.626,13.929,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.604,23.914,20.995,22.247,8.806,16.24,13.658,0.9375,0.854167,0.854167,0.916667,0.0,0.6875,0.0,-21.5585,0.958333,22.4509,1.0,24.0773,20.8598,27.4965,1.93051,57.8721,1.0,62.0643,53.7707,70.8782,3.74675,1.5744,0.479167,0.252996,1.40299,1.56443,1.67364,0.458333,0.479167,0.5,2.03446,2.01569,2.04564,2.09611,0.463762,0.468377,0.529993,0.58769,2.02527,1.77647,2.00045,2.98381,1.43992,1.42849,1.44172,1.45828,-9999,-9999
20181128,4.304,1.0,227.373,125.826,1.0,264.952,1.0,2.984,1.0,101.933,1.0,0.0,1.0,1.452,1.0,0.20993096829392185,0.9791666666666666,44.08229166666666,1.0,257.06,1.0,13.256874999999999,1.0,42.0875,1.0,14.663749999999999,1.0,332.525,1.0,423.737,0.979167,9.168,9.711,11.098,12.254,14.049,31.686,17.018,18.538,14.068,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,33.859,24.043,20.907,22.129,8.825,17.368,13.619,1.0,0.895833,0.979167,0.958333,0.0,0.729167,0.0,-18.0642,1.0,15.3345,1.0,16.4453,14.2477,18.7807,1.75404,23.6781,1.0,25.3934,22.0001,28.9995,3.25354,1.36516,0.895833,0.257463,1.1552,1.32097,1.41078,0.854167,0.895833,0.916667,2.22233,2.20525,2.23249,2.2783,0.901359,0.867325,0.951516,1.08399,2.35102,2.10414,2.33094,3.31183,1.30938,1.21264,1.26815,1.31108,-9999,-9999
20181129,12.499,1.0,226.12,71.448,1.0,344.821,1.0,3.522,1.0,101.632,1.0,0.0,1.0,2.473,1.0,0.47236032709005177,1.0,35.94625,1.0,148.67395833333333,1.0,7.2733333333333325,1.0,60.956250000000004,1.0,7.714583333333333,1.0,373.73125,1.0,420.128,1.0,11.331,11.293,11.812,12.403,13.825,32.22,16.927,18.459,13.913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,33.567,23.803,20.782,21.855,8.805,17.258,13.664,0.916667,0.916667,0.979167,0.979167,0.0,0.6875,0.0,-3.00821,1.0,13.8014,1.0,14.8012,12.8233,16.9032,2.26675,-4.35358,1.0,-4.66895,-5.332,-4.04504,2.62554,1.84484,1.0,0.273741,1.84484,1.84484,1.90816,1.0,1.0,1.0,2.96078,2.95375,2.96495,2.98367,1.11594,1.07552,1.11655,1.13389,3.7041,3.56731,3.7041,4.31883,1.28828,1.11902,1.16638,1.29119,-9999,-9999
20181130,17.999,1.0,224.916,63.086,1.0,370.033,1.0,4.307,1.0,101.36,1.0,0.0,1.0,2.175,1.0,0.44614079941630136,1.0,25.84375,1.0,135.928125,1.0,6.755624999999999,1.0,50.385416666666664,1.0,6.667291666666666,1.0,401.71875,1.0,419.699,1.0,14.044,13.687,13.485,13.43,14.041,29.176,16.814,18.382,13.462,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,33.488,23.792,20.835,21.711,8.813,15.576,13.663,1.0,1.0,1.0,1.0,0.0,0.625,0.0,7.37048,1.0,13.47,1.0,14.4457,12.5154,16.6875,1.7654,-7.77687,1.0,-8.16591,-9.34334,-6.08837,2.57715,2.57094,1.0,0.289031,2.57027,2.57169,2.57362,1.0,1.0,1.0,3.46008,3.45795,3.4598,3.46052,0.896116,0.883179,0.887205,0.891362,4.80009,4.72254,4.80009,5.15002,1.33979,1.16382,1.18585,1.34428,-9999,-9999
20181201,19.181,1.0,223.76,49.184,1.0,393.419,1.0,2.823,1.0,100.312,1.0,37.91,1.0,3.12,0.625,0.5483007463926414,0.625,28.848333333333333,1.0,105.28125,1.0,5.468958333333333,1.0,38.87291666666667,1.0,5.531458333333333,1.0,409.72499999999997,1.0,418.861,1.0,15.685,15.247,14.791,14.438,14.479,24.643,16.707,18.3,13.624,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,36.124,26.698,23.441,22.512,8.881,18.252,13.661,1.0,1.0,1.0,1.0,0.0,0.9375,0.0,10.243,1.0,8.91674,1.0,9.56266,8.28481,11.0466,1.37182,-20.251,1.0,-21.2641,-24.3301,-15.8541,2.07164,3.06032,1.0,0.325006,3.02986,3.04021,3.06032,1.0,1.0,1.0,3.44494,3.44523,3.47573,3.50206,0.408872,0.394121,0.417099,0.470584,4.85412,4.79068,4.85412,5.11379,1.06344,0.906292,0.929922,1.03762,-9999,-9999
20181202,20.072,1.0,222.654,149.664,1.0,323.531,1.0,11.039,1.0,100.632,1.0,0.0,1.0,2.67,1.0,0.3740745103512468,0.9791666666666666,53.02191489361702,0.9791666666666666,298.7979166666667,1.0,16.232291666666665,1.0,24.03333333333333,1.0,16.747021276595746,0.9791666666666666,406.19374999999997,1.0,420.105,0.979167,16.098,15.824,15.577,15.238,15.008,29.382,16.62,18.204,13.838,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.224,24.711,21.493,22.244,8.813,18.236,13.706,0.958333,1.0,0.958333,0.979167,0.0,0.604167,0.0,4.53111,1.0,42.9557,1.0,46.0674,39.9115,53.2164,2.18142,15.8124,1.0,16.9578,14.6918,19.5894,3.14881,2.26832,0.979167,0.326392,2.22557,2.25203,2.26832,0.979167,0.979167,0.979167,3.28592,3.28661,3.37486,3.44898,1.03389,1.02712,1.10654,1.20978,4.48829,4.48829,4.56278,4.65448,1.06885,0.95176,0.968595,1.0171,-9999,-9999
20181203,11.704,1.0,221.597,147.841,1.0,300.723,1.0,5.703,1.0,101.455,1.0,0.0,1.0,2.474,1.0,0.4313020223566066,1.0,63.98104166666667,1.0,300.4825,1.0,16.355625,1.0,25.42083333333333,1.0,16.267916666666665,1.0,369.74583333333334,1.0,429.188,0.958333,14.402,14.503,14.979,15.135,15.296,30.692,16.606,18.12,13.965,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.545,24.393,21.246,22.198,8.764,19.244,13.661,0.979167,0.958333,1.0,0.958333,0.0,0.291667,0.0,-6.32642,0.958333,29.6502,0.979167,31.7981,27.5489,36.7326,2.46396,50.0116,1.0,53.6343,46.4672,61.9576,3.94777,1.85392,0.979167,0.330796,1.46688,1.85056,1.99769,0.979167,0.979167,0.979167,2.44889,2.48311,2.54854,2.60796,0.98349,0.627412,0.697977,1.00813,2.89322,2.89322,2.98944,3.05241,0.850108,0.729761,0.784742,0.794299,-9999,-9999
20181204,5.906,1.0,220.592,155.467,1.0,260.533,1.0,3.291,1.0,102.153,1.0,0.0,1.0,2.422,1.0,0.44708897769789785,1.0,57.043333333333344,1.0,312.50375,1.0,17.276458333333334,1.0,18.941666666666666,1.0,18.063541666666666,1.0,342.2895833333334,1.0,423.156,1.0,12.084,12.566,13.68,14.392,15.207,29.66,16.633,18.055,14.108,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.087,24.668,20.899,22.218,8.779,18.089,13.687,0.9375,0.833333,1.0,0.979167,0.0,0.0,0.0,-15.66,0.958333,17.4728,1.0,20.9922,18.3468,21.6464,1.81136,50.0863,1.0,60.175,52.5919,62.0502,3.48759,1.24141,0.979167,0.324411,1.24141,1.25699,1.30714,0.979167,0.979167,0.979167,1.86381,1.93365,1.98247,2.03514,0.622398,0.671264,0.724178,0.772808,1.8707,1.88107,1.95227,2.02699,0.75817,0.642524,0.672065,0.701875,-9999,-9999
20181205,3.011,1.0,219.638,156.515,1.0,246.898,1.0,2.817,1.0,102.649,1.0,0.0,1.0,2.244,1.0,0.37415189565331586,1.0,58.19979166666666,1.0,312.2725,1.0,17.305833333333332,1.0,19.729166666666668,1.0,18.656458333333333,1.0,327.85833333333335,1.0,422.01,0.979167,10.102,10.783,12.266,13.355,14.785,28.649,16.659,18.005,14.234,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,33.956,26.064,20.699,22.138,8.783,16.562,13.644,0.9375,0.791667,1.0,1.0,0.0,0.0,0.0,-20.4452,0.958333,14.8269,1.0,17.8135,15.901,18.3686,1.76202,51.1858,1.0,61.4959,54.8936,63.4123,3.66895,1.16634,1.0,0.355229,1.16634,1.20215,1.27424,1.0,1.0,1.0,1.53073,1.60488,1.6642,1.71431,0.364392,0.331663,0.473735,0.524318,1.41262,1.4148,1.49022,1.55891,0.628113,0.498315,0.531024,0.595103,-9999,-9999
20181206,4.575,1.0,218.734,131.221,1.0,272.598,1.0,3.718,1.0,102.741,1.0,0.0,1.0,1.394,1.0,0.21935121670087251,1.0,54.835625,1.0,263.9391666666667,1.0,14.323541666666666,1.0,63.95624999999999,1.0,15.024166666666664,1.0,334.4041666666667,1.0,425.077,1.0,9.475,10.036,11.445,12.585,14.287,23.707,16.652,17.961,14.2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.211,27.121,20.63,22.015,8.763,17.75,13.632,0.958333,0.875,1.0,0.979167,0.0,0.0,0.0,-18.2609,1.0,15.8968,1.0,19.0988,17.0483,19.694,1.83021,39.263,0.958333,47.1716,42.1072,48.6415,3.15472,1.278,1.0,0.353884,1.11556,1.19588,1.28405,1.0,1.0,1.0,1.60947,1.65584,1.72913,1.79003,0.396319,0.372143,0.468021,0.653512,1.38603,1.32261,1.38603,1.5493,0.498727,0.357644,0.404647,0.493227,-9999,-9999
20181207,7.69,1.0,217.885,48.377,1.0,338.881,1.0,3.259,1.0,102.684,1.0,0.0,1.0,1.572,1.0,0.2794002999337603,1.0,30.791666666666668,1.0,107.35479166666666,1.0,5.452083333333333,1.0,44.90833333333333,1.0,5.288125,1.0,352.5395833333334,1.0,425.22,1.0,10.707,10.907,11.786,12.556,14.005,14.112,16.6,17.917,14.213,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.136,25.694,20.519,21.996,8.835,23.068,13.705,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-9.52133,1.0,14.2504,1.0,17.1208,15.2827,17.6543,1.45837,6.80602,1.0,8.17693,7.29904,8.43173,2.02094,1.61342,1.0,0.340438,1.60062,1.61745,1.63202,1.0,1.0,1.0,1.85173,1.8804,1.94351,1.96519,0.260423,0.260423,0.32606,0.351448,1.34758,1.23791,1.34758,1.48746,0.285536,0.209193,0.233581,0.287415,-9999,-9999
20181208,7.169,1.0,217.088,10.38,1.0,345.613,1.0,1.326,1.0,101.954,1.0,55.87,1.0,3.333,0.458333,-9999,0.0,5.356041666666667,1.0,26.236874999999998,1.0,0.9714583333333334,1.0,9.027083333333332,1.0,1.3854166666666667,1.0,349.2645833333333,1.0,423.971,1.0,10.556,10.819,11.75,12.494,13.84,12.928,16.511,17.869,14.201,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.181,28.099,24.507,22.795,8.961,22.076,13.598,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-11.8301,1.0,4.57093,1.0,5.34249,4.24699,5.53658,1.02585,-11.2622,1.0,-13.1632,-13.6414,-10.4641,1.43366,2.11613,1.0,0.346466,2.10132,2.11035,2.12466,1.0,1.0,1.0,1.86024,1.86024,1.87928,1.93307,-0.223561,-0.2555,-0.223656,-0.182913,1.0678,0.989656,1.0678,1.16897,0.0540449,0.0442036,0.0531064,0.0564864,-9999,-9999
