TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20180402,20180408,0.146,1.0,368.898,154.46,0.988095,262.495,1.0,2.23,0.0297619,97.029,1.0,6.981,1.0,3.304,0.752976,0.6100821349267183,0.6701388888888888,78.4314236111111,1.0,300.0237847222222,1.0,30.91138888888889,1.0,64.61944444444445,1.0,23.003645833333334,1.0,319.90972222222223,1.0,422.096,0.696429,1.607,2.153,3.047,2.771,2.563,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.088,-9999,34.416,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-2.31921,1.0,21.0202,0.997024,32.2122,0.343094,35.5877,0.997024,54.5362,1.39027,1.27727,0.401786,-9999,1.25669,1.27644,1.3288,0.404762,0.404762,0.369048,1.41254,1.40373,1.40963,1.42856,0.192455,0.0668926,0.12833,0.151486,0.856272,0.856272,0.937715,1.00689,0.635349,0.636484,0.685158,0.715281,-9999,-9999
20180409,20180415,3.126,1.0,388.075,163.517,1.0,284.341,1.0,2.762,0.0,97.721,0.985119,1.14,1.0,2.798,0.919643,0.4522566834114931,0.9861111111111112,94.60532196969696,0.986111111111111,362.03267992424236,0.986111111111111,21.695255681818182,0.986111111111111,95.0536616161616,0.986111111111111,22.039842171717172,0.986111111111111,342.1051136363637,0.986111111111111,421.989,0.97619,3.05,3.226,3.477,2.985,2.673,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.39,-9999,34.422,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.803526,1.0,20.6478,0.988095,22.5906,1.638,54.274,1.0,59.3806,7.97301,1.30226,0.872024,-9999,1.24941,1.2882,1.32551,0.875,0.872024,0.872024,1.65702,1.64927,1.6571,1.67429,0.42669,0.30885,0.366389,0.411485,1.1958,1.20462,1.2651,1.3047,0.643368,0.618306,0.651152,0.684718,-9999,-9999
20180416,20180422,3.273,1.0,406.022,184.445,1.0,282.827,1.0,3.192,0.0,97.186,1.0,1.211,1.0,3.84,0.752976,0.7001751481496498,0.7118055555555557,98.49645833333334,1.0,338.8165588061466,0.9965277777777777,22.301210106382978,0.9965277777777777,84.028125,1.0,20.381631944444447,1.0,334.4829861111111,1.0,419.886,1.0,3.2,3.394,3.717,3.278,3.004,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.423,-9999,34.393,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.300211,1.0,26.1883,1.0,37.1426,-9999,59.4447,1.0,84.3098,-9999,1.13143,0.952381,-9999,1.12561,1.14081,1.17018,0.952381,0.985119,0.97619,0.841266,0.841162,0.849246,0.864426,-0.2873,-0.308092,-0.284645,-0.271262,0.96124,0.929582,0.967036,0.987226,0.385365,0.381841,0.38539,0.397969,-9999,-9999
20180423,20180429,9.752,0.991071,422.551,181.105,0.991071,317.319,0.991071,3.697,0.0,97.39,0.985119,5.7,1.0,2.598,0.625,0.5567694708609423,0.5902777777777778,110.82039082687339,0.982638888888889,392.8619492894057,0.982638888888889,21.85532541989664,0.982638888888889,74.51290374677002,0.982638888888889,22.993355135658913,0.982638888888889,374.2100694444444,0.982638888888889,420.867,1.0,7.064,6.734,6.073,5.176,4.611,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.415,-9999,34.416,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,5.57438,1.0,31.1718,0.985119,41.1188,-9999,49.2584,0.991071,64.977,-9999,1.47638,0.982143,-9999,1.49582,1.51147,1.55634,0.982143,0.982143,0.985119,1.62532,1.62481,1.62825,1.71349,0.138523,0.113696,0.136709,0.157559,3.33755,3.0344,3.25252,3.42028,1.64569,1.25076,1.33043,1.63293,-9999,-9999
20180430,20180506,15.305,1.0,437.499,190.218,1.0,343.055,1.0,6.31,0.0,97.319,0.991071,2.494,1.0,2.788,0.973214,0.5586696565519046,0.982638888888889,125.49215277777778,1.0,445.7638888888889,1.0,25.2876056763285,0.9930555555555555,99.51458333333333,1.0,25.741423611111117,1.0,402.91249999999997,1.0,422.456,1.0,10.115,9.535,8.452,7.336,6.631,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.501,-9999,34.422,-9999,-9999,-9999,0.00297619,-9999,0.0,-9999,-9999,-9999,7.88974,1.0,30.0091,1.0,41.6369,-9999,43.0445,1.0,59.7232,-9999,2.17599,1.0,-9999,2.18233,2.21004,2.2365,1.0,1.0,1.0,2.55709,2.37094,2.54655,2.59,0.371301,0.135492,0.350759,0.388713,5.26773,4.95601,5.26773,5.68184,2.08336,1.77773,1.93471,2.25292,-9999,-9999
20180507,20180513,12.617,0.991071,450.727,245.834,0.991071,315.562,0.991071,4.557,0.0,97.755,0.97619,0.214,1.0,2.482,0.85119,0.4985777904561016,0.8159722222222223,125.04389857881137,0.982638888888889,462.00520106589147,0.982638888888889,26.1444032622739,0.982638888888889,85.00248708010335,0.982638888888889,29.147854489664084,0.982638888888889,389.69765019379844,0.982638888888889,420.944,0.985119,10.701,10.387,9.716,8.723,8.073,-9999,0.985119,0.985119,0.985119,0.985119,0.985119,-9999,28.423,-9999,34.393,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,5.71398,1.0,35.322,0.988095,41.9835,-9999,80.5874,0.988095,95.7855,-9999,2.32791,0.982143,-9999,2.24193,2.26285,2.28851,0.982143,0.982143,0.982143,3.43761,3.25931,3.32998,3.37598,1.11434,1.01361,1.06702,1.09595,3.32973,3.31757,3.38715,3.6451,1.78552,1.80614,1.85299,1.97647,-9999,-9999
20180514,20180520,13.882,1.0,462.113,200.013,1.0,345.065,1.0,3.761,0.0,97.731,1.0,5.556,1.0,2.625,0.824405,0.471225453033662,0.7881944444444445,132.09715277777778,1.0,438.7575,1.0,22.650555555555556,1.0,120.79131944444445,1.0,30.863715277777775,1.0,391.6628472222222,1.0,421.081,1.0,11.966,11.556,10.706,9.614,8.98,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.415,-9999,34.416,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,5.94805,1.0,38.7309,1.0,51.6542,-9999,48.6726,0.997024,64.9132,-9999,1.42143,0.997024,-9999,1.36989,1.42143,1.43454,0.997024,0.997024,0.997024,3.40236,3.08643,3.38991,3.41674,1.97644,1.65267,1.9631,1.98095,6.62313,6.44634,6.63462,6.89388,4.81187,4.69203,4.81592,4.90228,-9999,-9999
20180521,20180527,17.101,0.994048,471.554,244.999,1.0,339.981,1.0,6.619,0.0,97.544,0.970238,0.428,1.0,2.942,0.892857,0.523496347353874,0.9131944444444443,145.72268045491145,0.982638888888889,544.9803103864734,0.982638888888889,22.742396135265704,0.982638888888889,84.92268015297907,0.982638888888889,45.41912328904993,0.982638888888889,413.61530394524954,0.982638888888889,417.798,1.0,13.01,12.586,11.709,10.588,10.299,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.501,-9999,34.422,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,6.12437,0.991071,61.7261,0.991071,75.7441,-9999,44.1414,0.994048,54.1659,-9999,-0.662344,0.979167,-9999,-0.632884,-0.608195,-0.577907,0.979167,0.979167,0.979167,6.93004,6.89137,6.91971,7.10484,7.57097,7.50848,7.53311,7.68299,8.16097,7.72831,8.09388,8.10643,8.77834,8.15448,8.70994,8.73901,-9999,-9999
20180528,20180603,17.859,1.0,478.966,263.633,1.0,355.646,1.0,5.717,0.0,97.483,0.982143,0.214,1.0,2.644,0.889881,0.5049772855147566,0.8680555555555555,153.31805555555553,1.0,514.0985763888889,1.0,18.80215277777778,1.0,114.62048611111112,1.0,42.967152777777784,1.0,419.32951388888887,1.0,413.453,1.0,14.073,13.63,12.714,11.568,11.974,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.423,-9999,34.393,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,6.2884,1.0,75.5289,1.0,97.0053,-9999,46.6556,1.0,59.922,-9999,-4.84304,1.0,-9999,-4.855,-4.83899,-4.76251,1.0,1.0,1.0,6.68613,6.5844,6.74152,6.78199,11.6577,11.3352,11.5717,11.6228,6.26578,6.11659,6.17177,6.31256,7.39612,7.30631,7.35546,7.39612,-9999,-9999
20180604,20180610,14.221,1.0,484.279,224.49,1.0,334.46,1.0,5.506,0.0,97.371,0.97619,1.852,1.0,2.346,0.907738,0.39539145573687806,0.888888888888889,113.36154166666665,0.9895833333333334,415.44091898148145,0.9895833333333334,14.893662037037037,0.9895833333333334,121.85881944444445,0.9895833333333334,36.65640277777778,0.9895833333333334,389.81425925925925,0.9895833333333334,409.433,0.997024,12.472,12.429,12.21,11.376,11.825,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.444,-9999,34.416,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,3.33618,1.0,68.2042,1.0,86.2696,-9999,27.501,1.0,34.7852,-9999,-6.26736,0.994048,-9999,-6.34231,-6.27038,-6.26597,0.994048,0.994048,0.994048,4.99147,4.40448,4.91156,5.06257,11.3185,10.7372,11.1831,11.36,4.32136,3.19126,3.90747,4.31417,10.4285,9.79935,10.2016,10.4209,-9999,-9999
20180611,20180617,17.098,1.0,487.444,267.213,1.0,337.144,1.0,8.264,0.0,97.423,1.0,0.285,1.0,2.912,0.931548,0.5449307528478473,0.9166666666666669,142.82097222222225,1.0,521.3654861111111,1.0,18.349999999999998,1.0,102.75381944444443,1.0,46.231701388888894,1.0,403.14166666666665,1.0,407.399,1.0,13.587,13.335,12.766,11.781,12.151,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.653,-9999,34.422,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,4.59699,1.0,78.0937,1.0,100.094,-9999,34.2167,1.0,43.8559,-9999,-6.30187,1.0,-9999,-6.46538,-6.39538,-6.30993,1.0,1.0,1.0,6.02596,5.76153,5.93072,6.02596,12.4732,12.2422,12.3359,12.4356,9.03022,8.07157,8.92862,9.12581,14.4269,13.8542,14.3095,15.1472,-9999,-9999
20180618,20180624,18.08,0.991071,488.437,243.746,0.991071,357.105,0.991071,7.702,0.0,97.127,0.985119,7.621,1.0,2.595,0.785714,0.4568244718738958,0.8819444444444445,144.05342861757106,0.982638888888889,574.3933355990769,0.8923611111111112,19.482491532229904,0.8923611111111112,100.76568959948321,0.982638888888889,44.57917635658915,0.982638888888889,413.6944121447029,0.982638888888889,407.222,1.0,15.165,14.908,14.256,13.153,13.61,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.056,-9999,34.393,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,5.65089,1.0,91.0741,0.988095,125.725,-9999,10.9201,1.0,15.0749,-9999,-5.63215,0.985119,-9999,-5.7949,-5.70879,-5.66489,0.985119,0.985119,0.985119,5.76885,5.76875,5.78182,5.88667,11.6095,11.452,11.5481,11.5997,6.91543,6.85078,7.01261,8.48503,13.3001,13.1594,13.2273,13.535,-9999,-9999
20180625,20180701,19.627,1.0,487.255,273.993,1.0,368.308,1.0,8.393,0.0,97.598,1.0,15.953,1.0,2.707,0.901786,0.4677282224281519,0.8055555555555555,163.63958333333335,1.0,575.5024232456141,0.9652777777777778,19.215928362573102,0.9652777777777778,81.10902777777778,1.0,45.99163194444444,1.0,421.2232638888889,1.0,408.003,1.0,15.649,15.335,14.657,13.541,14.537,-9999,1.0,1.0,1.0,1.0,1.0,-9999,22.625,-9999,34.416,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,7.45981,1.0,107.719,1.0,143.506,-9999,14.2378,1.0,18.9679,-9999,-7.21636,0.967262,-9999,-7.31742,-7.25427,-7.10521,0.958333,0.970238,0.970238,5.86558,5.68992,5.86483,5.90388,13.1901,12.8343,13.1361,13.1902,7.1183,5.88384,7.1183,8.37137,12.2495,11.6621,12.2334,13.7233,-9999,-9999
20180702,20180708,22.847,0.991071,483.922,301.074,1.0,371.275,0.994048,10.856,0.0,98.251,0.988095,1.282,1.0,2.324,0.985119,0.4257057835907598,0.9791666666666666,173.63702020202018,0.986111111111111,610.4815833333333,0.8333333333333334,20.255125,0.8333333333333334,80.97436868686869,0.986111111111111,48.25964962121213,0.986111111111111,443.57178030303027,0.986111111111111,413.399,0.916667,18.373,17.882,16.884,15.572,18.277,-9999,0.991071,0.991071,0.991071,0.991071,0.991071,-9999,22.796,-9999,34.422,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,7.46943,0.991071,119.433,0.994048,149.468,-9999,19.7574,0.997024,24.7261,-9999,-8.09589,0.3125,-9999,-8.31298,-8.11696,-7.87227,0.303571,0.3125,0.392857,5.70794,5.68348,5.72188,5.94462,13.8359,13.819,13.8721,14.0189,7.82777,6.5844,7.78205,8.46982,11.2126,10.8387,11.2159,12.2519,-9999,-9999
20180709,20180715,20.942,0.994048,478.486,282.983,0.994048,359.178,0.994048,11.122,0.0,97.81,0.988095,0.0,1.0,2.158,0.988095,0.3505734470896269,0.986111111111111,160.06192550505054,0.986111111111111,578.5452304292929,0.986111111111111,19.516025883838385,0.986111111111111,84.0268308080808,0.986111111111111,48.50858901515152,0.986111111111111,426.75921717171724,0.986111111111111,407.0,0.327381,17.367,17.052,16.392,15.329,17.864,-9999,0.994048,0.994048,0.994048,0.994048,0.994048,-9999,22.457,-9999,34.393,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,4.97662,0.988095,110.849,0.988095,140.718,-9999,14.1073,0.994048,17.9086,-9999,-5.90214,0.14881,-9999,-6.08513,-5.91203,-5.44598,0.136905,0.145833,0.220238,4.58852,4.57636,4.59849,5.22315,10.4671,10.5314,10.6358,10.7505,5.69186,5.4133,6.19611,6.46124,9.68583,9.73155,10.0455,10.572,-9999,-9999
20180716,20180722,20.166,1.0,471.016,271.301,1.0,363.727,1.0,7.246,0.0,97.642,0.985119,15.455,1.0,2.596,0.842262,0.37341187397725956,0.798611111111111,171.72147795893716,0.9930555555555557,591.852177895981,0.9965277777777777,19.884684480676327,0.9930555555555557,60.368506205673754,0.9965277777777777,49.53965130023641,0.9965277777777777,424.692104468599,0.9930555555555557,405.272,0.994048,17.451,17.387,16.867,15.836,18.827,-9999,1.0,1.0,1.0,1.0,1.0,-9999,21.903,-9999,34.416,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,5.52926,1.0,108.388,1.0,143.193,-9999,16.0692,1.0,21.2292,-9999,-4.92036,0.988095,-9999,-5.11774,-4.9136,-4.66385,0.985119,0.988095,0.988095,3.86031,3.85163,3.86574,4.77599,8.73254,8.87252,9.23262,9.40061,4.77453,4.66121,5.2818,5.45629,8.85267,8.83151,9.15223,9.31968,-9999,-9999
20180723,20180729,21.647,1.0,461.601,221.586,1.0,399.224,1.0,4.551,0.0,97.758,0.988095,17.449,1.0,2.875,0.797619,0.48356666972124357,0.763888888888889,148.58014814814814,0.9895833333333334,443.65950925925927,0.9895833333333334,14.890636574074074,0.9895833333333334,108.32333333333332,0.9895833333333334,34.41113657407407,0.9895833333333334,436.3074305555556,0.9895833333333334,408.822,1.0,18.514,18.332,17.627,16.525,18.407,-9999,1.0,1.0,1.0,1.0,0.979167,-9999,22.058,-9999,34.422,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,7.87203,1.0,81.109,0.991071,125.006,-9999,8.39778,0.994048,12.9428,-9999,-4.06465,0.979167,-9999,-4.19563,-4.06465,-3.97824,0.979167,0.979167,0.979167,7.26095,7.24465,7.27267,8.08436,11.3708,11.3708,11.6724,12.0614,9.51785,8.7645,9.16311,9.35575,10.0595,9.56237,9.93494,9.98403,-9999,-9999
20180730,20180805,21.952,0.991071,450.342,224.763,0.991071,391.462,0.991071,5.349,0.0,97.946,0.958333,7.549,1.0,2.231,0.955357,0.3462227882998456,0.9444444444444443,131.17892038113698,0.982638888888889,430.26176679586564,0.982638888888889,14.474413759689924,0.982638888888889,91.28726582687337,0.982638888888889,33.181674741602066,0.982638888888889,433.91718346253225,0.982638888888889,409.344,1.0,18.641,18.518,17.947,16.88,18.535,-9999,1.0,1.0,1.0,1.0,0.21131,-9999,21.995,-9999,34.393,-9999,-9999,-9999,0.00297619,-9999,0.0,-9999,-9999,-9999,6.66978,1.0,75.4107,0.97619,107.925,-9999,14.9915,0.991071,21.4553,-9999,-3.31726,0.354167,-9999,-3.42894,-3.31726,-3.26432,0.354167,0.354167,0.354167,7.57535,7.56405,7.66555,10.689,10.9561,10.9241,11.1156,13.9487,10.4722,9.46917,9.84732,10.2154,11.1875,10.5764,10.945,11.1105,-9999,-9999
20180806,20180812,21.67,1.0,437.355,202.958,1.0,395.582,1.0,6.239,0.0,97.432,1.0,29.912,1.0,2.209,0.854167,0.32034264550212604,0.9201388888888888,144.21996527777776,1.0,465.2677430555556,1.0,15.936111111111112,1.0,85.26979166666668,1.0,35.7790625,1.0,436.6138888888889,1.0,411.192,1.0,19.035,19.069,18.704,17.679,18.563,-9999,1.0,1.0,1.0,1.0,0.0,-9999,21.511,-9999,34.416,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,6.60243,1.0,58.8216,0.833333,85.6124,-9999,8.59722,1.0,12.5129,-9999,-1.82077,0.104167,-9999,-2.0266,-1.83395,-1.72487,0.104167,0.104167,0.104167,7.5074,7.49695,7.59794,12.9016,9.41685,9.32262,9.4076,14.8769,10.3026,8.94139,9.33361,10.1448,9.39933,8.86598,9.24081,9.46949,-9999,-9999
20180813,20180819,20.648,0.994048,422.77,177.205,0.994048,394.499,0.994048,4.446,0.0,97.452,0.970238,12.535,1.0,2.455,0.815476,0.35063702567689414,0.7326388888888888,109.53702335858587,0.986111111111111,340.85231376262624,0.986111111111111,11.500306186868686,0.986111111111111,90.62032828282828,0.986111111111111,25.11959595959596,0.986111111111111,431.49113005050503,0.986111111111111,408.1,0.931548,18.47,18.515,18.303,17.394,18.554,-9999,1.0,1.0,1.0,1.0,0.0,-9999,21.41,-9999,34.422,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,4.71894,0.997024,59.286,0.985119,81.2043,-9999,8.13418,0.988095,11.1414,-9999,-0.400402,0.47619,-9999,-1.04122,-0.412497,-0.400402,0.488095,0.47619,0.47619,7.2589,7.25091,7.35152,14.8194,7.75662,7.65927,7.66461,15.8846,9.48729,7.83625,8.81577,9.42523,11.5123,9.82336,10.8377,11.1609,-9999,-9999
20180820,20180826,18.321,1.0,406.724,220.611,1.0,350.696,1.0,6.174,0.565476,97.78,1.0,3.063,1.0,2.318,0.958333,0.3669391087232034,0.9479166666666666,123.79666666666668,1.0,445.3086111111111,1.0,15.668368055555556,1.0,108.04201388888889,1.0,34.68472222222222,1.0,412.23020833333334,1.0,400.411,0.886905,17.244,17.469,17.552,16.829,18.548,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.12,-9999,34.393,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,2.45893,0.997024,79.6866,0.997024,109.147,-9999,13.2595,1.0,18.1616,-9999,-2.37773,0.675595,-9999,-3.24355,-2.38044,-2.37645,0.71131,0.675595,0.675595,6.69832,6.68919,6.79456,11.4144,9.17376,9.0662,9.07956,14.8021,7.87158,6.39517,7.64011,7.74571,13.4887,11.2223,12.7611,13.0882,-9999,-9999
20180827,20180902,21.393,0.907738,389.371,224.757,0.910714,377.945,0.907738,6.64,0.889881,97.939,0.892857,0.0,1.0,2.321,0.0535714,-9999,-9999,72.08028626194067,0.8506944444444445,318.81297762694817,0.8715277777777778,11.54335812245126,0.8472222222222223,68.69040571356747,0.8506944444444445,25.176862902212168,0.8506944444444445,434.9190514346765,0.8506944444444445,403.558,0.610119,18.623,18.576,18.254,17.272,18.53,-9999,1.0,1.0,1.0,1.0,0.0,-9999,23.772,-9999,34.416,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,4.44201,0.922619,83.9655,0.678571,115.008,6.22798,15.4006,0.755952,21.0943,1.63533,-2.5898,0.267857,-9999,-3.86749,-2.59798,-2.5898,0.404762,0.267857,0.267857,7.44477,7.08189,7.43668,7.54106,10.1308,9.74169,10.0362,10.9768,10.2837,7.52448,9.26264,10.0705,11.6491,10.931,11.1656,11.4445,-9999,-9999
20180903,20180909,19.265,0.988095,370.883,169.2,0.991071,375.583,0.988095,5.4,0.988095,98.115,0.943452,0.641,1.0,2.232,0.0,-9999,-9999,114.94351524758456,0.9375,395.1620101147343,0.9375,14.19032910628019,0.9375,87.40989583333332,0.9375,29.751512681159415,0.9375,436.2791062801932,0.9375,416.257,0.00892857,18.172,18.303,18.253,17.354,18.546,-9999,0.988095,0.988095,0.988095,0.988095,0.0,-9999,23.362,-9999,34.422,-9999,-9999,-9999,0.00297619,-9999,0.0,-9999,-9999,-9999,4.1926,0.470238,70.527,0.107143,96.6011,2.21569,11.8221,0.142857,16.1928,0.810887,-0.186158,0.0,-9999,-1.51665,-0.191079,-0.186158,0.0,0.0,0.0,6.94009,6.61632,6.93289,7.0361,7.22223,6.90679,7.12729,8.23165,8.96544,6.79668,8.3198,8.91874,9.4963,8.80509,8.95566,9.14702,-9999,-9999
20180910,20180916,17.771,1.0,351.449,134.084,1.0,386.123,1.0,2.864,1.0,98.242,0.970238,10.47,1.0,1.785,0.607143,-9999,-9999,78.29166062801932,0.9930555555555557,258.04447765700485,0.9930555555555557,9.057592089371981,0.9930555555555557,79.61410024154588,0.9930555555555557,18.67172252415459,0.9930555555555557,414.0025211352656,0.9930555555555557,427.131,0.0,16.433,16.61,16.832,16.003,18.55,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.709,-9999,34.393,-9999,-9999,-9999,0.380952,-9999,0.0,-9999,-9999,-9999,3.77631,0.892857,53.2916,0.866071,67.0616,1.95365,7.26332,0.860119,9.14008,0.822334,1.43521,0.0,-9999,0.0665739,1.43138,1.43521,0.0,0.0,0.0,6.57132,6.278,6.56485,6.66862,5.23338,4.93423,5.14199,6.48479,7.63473,6.18041,7.43112,7.53722,8.79454,7.38821,8.23987,8.49141,-9999,-9999
20180917,20180923,15.89,1.0,331.285,129.762,1.0,361.097,1.0,2.901,1.0,97.695,0.991071,17.378,1.0,2.544,0.925595,0.5146596174864435,0.8333333333333334,70.64729166666667,1.0,262.7944791666667,1.0,9.22263888888889,1.0,91.64965277777777,1.0,19.899097222222224,1.0,411.42743055555553,1.0,428.637,0.0,16.324,16.696,17.418,16.347,18.589,-9999,1.0,1.0,0.741071,1.0,0.0,-9999,23.355,-9999,34.416,-9999,-9999,-9999,0.00297619,-9999,0.0,-9999,-9999,-9999,4.43864,0.979167,47.1709,0.97619,59.7628,2.38034,6.78458,0.845238,8.59567,0.833704,1.32017,0.0,-9999,-0.213631,1.31532,1.32017,0.0,0.0,0.0,6.1233,5.85618,6.11761,6.22187,4.90022,4.58876,4.81564,6.35246,6.46269,5.48007,6.30222,6.70692,9.81162,7.40718,9.19251,9.55273,-9999,-9999
20180924,20180930,13.03,0.991071,310.632,121.699,0.991071,348.245,0.991071,2.824,0.991071,98.129,0.985119,19.586,1.0,2.728,0.797619,0.4199824615312944,0.6909722222222222,54.67353036175711,0.982638888888889,221.69334706072354,0.982638888888889,7.83704215116279,0.982638888888889,60.46241117571059,0.982638888888889,16.748180717054264,0.982638888888889,391.48011950904385,0.982638888888889,421.477,0.0208333,14.03,14.574,17.37,14.746,18.589,-9999,1.0,1.0,0.291667,1.0,0.0,-9999,23.224,-9999,34.422,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,2.63944,0.300595,45.1823,0.372024,43.3795,2.08152,-1.06746,0.494048,-1.02487,0.862522,1.29957,0.0,-9999,0.441883,1.29957,1.56302,0.0,0.0,0.0,5.45752,5.22385,5.45293,5.55763,4.25349,4.0197,4.17282,5.18959,5.00887,4.63835,4.96448,5.5757,9.03444,6.78664,8.4606,8.80792,-9999,-9999
20181001,20181007,13.107,1.0,289.765,89.875,1.0,364.902,1.0,1.753,1.0,97.899,0.997024,5.413,1.0,2.122,0.633929,0.3849562106958268,0.5763888888888888,47.23808510638298,0.9965277777777778,183.80435653073286,0.9965277777777778,6.846686613475175,0.9965277777777778,56.43453014184397,0.9965277777777778,13.572420212765957,0.9965277777777778,388.2138150118203,0.9965277777777778,425.245,0.866071,13.666,14.048,17.31,13.97,18.619,-9999,1.0,1.0,0.0,1.0,0.0,-9999,22.711,-9999,34.447,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.8892,0.889881,41.4609,0.83631,43.3178,1.0811,-1.52159,0.940476,-1.58974,1.02167,2.19146,0.0,-9999,1.64919,2.18663,2.19146,0.0,0.0,0.0,5.47065,5.2365,5.46606,5.57122,3.37513,3.10609,3.28273,3.92514,4.9621,4.6367,4.96207,5.57005,7.62215,5.42719,7.09026,7.46038,-9999,-9999
20181008,20181014,12.83,0.991071,268.988,92.901,0.991071,353.785,0.991071,1.978,0.991071,97.448,0.991071,8.12,1.0,2.602,0.699405,0.5096037338451176,0.5277777777777778,41.071138565891474,0.982638888888889,168.99694767441864,0.982638888888889,6.546064276485789,0.982638888888889,45.607856912144705,0.982638888888889,11.951069121447027,0.982638888888889,396.08554586563304,0.982638888888889,427.515,0.991071,13.818,14.271,17.417,14.199,18.496,-9999,1.0,1.0,0.0,1.0,0.0,-9999,22.469,-9999,34.797,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.554449,0.991071,40.6303,0.982143,39.0092,1.14607,2.33235,0.988095,2.23929,1.036,1.62903,0.0,-9999,0.987519,1.62903,1.62903,0.0,0.0,0.0,5.43334,5.20016,5.42871,5.53151,3.89833,3.76394,3.81814,4.6223,5.22154,4.67848,5.06538,5.63917,7.49157,5.45285,6.986,7.3209,-9999,-9999
